f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,label
1,20.6736,0.8381648,1,8,4,1.9991233,0,0,0,1,1,240,1,0
0,25.439833,1.1244121,2,11,4,1.2910532,1,1,2,0,2,200,7,0
1,29.67114,0.7501519,1,8,4,0.040069126,0,0,0,0,2,240,1,0
1,29.569107,4.744878,2,7,4,2.0017269,0,1,1,1,2,460,68,0
1,51.783314,2.9925802,1,1,1,1.5048263,0,0,0,0,2,180,1,0
0,17.956173,0.5297735,2,8,4,1.7469871,0,1,1,1,2,80,4,0
1,35.735092,2.4193027,2,9,4,0.1263571,0,1,2,0,2,220,3,0
1,39.799706,0.50221515,2,7,4,0.2530394,1,0,0,0,1,288,1,0
0,21.735424,1.7545362,1,5,3,0.0,0,0,0,0,2,160,7,0
1,16.514936,0.13546821,2,8,4,0.16791226,0,0,0,0,2,132,2,0
1,19.695677,9.994989,1,4,8,0.8320346,1,0,0,1,2,140,1,0
0,24.914728,1.2479255,2,1,1,0.009493135,1,0,0,0,2,80,1,0
0,48.963127,1.5062084,2,5,3,0.0,1,0,0,1,2,100,28,0
1,34.963806,3.3740723,2,8,8,8.280482,0,0,0,1,2,0,2,0
1,20.421024,1.0752625,2,11,4,1.4926524,0,0,0,0,2,108,2,0
0,40.297092,8.118395,1,4,4,0.16369034,0,1,2,0,2,184,23,0
1,23.743067,11.986062,2,8,4,2.082974,0,0,0,0,1,80,1,0
1,32.351345,2.4964018,2,8,4,1.2508963,0,0,0,1,2,280,5,0
1,22.990673,0.7489345,2,7,4,0.4965928,0,0,0,1,1,320,5,0
1,27.842436,4.002118,1,3,8,5.7470937,1,1,2,1,2,75,2,0
1,40.93035,0.50391984,1,7,4,0.49935284,0,0,0,1,2,130,1,0
1,23.505121,3.1495411,1,4,4,0.41238633,0,1,1,1,2,280,78,0
0,31.54589,3.4996216,2,2,4,2.9913716,1,0,0,1,2,300,4,0
0,29.616554,1.7548051,1,4,4,1.2546073,0,0,0,1,2,280,8,0
1,25.652876,2.2026606,1,6,4,3.9948137,1,0,0,0,2,188,1,0
1,22.009693,0.7892797,2,9,4,0.28923264,0,1,1,0,2,420,289,0
1,28.01907,2.9997635,2,9,4,0.76124525,0,0,0,1,2,300,69,0
0,24.755718,13.648405,2,11,8,1.4970151,0,0,0,0,2,280,1,0
1,22.752838,11.491987,2,3,4,0.41114262,0,0,0,0,2,0,6,0
1,23.093018,0.0007230996,2,4,4,0.99254155,0,1,11,0,1,0,11,0
1,39.40684,1.7037444,1,7,4,0.16440083,0,0,0,0,1,400,1,0
1,31.593552,0.38583443,2,2,4,0.8730546,1,0,0,1,1,927,4,0
1,17.952843,0.21121666,2,6,4,0.04155972,0,0,0,0,2,280,746,0
0,57.540146,2.0043237,2,1,1,6.499609,0,1,1,0,2,1,8,0
0,26.599527,2.5444574,1,1,1,0.001947425,0,0,0,1,2,180,58,0
1,17.440357,6.486472,2,3,4,0.13082315,0,0,0,0,2,60,98,0
1,28.138845,0.13003561,1,4,4,0.092162155,0,0,0,0,2,216,2096,0
1,24.748375,0.55161166,2,7,4,1.0009465,0,0,0,1,2,120,2,0
1,26.78435,1.9967742,2,2,4,0.7503818,0,0,0,1,2,80,2,0
1,34.104145,6.5007305,2,6,4,0.12924315,1,0,0,1,2,442,1,0
1,19.415697,7.248862,2,7,4,0.043696426,0,1,1,0,2,100,8,0
1,30.184198,1.0963535,1,8,4,0.044399045,0,0,0,0,2,170,177,0
1,32.31945,2.4962642,2,8,4,1.2419809,0,0,0,1,2,279,1,0
1,26.937752,2.25111,2,3,5,0.50491893,0,0,0,1,2,639,4004,0
0,18.263855,9.990182,2,9,4,1.004308,0,1,1,0,2,120,1,0
0,25.25139,13.48161,1,1,1,1.9987864,0,1,1,1,2,200,1,0
1,26.922874,2.245476,2,3,5,0.50631666,0,0,0,1,2,639,4000,0
0,22.665264,0.75073814,2,8,4,1.9989492,0,1,2,1,2,200,395,0
1,27.82326,4.0013895,1,3,8,5.7414317,1,1,2,1,2,75,1,0
0,20.824778,0.49845526,1,10,2,1.0039784,0,0,0,0,2,260,9,0
0,27.247597,0.28506967,2,7,8,0.13024808,0,1,1,1,2,271,104,0
0,32.271473,1.5079143,2,8,4,0.25289384,0,0,0,1,2,372,129,0
1,39.388348,1.7094154,1,7,4,0.16904809,0,0,0,0,1,400,11,0
1,32.93039,2.5016828,2,6,4,1.7499073,0,1,2,1,2,719,1,0
0,50.244892,0.8365321,2,6,4,0.50196254,0,0,0,1,2,240,125,0
0,24.352726,2.505005,1,3,5,4.4949856,0,0,0,0,2,200,459,0
1,47.818996,4.161892,2,14,5,0.0901859,0,0,0,1,2,520,2,0
0,33.218975,2.9930496,1,6,4,1.9978276,0,0,0,0,2,180,1,0
1,21.191792,0.8754184,1,8,8,0.24963619,0,0,0,0,2,280,199,0
0,26.169788,1.9925933,2,5,3,0.006197236,0,0,0,1,2,276,2,0
1,21.593151,0.8014591,1,13,4,0.66634774,0,0,0,0,2,160,1,0
1,58.547176,2.71794,2,8,4,2.41644,0,0,0,1,2,320,1,0
0,17.692593,0.007006383,1,5,1,0.0032465677,0,0,0,0,2,86,2,0
1,25.668642,0.2999222,1,8,4,1.4931917,0,0,0,1,2,160,2,0
1,28.580368,3.625131,2,6,4,0.25165275,0,0,0,1,2,100,6,0
1,20.76905,5.0863914,1,5,4,0.2926295,0,0,0,0,2,140,183,0
1,23.931515,0.59053683,1,13,8,0.12798549,0,0,0,0,2,240,6,0
0,24.353745,2.4969919,1,3,5,4.4956264,0,0,0,0,2,200,448,0
0,16.088263,0.33844587,2,1,1,0.0008023005,0,1,1,0,2,160,121,0
1,16.259384,0.82968974,2,7,4,0.08306482,1,0,0,0,1,200,1,0
1,36.081646,2.5321684,2,1,1,0.0047967653,0,0,0,0,2,0,1001,0
1,31.565954,0.38578817,2,2,4,0.8741597,1,0,0,1,1,927,1,0
0,20.411816,10.49236,1,14,8,0.00302007,0,0,0,1,2,154,24,0
0,17.65275,0.0036566018,1,5,1,0.008051179,0,0,0,0,2,86,1,0
1,21.937532,0.5052898,2,8,4,0.1265917,0,0,0,0,2,360,1,0
1,29.84767,3.511856,2,8,4,0.16337778,0,0,0,0,2,216,5,0
1,37.3058,2.6644824,2,13,4,0.16477324,0,0,0,1,2,0,506,0
0,23.53342,1.4994135,2,9,4,0.8729994,0,0,0,1,2,160,1,0
1,34.579243,0.007862305,2,8,4,0.0,0,0,0,0,3,184,6,0
0,48.99355,1.503983,2,5,3,0.0023834924,1,0,0,1,2,100,30,0
0,31.919474,3.1203372,2,1,1,3.0379896,0,1,2,1,2,200,14,0
1,17.106138,0.08884213,1,8,4,0.040946983,0,0,0,0,2,140,717,0
0,19.204023,0.5875516,1,6,4,0.58608663,1,0,0,1,2,160,4,0
1,21.168142,0.87305427,1,8,8,0.2543271,0,0,0,0,2,280,209,0
0,16.911295,0.5122845,2,3,4,0.16679503,0,1,6,1,2,240,28,0
0,37.32858,2.5034068,2,3,8,0.21314837,0,0,0,0,2,260,244,0
0,33.078228,1.6204636,2,2,4,0.5388715,0,0,0,1,2,1,9,0
1,31.265396,1.127507,2,1,1,0.0047297697,0,1,1,0,2,96,21,0
1,37.481384,0.83437705,2,10,4,0.04300549,0,0,0,0,2,120,10,0
1,26.150751,12.485764,1,4,8,1.2514086,0,0,0,1,2,0,17,0
1,19.50827,0.300348,2,4,4,0.29666808,0,0,0,0,2,280,373,0
0,26.581158,2.54853,1,1,1,0.005916379,0,0,0,1,2,181,52,0
1,47.3145,6.4930487,2,8,4,0.9982376,0,0,0,1,2,0,236,0
1,33.56908,0.25715515,2,3,5,4.003656,0,0,0,1,1,420,1,0
1,25.711735,2.1993825,1,6,4,3.9869754,1,0,0,0,2,188,1,0
1,37.735664,6.9915104,2,11,8,11.487743,1,1,7,1,2,300,6,0
1,24.995275,11.991363,2,4,4,2.2531383,1,1,2,1,2,120,3,0
0,52.144466,0.006221509,1,1,1,0.003072522,0,0,0,0,2,0,3,0
0,33.160625,2.2526717,1,13,4,3.5046396,0,0,0,1,2,201,140,0
1,37.33118,2.6703546,2,13,4,0.16448285,0,0,0,1,2,0,494,0
0,31.977093,6.000021,2,2,4,1.2484176,0,0,0,0,2,272,6,0
1,36.333652,3.7901013,2,9,4,1.1678803,1,0,0,1,2,200,1,0
0,24.49589,1.7381284,1,8,4,0.16731764,0,0,0,0,2,132,1,0
0,24.496723,1.7557242,1,8,4,0.16520311,0,0,0,0,2,132,5,0
1,43.24005,25.193058,2,11,8,0.21008922,1,1,1,0,2,759,93,0
1,21.93471,0.506665,2,8,4,0.123013996,0,0,0,0,2,359,1,0
1,17.11642,0.25268242,2,11,4,0.33401707,0,1,4,0,2,160,15,0
1,36.419483,0.7620218,1,2,4,0.57948124,0,0,0,0,2,240,6,0
1,54.79966,15.491266,2,10,9,0.0044000368,1,1,20,0,2,152,128,0
0,29.729563,0.67180705,2,9,4,0.25557545,0,0,0,1,2,300,8,0
1,19.001186,0.02094481,1,1,1,0.0043177824,0,1,4,0,2,45,7,0
1,23.588753,0.83271813,2,3,8,0.08686497,0,0,0,1,2,220,1,0
1,20.01357,0.001902318,2,2,4,0.5003799,0,0,0,0,2,144,1,0
0,22.252235,1.2487464,1,1,1,3.2496185,0,0,0,0,2,280,5,0
1,24.59547,1.2587707,2,8,4,0.24821354,0,0,0,0,2,110,7,0
1,42.820587,1.2414837,2,7,4,13.861277,0,1,1,1,2,352,112,0
1,44.237465,0.5069778,2,7,4,10.742092,1,0,0,0,1,400,1,0
0,33.22486,3.0084972,1,6,4,1.9968733,0,0,0,0,2,180,1,0
0,18.262182,9.991501,2,9,4,0.9982178,0,1,1,0,2,120,1,0
1,18.110807,6.7439656,1,7,4,0.04399588,0,0,0,0,2,140,1,0
1,41.58558,1.7515273,2,4,4,0.20875002,1,0,0,0,2,160,2,0
1,25.924557,0.87530184,2,4,4,0.37921527,0,1,2,1,2,174,9,0
0,19.591978,0.6593313,2,9,4,1.6613089,0,0,0,0,2,220,6,0
0,31.98317,5.9919806,2,2,4,1.2501696,0,0,0,0,2,272,1,0
1,28.006384,2.9848502,2,9,4,0.7419708,0,0,0,1,2,300,58,0
0,69.43748,5.995632,2,1,1,0.0060277204,0,0,0,0,1,0,4,0
1,23.100382,2.502069,2,1,1,0.08973267,0,0,0,1,2,100,4203,0
0,31.996693,6.000488,2,2,4,1.25402,0,0,0,0,2,272,1,0
1,40.916733,0.5041034,1,7,4,0.5052645,0,0,0,1,2,130,8,0
0,42.225857,1.7570026,1,8,4,0.00080087,0,0,0,1,2,150,1,0
1,27.841902,4.000383,1,3,8,5.737741,1,1,2,1,2,75,2,0
1,19.333178,10.895958,2,8,5,0.58936477,0,1,2,1,2,200,12,0
1,62.462376,12.736433,1,8,8,4.9931116,1,0,0,0,2,112,1,0
1,17.434141,6.4988384,2,3,4,0.12749554,0,0,0,0,2,60,104,0
1,19.420057,7.2448,2,7,4,0.037551187,0,1,1,0,2,100,3,0
1,39.165524,2.5011828,1,3,8,9.992806,0,0,0,1,1,200,3,0
0,23.557938,0.8338795,2,11,4,0.42019644,0,1,1,1,2,200,20,0
0,33.90317,1.5890751,1,1,1,0.0019052249,1,0,0,0,2,320,4,0
0,22.67236,0.8008647,2,3,4,0.08351257,0,0,0,0,2,144,1,0
1,17.075811,0.24508974,2,11,4,0.33136573,0,1,4,0,2,160,8,0
1,36.412308,0.75441813,1,2,4,0.5888846,0,0,0,0,2,240,11,0
0,25.250628,12.487817,2,2,4,1.0021417,0,0,0,1,2,180,1053,0
0,30.555416,10.658461,2,11,8,0.08207347,0,1,12,1,2,129,7,0
1,23.083755,2.4991264,2,1,1,0.089311145,0,0,0,1,2,100,4208,0
0,16.094168,0.33824036,2,1,1,0.0006904822,0,1,1,0,2,160,130,0
1,28.901579,0.37655327,2,8,4,0.29407123,0,0,0,0,2,220,134,0
0,25.242949,12.485568,2,2,4,0.9956206,0,0,0,1,2,180,1069,0
1,36.171436,0.41971228,1,9,4,0.29915348,0,0,0,1,2,309,3,0
0,56.789913,4.245217,1,1,1,4.99352,0,0,0,1,2,0,8,0
1,16.035114,3.1163254,2,9,4,0.085472606,0,1,1,0,2,0,6,0
1,15.996602,3.1217422,2,9,4,0.083852075,0,1,1,0,2,0,6,0
1,33.687637,1.25089,2,9,4,1.1592201,0,0,0,0,2,120,1,0
0,31.542898,3.49867,2,2,4,2.9929261,1,0,0,1,2,300,1,0
1,43.14306,2.2551572,2,3,5,0.7588798,1,0,0,0,2,560,1,0
0,16.111883,0.34379646,2,1,1,0.0022816877,0,1,1,0,2,160,126,0
0,15.99203,0.17590258,2,6,4,1.0051578,0,1,2,1,2,320,6,0
1,21.835009,1.5533669,2,4,4,0.09259703,0,0,0,1,2,356,1,0
0,29.736597,0.67128587,2,9,4,0.2542217,0,0,0,1,2,300,1,0
1,26.776014,1.9896975,2,2,4,0.75731266,0,0,0,1,2,80,1,0
1,30.564953,2.71281,1,7,4,0.1234987,0,0,0,1,1,80,2,0
0,31.566654,11.240335,2,1,1,0.007895492,0,0,0,0,2,184,5187,0
1,29.396343,1.2570591,2,8,8,0.2519714,0,1,2,1,2,400,111,0
1,31.576567,0.37990782,2,2,4,0.87135875,1,0,0,1,1,927,4,0
1,32.320732,2.5048296,2,8,4,1.2433574,0,0,0,1,2,280,1,0
1,22.27161,0.46867058,2,4,4,0.13103344,0,0,0,1,2,280,63,0
0,25.337593,2.0901053,2,8,8,2.7465386,1,0,0,1,2,360,4,0
1,36.15742,0.42642328,1,9,4,0.2884145,0,0,0,1,2,309,4,0
0,22.677814,0.33543178,2,11,4,0.753068,0,0,0,0,1,160,3,0
0,55.74181,7.071683,2,4,8,6.741285,1,1,3,1,2,100,48,0
1,40.58052,3.2936766,2,7,4,3.4999287,0,0,0,1,1,400,7,0
1,23.431866,0.59091616,2,8,8,0.08751204,1,0,0,0,2,180,4,0
1,36.412426,0.75420904,1,2,4,0.5898684,0,0,0,0,2,240,5,0
0,25.263538,12.496344,2,2,4,1.005763,0,0,0,1,2,180,1060,0
0,57.539856,2.0002472,2,1,1,6.498006,0,1,1,0,2,0,6,0
1,21.597216,0.785491,1,13,4,0.66570437,0,0,0,0,2,160,1,0
1,21.183636,0.25854322,1,8,8,0.25104526,0,0,0,0,2,280,204,0
0,22.684042,0.33902714,2,11,4,0.75347245,0,0,0,0,1,160,8,0
1,23.02441,0.7528925,2,7,4,0.5042871,0,0,0,1,1,320,1,0
1,21.514854,9.747875,2,8,4,0.2566215,1,0,0,0,2,140,2,0
0,32.01424,5.9874635,2,2,4,1.2526877,0,0,0,0,2,272,3,0
0,38.587208,4.994021,2,13,4,13.4862175,1,0,0,1,2,979,1,0
1,27.423872,12.489287,2,6,5,0.25335708,0,0,0,1,2,720,3,0
1,19.343662,10.89918,2,8,5,0.5795953,0,1,2,1,2,200,8,0
1,25.656637,3.2458744,2,8,8,2.2861447,0,1,1,1,2,416,27,0
1,23.520775,3.1662464,1,4,4,0.4244838,0,1,1,1,2,280,84,0
1,42.802723,1.2513158,2,7,4,13.857783,0,1,1,1,2,352,113,0
1,32.915325,2.5058503,2,6,4,1.7453289,0,1,2,1,2,720,1,0
1,23.91194,0.5841832,1,13,8,0.12475445,0,0,0,0,2,240,7,0
1,27.820715,1.4992971,2,9,4,2.257956,0,1,1,1,2,99,6,0
1,31.100645,3.0776532,2,8,4,2.4932096,0,1,2,1,2,160,34,0
1,43.172268,2.2547264,2,3,5,0.74728715,1,0,0,0,2,560,1,0
0,22.70153,0.3428752,2,11,4,0.7482995,0,0,0,0,1,160,20,0
0,27.571182,3.008188,2,7,4,2.790032,0,1,1,1,2,280,5,0
1,26.934357,2.246461,2,3,5,0.49408296,0,0,0,1,2,640,3994,0
1,37.495296,0.8360138,2,10,4,0.041064523,0,0,0,0,2,120,6,0
0,20.761822,9.531897,2,3,4,0.037821077,0,0,0,0,2,200,1006,0
1,34.064175,2.5061905,2,8,4,0.9995575,0,0,0,0,2,460,19,0
1,24.075274,8.98843,2,6,4,0.24750985,0,0,0,1,2,0,8,0
1,22.092064,11.446136,2,4,4,1.583006,0,0,0,1,2,100,1211,0
1,39.47883,1.6294863,2,8,4,1.5001997,0,0,0,0,2,0,317,0
0,23.605726,0.5978956,1,1,1,0.12547351,0,0,0,0,2,120,97,0
1,19.678629,9.984422,1,4,8,0.83526874,1,0,0,1,2,140,4,0
0,22.680008,0.7978258,2,3,4,0.07916858,0,0,0,0,2,143,6,0
1,39.15928,2.507088,1,3,8,9.994912,0,0,0,1,1,200,3,0
0,55.716507,7.0760975,2,4,8,6.7455044,1,1,3,1,2,100,48,0
1,25.82045,12.821315,2,13,4,0.4914854,0,0,0,0,2,0,4,0
0,20.430439,10.490242,1,14,8,0.0036998014,0,0,0,1,2,154,33,0
1,26.835382,0.5485246,2,4,1,0.0075679044,0,0,0,0,2,100,4,0
0,29.7339,0.67643046,2,9,4,0.25101438,0,0,0,1,2,300,9,0
0,17.924545,10.202477,2,1,1,0.0,0,0,0,0,2,1,49,0
1,27.829231,1.0131114,1,2,8,2.9917922,0,0,0,0,2,176,531,0
1,19.678497,9.985959,1,4,8,0.8311981,1,0,0,1,2,140,2,0
0,15.956483,2.8718858,2,11,4,0.085216545,0,0,0,0,2,120,1,0
0,69.467186,5.989385,2,1,1,0.002718232,0,0,0,0,1,0,4,0
0,17.68348,0.0039565326,1,5,1,0.0014016848,0,0,0,0,2,86,1,0
0,22.913933,1.2505422,2,11,4,0.25857773,0,0,0,1,2,120,813,0
0,50.235588,0.8327496,2,6,4,0.4990504,0,0,0,1,2,240,113,0
1,17.431074,6.500457,2,3,4,0.12288978,0,0,0,0,2,60,100,0
1,29.69376,0.7575927,1,8,4,0.0403321,0,0,0,0,2,240,1,0
1,24.591455,13.495173,1,1,1,0.0047552804,0,0,0,0,2,184,7,0
1,16.940907,0.3382065,1,4,4,0.28482404,0,0,0,0,1,200,5,0
1,30.185907,1.0828071,1,8,4,0.045298122,0,0,0,0,2,170,179,0
1,20.010029,6.9789667,2,8,4,0.50098443,0,0,0,0,2,0,2,0
1,33.637028,1.2498991,2,9,4,1.1661773,0,0,0,0,2,120,9,0
0,23.577656,0.8432956,2,11,4,0.4154134,0,1,1,1,2,200,13,0
1,23.59758,1.787674,2,8,4,0.53302085,0,0,0,1,2,136,1,0
0,20.430002,10.491377,1,14,8,0.004289649,0,0,0,1,2,154,27,0
1,20.003464,11.040089,2,8,4,1.9925011,0,0,0,1,2,136,1,0
1,25.157082,2.9960685,2,8,4,1.2466646,0,1,1,0,2,0,25,0
1,19.012383,1.7573087,1,8,4,2.3397636,0,0,0,1,2,113,1,0
0,22.672068,0.3453004,2,11,4,0.75123143,0,0,0,0,1,160,4,0
1,38.92454,1.7551084,2,4,4,0.50890684,0,0,0,1,2,301,1,0
1,20.016085,11.032437,2,8,4,1.9996326,0,0,0,1,2,136,4,0
1,33.55957,0.2450783,2,3,5,3.9955692,0,0,0,1,1,420,8,0
1,18.364254,1.212141,1,10,2,0.00013949684,0,0,0,0,2,100,1,0
1,17.935137,0.21104977,2,6,4,0.039568447,0,0,0,0,2,280,743,0
0,30.572998,10.6574135,2,11,8,0.085260175,0,1,12,1,2,129,4,0
1,21.42943,0.75922227,1,12,7,0.7561252,0,0,0,1,2,132,10,0
0,19.580204,0.6758814,2,9,4,1.6588556,0,0,0,0,2,220,5,0
0,27.168776,1.263006,2,1,1,0.009908937,0,1,1,0,2,92,302,0
1,23.433748,1.0081742,2,8,4,0.5014355,0,0,0,1,1,280,1,0
1,28.728964,1.1669815,2,4,4,0.5101079,1,0,0,0,1,280,1,0
1,31.06247,3.083744,2,8,4,2.5012972,0,1,2,1,2,160,43,0
0,20.833752,0.5058763,1,10,2,0.99934304,0,0,0,0,2,260,1,0
0,27.677301,2.0523114,2,9,4,0.24376298,0,0,0,1,2,180,46,0
0,27.259079,0.29868576,2,7,8,0.12736751,0,1,1,1,2,272,109,0
1,27.822475,0.994972,1,2,8,3.0024242,0,0,0,0,2,176,540,0
1,33.577587,0.33908817,1,13,4,0.08724549,0,0,0,0,2,180,6,0
1,23.888142,0.5966685,1,13,8,0.12764646,0,0,0,0,2,240,5,0
1,28.751102,1.1717131,2,4,4,0.50790846,1,0,0,0,1,280,3,0
1,28.657589,14.485289,2,2,4,0.12901951,0,0,0,0,2,0,290,0
1,39.16483,2.4977498,1,3,8,9.994922,0,0,0,1,1,200,1,0
0,29.765142,0.6712403,2,9,4,0.24562074,0,0,0,1,2,300,1,0
1,20.434778,1.075321,2,11,4,1.504812,0,0,0,0,2,108,12,0
1,17.116762,3.2844982,2,3,4,0.33042267,0,0,0,1,2,140,1,0
1,25.702845,2.2156796,1,6,4,3.992882,1,0,0,0,2,188,1,0
1,26.89686,2.255397,2,3,5,0.49883452,0,0,0,1,2,639,3999,0
0,27.34739,1.664763,2,1,1,0.0,0,0,0,0,2,340,2,0
1,40.576996,3.286038,2,7,4,3.497265,0,0,0,1,1,400,1,0
1,20.402517,1.0924759,2,11,4,1.4984052,0,0,0,0,2,108,10,0
1,31.807205,2.511115,2,6,4,7.485977,1,0,0,1,2,523,1,0
1,22.688742,0.7500334,2,3,4,1.5804563,0,1,1,1,2,400,6,0
1,23.753345,11.994509,2,8,4,2.083319,0,0,0,0,1,80,1,0
1,33.637638,1.2517684,2,9,4,1.1648266,0,0,0,0,2,120,6,0
1,34.81914,2.4953425,1,9,4,3.0075114,0,0,0,0,1,200,9,0
1,25.681692,3.2502325,2,8,8,2.2888112,0,1,1,1,2,416,23,0
1,32.321728,3.5008035,2,4,4,0.505236,0,0,0,1,2,232,4,0
1,26.793432,4.4972224,1,8,5,2.498155,0,0,0,0,2,200,1212,0
1,37.482048,0.84283376,2,10,4,0.035001777,0,0,0,0,2,120,6,0
1,20.025396,0.0062267543,2,2,4,0.50092125,0,0,0,0,2,144,3,0
1,34.82903,3.9941163,2,2,5,12.487791,1,0,0,1,2,184,1,0
0,23.60584,0.832773,2,11,4,0.41423574,0,1,1,1,2,200,9,0
1,41.54103,1.7536862,2,4,4,0.21022893,1,0,0,0,2,160,3,0
0,24.499687,1.7512634,1,8,4,0.1633239,0,0,0,0,2,132,3,0
0,15.844099,7.6154838,2,11,4,0.12512042,0,1,1,1,2,0,155,0
1,25.583324,0.35114548,2,4,8,3.4940271,0,0,0,1,2,340,11,0
1,38.88044,1.7495673,2,4,4,0.49940124,0,0,0,1,2,300,5,0
0,22.937998,1.2660716,2,11,4,0.2508892,0,0,0,1,2,120,806,0
0,23.582531,0.83365417,2,11,4,0.41580227,0,1,1,1,2,200,15,0
1,22.608768,1.4976804,1,6,4,0.54534924,0,0,0,1,2,120,72,0
0,28.557613,3.7560916,2,8,4,0.24800958,0,1,1,1,2,40,153,0
1,21.691557,1.1583004,1,4,4,2.4949384,1,1,1,0,2,180,23,0
1,29.57895,4.754564,2,7,4,2.002911,0,1,1,1,2,460,68,0
