f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,label
1,26.67963848026776,4.877548563353953,2,11,4,7.881405074562071,1,1,6,0,2,58,230,1
1,27.801597294743225,1.295765656932364,2,14,4,5.777476830807676,1,0,1,1,2,397,2,1
1,19.226243939860577,11.219632455145314,1,3,4,2.123296710613232,1,0,3,1,2,753,312,1
0,37.33468145728351,6.062922058571576,2,4,8,1.1922116238773794,1,1,7,1,2,122,112,1
0,36.67062488940552,4.672292225152285,1,13,8,0.0527617174011924,1,1,3,1,2,0,170,1
0,39.55026892534258,2.334289542382854,2,2,2,0.15433448856859,1,0,1,1,2,559,3,0
0,32.62954747787676,2.282607750238247,2,9,1,4.628304176503275,0,1,0,1,2,21,8955,1
0,19.568856957063293,5.092466734749652,2,5,4,0.3697361260464734,0,0,1,0,2,4,212,0
0,24.61883158380761,11.025455943354126,1,7,1,1.32244059510208,1,1,19,0,2,9,229,0
1,47.99241082910968,6.833371630116948,1,5,4,2.0560712977705777,0,0,1,0,2,424,117,0
1,38.84446814549501,7.331579831287579,2,10,4,11.951239351287272,1,0,13,1,2,395,1392,1
0,21.624268604571345,3.1998861758096613,2,12,4,0.7426167570662686,0,0,1,0,2,8,2,0
1,32.02317809588399,3.9207406914576826,1,4,8,0.3023167780464706,0,0,0,0,2,474,704,0
1,29.96400269979137,9.746898469561698,2,8,4,3.542413008468656,0,1,6,0,2,7,292,0
1,25.832761881971592,1.3552769734938988,2,12,4,1.124360155015356,1,0,5,0,1,28,12,0
0,27.151529186877795,1.8388475749648443,2,12,4,5.35783108519259,1,0,10,0,1,3,2,1
1,29.587513220696337,3.0755881312667643,2,12,4,5.486535459966801,0,1,18,0,2,104,1039,1
1,16.30386883677785,4.180477071983211,1,5,4,4.13884482745732,1,0,6,1,2,1279,2,0
1,41.25556861882369,2.2426391975861435,2,2,4,0.7523724067415307,0,0,2,0,1,16,51,0
0,20.385121878695923,0.7192032409161692,2,2,4,0.0506752096184613,0,1,4,1,2,53,246,0
0,50.723798292104576,9.14943275203006,2,10,8,4.649085673561739,1,1,17,1,2,189,1176,1
1,44.26133596511848,4.31983873246523,2,10,8,0.7399882492012821,0,0,5,0,2,0,87,0
0,74.83,1.6753014272901172,2,2,8,1.81229697778334,0,0,2,1,1,388,12,0
1,24.08230162810338,0.1809561314412726,2,2,4,1.448020156480468,1,0,0,1,2,230,2,0
1,35.16157493891606,0.0578272467477608,2,4,5,2.300350394416012,1,1,14,1,2,119,4,0
0,38.85745980567821,0.3216917703454633,2,7,4,1.8359896391958528,0,0,1,1,2,954,191,0
0,72.08051832111954,18.378293031813996,1,7,8,11.233802066799807,1,0,6,1,2,1,6340,1
1,35.968549258224336,2.4608913167669138,2,14,5,0.6758928617845175,0,0,1,0,2,0,320,1
1,24.68697772370536,0.9141416257668596,2,14,4,3.424295947848184,1,1,8,1,2,827,113,0
1,24.59750258258198,3.7076611502036654,2,2,8,2.2227174191410315,0,0,2,0,2,233,2,0
1,28.388731140870632,4.761342809958931,1,3,4,0.8431249525673329,0,0,0,1,2,370,8,0
1,28.380670150929006,3.850725947203932,2,13,1,0.7136161699302597,1,0,9,0,2,6,4,1
0,23.327208694001683,12.991887268084865,2,5,4,0.3617264906112565,0,0,4,0,2,0,109,1
1,25.70642979180526,0.9094678397312854,2,3,4,0.240677635965935,0,0,1,0,2,272,2,0
1,39.67866168238245,9.25275409270364,2,9,4,0.4631359558495892,0,0,3,0,2,2,438,1
1,24.386701046625227,7.90675228766776,2,3,2,0.6032181620743132,1,1,3,1,2,202,3,0
1,25.203704113091558,3.2935894789885856,2,4,4,0.7977479350053205,0,0,0,1,2,313,982,0
1,18.25151814314996,2.6803524702630206,2,12,4,0.7690840243237556,0,0,3,0,2,28,1275,1
1,15.87288895973143,1.871039828423437,2,9,4,3.763083458164116,0,1,5,0,2,402,21,0
0,22.7951581829311,1.443845960060109,2,8,8,1.5802430557621605,0,1,15,0,1,137,3688,1
1,19.07566882350601,0.6499200059430684,2,13,5,0.2406032638415531,1,1,6,0,2,480,615,1
1,18.747465008357377,3.6936136587640944,2,13,8,1.91664707233042,0,0,0,0,2,102,864,0
1,39.08529595856507,0.0521731810171481,2,6,4,0.3417010686131562,0,0,5,1,2,137,1076,1
1,22.668175884418545,1.2016894887884544,1,13,4,5.907000041631599,0,0,3,0,2,535,57,1
1,22.01639342262247,1.8454584398028908,2,5,4,0.4403996293484933,0,0,1,0,2,151,121,0
0,30.729417695044557,2.763908140523641,2,4,4,2.7111780023035696,1,0,2,0,2,427,61,0
1,42.01874473406377,24.76971207058409,2,5,8,5.440044072032202,1,1,10,1,2,209,51,0
0,20.09673750859952,0.4503503011722108,1,7,1,1.6719791977464744,0,0,1,0,2,180,111,1
1,44.02166207486472,0.9024581932454486,1,9,8,0.461992740072996,0,0,1,1,2,75,3328,0
0,25.46598258704288,8.376516647623685,2,14,4,5.458719129467794,1,1,7,1,2,79,488,0
1,20.154879353010564,4.634402144673151,2,13,4,6.741747378573306,1,1,12,1,2,228,1191,0
0,24.466017782155348,13.053212351179452,1,14,8,1.829642004905142,1,1,9,1,2,153,8842,1
1,24.202508367544933,7.5555347005724,2,10,8,1.0335652651352965,0,0,3,0,2,1,1214,0
1,17.109799799630554,0.3133861290663833,2,10,8,0.3093866010276182,0,0,1,0,2,465,2,0
1,26.256140239393996,3.1051960842101503,2,6,4,0.2965868812322712,0,0,3,1,2,42,386,0
0,18.466779764405324,6.029837092479779,1,3,4,0.8925471083715261,1,1,3,0,2,180,410,1
1,52.35594535446046,1.9086451434402223,1,9,4,4.647532704222162,1,0,2,1,2,833,7500,1
1,35.78751281620502,0.0247511676776821,2,11,4,0.0451864897626923,0,1,6,0,1,68,748,0
1,29.641958423531108,5.24399080867586,2,14,4,4.1708989146898,1,1,19,1,2,69,17,1
1,17.757355404214785,2.6754579473993765,1,5,5,0.0899822286102297,0,0,1,0,2,948,101,0
1,30.2390082142232,1.2651948954138668,2,5,1,1.9383937866132588,1,0,2,0,2,2,1400,0
0,23.598138783832404,1.1122703587479528,1,12,4,2.1519457484315683,1,1,6,1,2,314,268,1
1,20.25846441623025,0.7387339416137703,2,8,8,0.1217847631735967,1,0,1,0,2,115,120,0
1,27.79109353655613,1.1283803713375034,1,7,4,0.2084677776555945,0,0,1,0,2,318,258,0
1,19.961853953348797,3.49202883402896,2,7,8,0.143363276041208,0,0,1,0,1,446,5,0
1,18.669740892253277,4.162714278727773,2,14,4,4.471315430702079,1,0,3,0,2,217,168,1
1,25.73989458811108,6.128732222065985,2,4,1,0.9808864355586157,0,0,3,1,2,88,485,1
0,17.181726288509324,0.0065437541677718,2,9,4,0.2044602023390561,0,0,0,1,2,0,901,1
1,31.06274443185593,15.987271526271847,1,4,4,10.469119530245797,1,1,12,1,2,2,9488,1
0,36.41768039713084,1.0986886353590932,2,2,1,0.2460744447676662,1,0,2,0,2,0,1388,1
1,40.88943625308366,15.612052466825386,2,8,4,6.448292707118493,1,0,2,1,2,1070,117,1
0,20.765982802975227,2.394254031218152,2,14,8,0.0485059590884699,0,1,9,0,2,358,1249,0
0,27.700392437985464,3.06289835015154,1,4,5,0.6191102127180291,1,0,0,0,1,175,4,0
1,65.40989744562822,4.304613204650884,2,11,8,1.2239944320306384,0,0,5,0,2,58,4093,1
1,16.457899847927806,0.0069737113479415,2,10,4,2.0067346101367263,1,1,2,0,1,20,674,0
0,19.699962200321277,4.832894096503547,1,7,5,2.2560053279420687,0,0,1,0,2,7,4091,0
1,41.4008413517591,0.6176841466154515,2,10,5,0.6734926395257733,0,1,11,0,1,12,15407,0
1,49.53294603694146,2.7812876394045305,2,11,4,1.052950279464833,1,0,6,0,1,370,442,1
1,18.68441117320476,0.4363251573122467,2,4,8,0.688462813494092,1,0,2,1,2,29,68,0
1,34.10342567400836,0.2924073588819852,2,13,4,2.362723979887684,1,1,5,0,2,20,3417,1
1,43.2506747452461,6.79603747285462,2,12,8,1.9976183445122884,1,1,10,1,2,3,1095,1
1,59.01988207154936,3.684293662628233,2,3,8,5.672634655107456,1,0,1,1,1,224,32,1
0,55.51604381412248,4.217306672957163,2,11,5,0.1173055512028355,1,1,7,0,2,0,10189,1
0,21.066964816941905,0.2865878273108675,2,3,4,0.106053147997844,0,1,6,0,2,76,1611,1
1,29.66951373804992,0.1073848659720886,2,3,4,0.1825684430497381,1,1,4,1,2,469,1296,1
0,19.740020226042223,5.401741382931176,2,12,4,6.732604509456877,1,1,5,1,2,464,272,1
1,31.71975038562329,18.82503499184352,2,7,4,0.0960910682942624,1,0,2,1,2,4,78,1
1,28.30885088735766,4.845155370895834,1,4,4,3.325865410659094,0,0,2,0,2,265,19,0
1,31.732777061246093,13.364537084675566,1,8,4,2.8769158866556213,1,1,6,1,2,401,546,0
0,37.17334854413021,9.967956969435994,2,9,4,0.2426821870858524,0,1,5,0,2,37,96,1
0,39.26204403759981,1.8350349713851035,2,13,4,3.144367526641948,1,1,19,0,2,14,1823,1
1,29.94267629372936,4.405155012361667,2,10,8,0.4893123702362265,1,0,2,0,2,20,570,1
0,41.11481355949967,16.346611991215017,2,13,5,3.762023949921931,0,1,13,1,2,97,386,0
1,23.68489391044074,0.0946481909346588,2,7,4,0.0699511952430567,0,0,2,0,2,364,9,0
1,17.989120885560855,0.2515108653542997,2,12,4,0.7088466903981441,0,0,1,1,2,22,26,0
0,50.06747974222433,1.881920469529002,2,10,1,2.092521313908936,1,1,3,0,2,720,5496,0
1,55.12227742952469,10.295010684615862,1,3,4,4.697084307639915,1,0,2,1,2,21,2,0
1,26.959983401653453,5.493266480337119,1,9,4,0.7081858151386718,0,0,1,0,2,71,1777,1
0,44.10633185579516,3.222584055692161,2,3,4,4.01105539505429,0,1,17,1,2,23,6716,0
0,20.723412522909708,2.750234477777473,2,9,4,0.3960352367159248,1,0,1,0,2,3,37,0
1,25.951773622613945,2.515876102086354,1,11,4,0.5077074630172114,0,0,3,1,2,356,412,0
1,15.852722033096404,1.0757877353921417,2,13,8,2.852571199328042,0,1,2,0,2,15,2,0
0,31.29484682505523,0.6980901804786845,2,13,4,0.5356665914076117,1,0,5,0,2,152,162,1
1,16.878108957303944,7.156088340728222,1,11,8,3.3371086526627165,1,1,4,1,2,173,505,0
0,45.76780180170897,8.366629731805835,2,3,4,0.3400811203444549,1,0,7,0,2,248,303,1
0,32.397390395183066,16.36761875617981,2,5,4,1.7402215820954614,1,1,11,1,2,1,1597,1
0,32.17677865177056,0.5106573699930645,2,10,4,0.0653180994565886,0,1,14,0,2,180,7834,0
0,22.6714620568167,3.424950917285993,1,11,4,0.3774271044556858,0,0,3,0,2,58,1927,1
1,29.33984414337466,3.7111084731673145,2,13,8,0.6505031412187621,0,1,3,0,2,0,1414,0
1,23.39967198549793,0.3382142312390548,2,3,4,1.2335249148552927,0,0,1,1,2,170,3,0
0,36.22717944674699,0.4026752344617488,2,3,4,0.1132315249066772,1,0,1,0,2,23,3,0
1,52.259369168427625,0.7716860739290043,2,6,2,1.147762849833904,1,0,1,1,2,0,897,1
1,51.23255605940823,11.801220397653529,2,7,8,6.714468141691287,1,1,9,1,2,9,288,1
1,33.49299953755106,10.423146962325026,2,7,1,5.565995466822839,0,1,9,0,2,229,531,0
0,35.154144597772294,0.3539535075552567,2,3,8,0.2826954855163218,0,0,1,1,2,12,6,0
1,20.258952538248707,0.4418837315732243,2,7,4,0.2426967462571031,0,1,18,1,2,216,5279,1
0,48.69339931206354,0.4694998003786192,2,13,4,3.434910993806103,1,1,16,0,2,95,2,1
1,29.2230983103322,0.5482931985036165,1,4,4,2.9411261438801346,0,0,1,0,2,482,15,0
0,31.796183893535623,3.623987211375383,2,13,2,0.3087056984794728,0,0,1,1,2,410,45,0
1,31.023143469760694,4.9150301948257855,1,2,4,1.0158991183004995,0,0,0,1,2,56,961,0
0,20.681954069084004,0.4477166820503076,2,10,1,0.1423306072640486,0,1,5,0,2,13,301,0
1,54.20721238643445,7.0130264708451,1,8,8,6.980937387569792,1,0,2,1,2,5,845,1
1,25.79830880670361,5.0409850005712125,2,6,1,0.8426469168241802,1,0,1,0,2,94,3164,1
0,22.71948337477748,11.024699685986318,2,6,4,0.0880957970184393,0,0,3,0,2,3,52,1
1,42.68165697940478,0.5061184839078104,2,5,4,0.0860912824394992,1,0,1,0,2,320,2,0
1,17.672396137376825,1.7352156940752654,2,4,4,0.0792750607647611,0,0,0,0,2,512,2,0
1,42.130548411978985,4.037523130647331,2,3,8,0.1466935854446727,1,0,8,0,2,16,428,0
1,47.69427411620432,4.315020916295611,1,4,4,2.8604417344389947,0,0,9,1,2,158,149,1
0,36.700257818538,6.929602723985762,2,11,8,3.390390775452851,1,1,13,1,2,108,3375,1
1,34.97990372011341,0.038958477293745,2,8,8,4.585816751499112,0,0,7,1,2,905,2,0
1,50.72395160337332,2.340660337059143,2,3,4,1.626179591671283,1,0,3,1,2,221,196,1
0,25.026905126330167,18.99908441493993,2,11,5,0.7312114192431786,1,1,11,0,2,8,3,1
0,22.463430676377044,1.8923531679228889,2,4,4,0.091451715410495,0,0,3,0,2,1,53,0
1,24.832437345774803,12.605328884904988,2,4,4,5.899149561960225,1,0,1,1,2,85,16,0
1,54.74529963729403,3.1090714305936364,2,7,4,2.3112927076426586,1,1,6,1,2,232,212,1
0,27.73660870160168,0.2454334411036328,1,6,8,2.3445512260786066,0,1,4,1,2,545,8,0
0,17.078372387240808,1.3282475293119749,2,4,5,4.050785744964797,1,1,11,1,2,634,200,1
1,28.552616838791295,6.441374548386454,2,11,4,8.3483416835855,1,0,1,0,2,30,2,0
1,29.425038713176196,0.2850466880246779,2,11,4,3.091793400080213,0,0,1,0,1,77,306,1
1,27.98242769000508,0.0734998484165431,1,6,4,0.0611617061397718,0,0,1,1,2,292,583,0
0,38.27920648926737,11.465530771446,2,6,4,2.5816879647635065,0,1,8,1,2,0,1216,0
0,18.278378019514605,5.734228163741831,2,13,4,2.641659721676105,0,0,3,0,2,570,2447,0
0,38.54461343704084,7.9264550057292,2,10,4,3.3665927612370625,1,0,7,0,2,1,1067,1
0,27.090632029983382,7.688240788593488,1,9,5,0.1386104188345622,1,1,11,0,2,68,1764,1
0,31.493346754301037,1.0132061297750874,2,3,4,0.9101176617245812,0,1,3,1,2,303,53,0
0,42.05004719190429,4.659148237969022,2,9,5,0.2266719038898725,1,1,6,0,2,16,4217,1
1,28.46830828722096,0.6168246515498476,2,11,8,0.2613135776678704,1,1,1,0,2,179,12,1
0,35.75602336526947,2.840538589416054,2,12,4,0.6790705466262892,0,1,6,1,2,562,16,0
0,21.03180197553596,20.7242031118787,2,9,4,5.372947359263409,1,0,5,0,2,0,5,1
1,26.22000631680128,16.724836760010923,2,9,7,7.615223757295396,1,0,10,1,2,578,143,0
1,40.69999760582434,1.4435990226810766,2,4,8,0.4452081387010184,1,0,1,1,2,2,1028,0
1,18.767893195127968,8.77506417191898,2,5,8,0.609177487699848,0,0,0,1,2,81,997,1
1,18.40662263639631,1.3714281742103107,2,12,1,8.773169385677608,1,1,13,1,2,227,1057,0
1,34.476262522804646,4.242104876089298,2,8,1,1.6206778190111455,1,1,12,1,2,392,6,0
0,45.24374298087877,1.631115356485451,2,8,5,0.9512332868432932,0,0,3,1,2,140,1061,0
1,35.05998554702792,4.5778984741498085,2,11,2,1.477297634427498,1,0,11,0,2,219,384,1
1,37.0695020172036,0.4807027806845028,1,5,4,0.6973261731729977,0,0,5,1,2,1200,30,0
1,21.685577594926627,2.70103760042692,2,10,4,0.6111521489374614,0,1,9,0,2,149,6418,0
0,21.85454784260746,5.779033942065733,2,14,4,0.5657966638641385,0,1,10,0,2,69,7501,1
1,34.66049970933895,0.1564252127340404,2,8,4,0.3980865927585987,0,1,8,0,2,13,309,0
0,27.24238972297976,10.0177726758763,2,3,8,2.573253902544688,0,1,8,1,2,236,586,1
1,38.20218972349075,1.3511615609577934,2,4,1,0.9548327715074876,0,1,10,1,2,68,4962,0
1,18.89637400971372,0.0385910991956997,2,10,4,0.0618649392178805,0,0,0,0,2,301,12,0
1,61.12596751056216,0.3802455282054863,2,5,1,4.812582741952922,0,0,11,1,2,0,314,1
0,45.54444578914861,4.530858811299675,1,2,4,0.6659369497118516,0,0,0,0,1,0,4,0
1,21.537309100783222,1.3365069648400425,2,4,4,0.0539779803448289,0,0,0,0,2,31,2,1
1,38.98914416700779,5.683498447717392,2,3,4,8.624303578959026,0,1,16,1,2,15,681,1
1,28.87933543293778,6.552872288491295,2,7,4,5.1395303537242185,1,1,24,0,2,13,42,1
0,44.19313777498726,0.761421488634326,2,10,8,1.4586582835609951,1,1,11,1,2,0,496,1
1,23.25331430714929,15.850735702396747,2,4,4,1.0677427611045989,1,0,5,0,2,96,4966,1
1,18.313215699970463,1.2993362815761749,2,11,4,0.1618008753949672,0,0,1,1,2,172,2,0
1,29.228835321601505,12.97093124566264,1,10,4,1.638190687643947,0,1,17,0,2,29,2190,0
0,41.7232744146947,6.403976141107168,1,4,8,0.4114245743080953,1,0,1,1,2,0,9,1
1,25.890860452809264,7.805777861475486,2,12,8,3.2216958985161086,1,1,6,1,2,3,2623,1
0,17.43975829119745,0.681940676356918,1,2,4,0.0406489852752627,0,1,2,1,2,697,5,0
0,30.11572066027138,0.5192560133820397,1,7,4,0.4730047130376385,0,0,3,1,2,909,385,1
1,18.403072008941063,0.0503316202274326,2,10,4,0.2039384311018219,1,1,11,0,2,331,130,0
1,32.096619211678934,13.001329744759692,1,5,4,9.486669921711831,1,1,12,1,2,338,1056,0
1,33.00570732261056,0.6106669794243132,1,2,1,0.3280157643569312,0,0,1,1,2,831,4,0
0,27.10391634618206,9.526153587082389,2,5,4,3.5891128645456707,0,0,2,0,2,460,1941,0
0,19.696228844363525,1.1604232143759097,1,5,3,0.3891793532186272,0,0,3,1,1,238,809,0
1,18.529108835225152,0.6004017988296624,2,2,4,0.5475324747973217,1,0,10,0,2,89,45,0
1,23.95222790304528,0.315621412021049,2,9,8,0.7878871393338174,0,1,14,1,2,90,6314,0
0,40.350972565689766,2.896299958647624,2,5,5,0.181618054094646,0,0,1,1,2,342,3,0
1,27.64477488076921,2.750990548561556,1,3,4,0.5121778411174385,0,1,24,0,2,0,4839,0
0,23.384653982042032,0.0951468019756698,2,4,4,0.6902573095843718,0,1,6,1,2,292,63,1
1,30.543451884251816,0.0415036318784289,2,5,7,0.114861833745181,1,0,1,0,2,8,2,0
1,42.50995440149808,4.105985845244106,2,7,2,2.160639611717702,1,1,3,1,2,12,29,1
1,18.26102327290044,4.84035009601933,2,5,4,1.936298062912985,0,1,2,1,2,357,1110,0
1,35.547719840392375,6.766667581401835,2,8,4,7.298255657325091,1,1,15,1,2,111,829,1
1,17.89566262981134,1.939647646277172,2,9,8,0.3403221543456552,0,1,9,0,2,2,1779,0
0,24.729607110887365,0.3437920597205519,1,8,4,0.1546556092855105,0,0,4,0,2,339,499,0
1,59.43025680403364,1.4081627788734548,2,4,7,0.6133526266144841,0,0,6,1,3,0,2194,0
1,27.02958441342165,3.1980769726291745,1,11,8,3.032713765982192,0,1,7,1,2,11,578,0
0,41.39773685390844,4.999524911591508,2,5,4,1.4224023088831437,1,0,1,0,2,90,6,0
1,23.70531213504011,1.0090994493782133,2,12,8,1.6705934132322366,1,0,16,1,2,709,2219,0
0,49.626325198438735,2.199991857236556,2,3,4,0.5107898548083948,1,0,8,0,2,20,410,0
1,29.12287411877095,1.4375744142741835,2,3,4,0.0970363291204823,0,0,0,0,2,18,1515,0
0,16.80679126898396,1.1584764717850446,1,3,2,0.4255382626658314,0,0,9,0,2,205,69,0
0,17.092617994013402,2.747451492860664,2,10,4,2.543862609254949,0,1,7,0,2,1019,3241,0
0,29.886562691790267,1.4519056132703594,2,3,4,0.3637622620830466,0,0,6,0,2,0,290,0
1,45.4962464049885,7.213860666060013,1,12,4,6.907886230607922,1,0,8,0,2,0,671,0
1,29.60474564886601,1.80461282464302,2,6,4,1.4855390608907717,1,0,1,0,2,0,2,0
0,27.85746854323741,5.581121242274202,2,12,4,4.072206387310126,1,0,7,1,2,216,345,1
1,30.808170361821293,10.668391001649924,2,12,5,4.794638827856656,1,1,12,0,2,20,3837,1
1,47.46764085814479,7.640665792336015,1,2,4,0.7856289777758748,1,0,3,0,1,0,1229,1
0,33.94082175721206,16.11402042655006,2,8,8,0.0773077699087505,1,1,17,0,2,4,908,0
0,30.57211298594099,3.910164677608373,2,6,4,0.6450133537857867,0,1,5,0,2,37,1654,0
0,22.726365576469853,1.901249106273726,2,3,8,0.0652678213607882,0,1,4,0,2,27,96,0
0,18.35441217996502,0.1798375276655209,2,5,4,0.2825589433667831,0,0,1,1,2,369,1705,0
0,26.665317313316866,1.1119782033132164,1,6,4,0.0449929944137363,0,0,1,1,2,778,4,0
1,32.218277036285386,2.1100747299363145,1,13,4,0.4657188659100654,1,1,7,0,2,937,1762,0
1,58.27793844831803,0.3787824953405643,2,3,8,0.1244204849573475,0,0,5,0,2,4,1562,1
0,22.698837555078747,1.974218793950433,2,11,5,3.0322401834413357,0,1,14,0,2,516,7598,0
1,33.52150493089994,5.88781233958744,2,2,4,1.1934461357166752,1,0,6,0,2,3,6223,1
1,18.61030074808,1.7251870873646753,2,11,4,3.3811780437977106,1,0,2,0,1,103,469,0
1,24.398194717026268,0.1098070992313073,2,2,5,0.0685252295136811,0,0,4,0,1,71,951,0
1,46.17540860563922,1.261958296200938,2,2,4,1.520256433033476,0,1,2,0,2,218,45,0
0,25.066013110585768,11.360954577247153,1,6,4,1.038375904413459,0,1,8,0,2,202,8761,1
0,29.35879351142266,9.089544896748489,2,4,4,0.5246071743289425,1,1,12,0,2,38,5505,1
1,42.96892169833795,3.078477218748862,2,11,4,4.019451749612415,1,1,6,1,2,18,128,0
0,22.245526381144867,1.4500787713214538,1,8,3,0.2831816543911904,1,1,7,0,2,625,116,0
1,25.653097851194715,3.9421824736508224,2,10,4,0.2730058406746355,0,1,1,1,1,240,491,0
1,30.82073443345929,3.0156582777740466,2,14,4,5.733099317429175,1,0,1,1,2,375,44,1
0,28.313383905896583,3.7264887694992166,2,9,4,0.2112690008615387,0,0,2,1,2,154,121,0
0,19.4573167112351,3.555493679601346,2,9,4,1.2638163270589895,0,0,0,1,2,4,6,0
0,28.692253785657545,2.1077023647140143,1,4,5,0.9449631977944446,0,0,0,1,2,1229,44,0
1,22.77826730756484,1.824424948893829,2,13,4,0.8244282749987579,1,0,9,0,2,50,1239,1
1,21.556263008988385,0.5386864885474338,2,11,1,6.210122481163063,0,1,16,1,2,433,6904,1
0,56.787146730779774,15.310625600916088,2,5,8,0.8503059870230022,1,0,0,1,2,0,57,1
0,20.97761233626334,6.843983352094834,2,7,4,1.8643539060172063,0,1,6,1,2,62,9,1
0,52.711774535779,5.137323746174378,2,12,8,8.832246785720944,1,1,22,0,2,0,2537,1
1,16.5296146944599,3.873913914055112,2,9,8,8.119985614219603,1,1,11,1,2,1,600,1
1,22.97574289220256,2.5007539446186318,1,13,4,1.7710414035846762,0,1,12,0,2,136,14579,1
0,59.25807777250834,2.001885555788942,2,5,8,0.400177179555069,1,0,9,0,1,0,2141,1
1,33.98148439213716,3.410730311916115,2,4,5,0.9676083971752788,1,1,19,1,2,14,38,1
0,35.249302401891605,3.2663474447218714,2,3,4,1.963620874238748,0,0,2,1,2,164,443,0
1,25.396519324692846,8.628841852888492,2,5,5,0.5445619831963173,0,0,2,1,2,479,2,0
1,27.27399717610183,0.6602928963838289,2,4,1,1.7324125994207753,0,0,4,0,2,0,105,0
0,23.243178092287003,3.645347915033593,2,6,4,0.2566326500346829,0,1,6,0,2,582,945,0
0,18.30214229199343,1.300601402292773,2,14,1,0.6481690985817717,0,0,3,0,2,3,1793,0
1,41.90185270798028,1.9236509082784343,1,2,4,0.692859580949576,0,0,0,1,2,10,2,0
1,22.041840556965443,0.0486942146308502,2,3,5,0.0401424448742348,0,0,1,0,2,32,19,0
0,20.80011094868415,7.919108939383644,1,6,4,0.4171748057544689,0,0,1,0,2,706,815,0
0,25.692849560194524,6.1266120517718825,2,7,4,1.70760724873719,0,1,2,1,1,1,92,0
1,33.88357003353857,16.381929720680443,1,3,4,4.460472025353129,1,1,10,0,2,13,30,1
1,30.268252131898837,8.153236956277999,1,4,4,4.3241415585318,1,0,10,0,2,13,4417,0
0,47.54835726696403,13.78419943648741,2,4,8,0.8668105656468115,0,1,18,0,2,2,16363,1
1,60.03474555682032,2.408683672344021,2,11,8,0.8570518557255145,0,0,1,1,2,10,88,0
1,23.270169168209875,8.000962984927117,2,7,4,3.963983697012422,0,1,7,1,2,23,25,1
0,26.8200542590295,0.8327202158444479,1,4,1,0.2013701437343089,1,1,5,0,2,50,3,0
0,36.41169645255504,2.9305920763873154,1,4,4,0.1120679976143004,0,1,4,1,2,354,3967,0
1,39.149620964304034,1.1190387493715692,2,7,4,9.487201211509843,1,1,8,1,2,10,115,0
1,15.288963358212326,0.2379882030445883,1,4,4,5.035517351256465,0,1,7,1,2,261,570,0
1,25.84229295389402,1.892304179055604,2,6,4,0.4846163638175355,1,0,1,0,2,1,6,0
0,24.14984187361597,7.463910843966093,2,4,4,0.5539168133141824,0,1,10,1,1,906,1669,0
1,21.846068934889725,1.4334337237212644,1,5,4,0.8773796295861579,0,0,2,1,2,164,235,1
