f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,label
1,28.554346,3.6385298,2,6,4,0.25278905,0,0,0,1,2,100,1,0
1,21.940447,0.4997923,2,8,4,0.12238576,0,0,0,0,2,360,2,0
1,17.106152,0.083587386,1,8,4,0.037237905,0,0,0,0,2,140,719,0
0,48.971928,1.5067055,2,5,3,0.0,1,0,0,1,2,100,29,0
1,32.32161,2.5026755,2,8,4,1.2538542,0,0,0,1,2,280,9,0
0,32.22407,1.4976933,2,8,4,0.25252977,0,0,0,1,2,372,120,0
0,30.603048,10.65293,2,11,8,0.08314278,0,1,12,1,2,129,4,0
0,29.754137,0.66679096,2,9,4,0.2525927,0,0,0,1,2,300,1,0
1,29.423122,1.2627296,2,9,4,1.748784,0,0,0,0,2,200,8,0
0,33.923584,1.5883763,1,1,1,0.0058012228,1,0,0,0,2,320,1,0
1,34.65507,1.0803478,2,7,4,1.1631153,0,0,0,0,1,28,1,0
1,23.586077,1.7931297,2,8,4,0.54430485,0,0,0,1,2,136,9,0
1,19.694345,9.988035,1,4,8,0.8332728,1,0,0,1,2,140,4,0
0,31.764313,3.0162663,1,5,3,0.0,0,0,0,0,2,160,15,0
1,28.739304,1.5077353,1,8,4,1.4986869,1,0,0,1,2,0,229,0
0,23.007778,1.8344898,2,5,3,0.0024657468,0,1,1,0,2,200,63,0
1,28.78354,1.5027747,1,8,4,1.497396,1,0,0,1,2,1,231,0
1,23.935379,0.59101105,1,13,8,0.12683417,0,0,0,0,2,240,1,0
1,37.159542,3.9967623,2,8,5,4.9961944,1,0,0,1,1,280,1,0
0,23.006819,1.8361061,2,5,3,0.0,0,1,1,0,2,200,58,0
1,36.494675,4.2565556,2,11,4,3.4936326,0,0,0,0,2,454,54,0
1,26.920492,2.2440512,2,3,5,0.5017041,0,0,0,1,2,639,4000,0
0,19.75712,0.7488637,2,8,4,0.7976128,1,1,5,1,2,140,7,0
1,17.10431,0.24884626,2,11,4,0.33865657,0,1,4,0,2,160,7,0
1,36.094887,2.5514865,2,1,1,0.0,0,0,0,0,2,0,1001,0
1,30.672703,2.5031683,2,13,8,2.249132,0,0,0,1,1,340,1,0
1,43.158546,2.249047,2,3,5,0.75073695,1,0,0,0,2,560,2,0
0,22.684658,0.79338837,2,3,4,0.08889534,0,0,0,0,2,144,4,0
1,31.561583,3.0095997,1,3,5,6.988778,0,0,0,0,2,0,4,0
1,30.163605,1.0797014,1,8,4,0.040191673,0,0,0,0,2,170,192,0
1,31.078472,1.4925821,1,9,4,0.04585149,0,0,0,0,1,160,1,0
0,22.27439,1.2372081,1,1,1,3.241119,0,0,0,0,2,280,1,0
0,40.32299,8.115053,1,4,4,0.16710497,0,1,2,0,2,184,17,0
1,27.805899,3.9990458,1,3,8,5.744802,1,1,2,1,2,75,1,0
1,19.4236,7.2446766,2,7,4,0.046165727,0,1,1,0,2,100,1,0
1,50.73621,0.59212446,2,1,1,0.0,0,0,0,0,2,145,4,0
1,23.43462,0.58865476,2,8,8,0.082361005,1,0,0,0,2,180,1,0
1,29.419909,1.2506933,2,8,8,0.24981727,0,1,2,1,2,400,116,0
1,31.573395,0.048813082,1,2,4,4.2490845,0,0,0,1,2,460,1,0
1,19.430218,7.24441,2,7,4,0.03697183,0,1,1,0,2,100,3,0
0,20.871403,0.51017785,1,10,2,1.0032903,0,0,0,0,2,260,1,0
1,21.096336,4.1282964,1,3,8,0.041104577,0,0,0,0,2,140,105,0
1,49.564877,18.996815,2,1,1,0.0035665254,1,1,1,0,2,94,1,0
1,17.42427,6.490932,2,3,4,0.12248733,0,0,0,0,2,60,108,0
1,27.420809,12.483303,2,6,5,0.24606563,0,0,0,1,2,719,7,0
0,45.306892,1.0026612,2,11,4,0.13398935,0,0,0,1,2,263,1,0
0,27.654762,2.036294,2,9,4,0.25326946,0,0,0,1,2,180,43,0
1,20.738989,5.090412,1,5,4,0.28946546,0,0,0,0,2,140,190,0
0,19.181286,0.5927541,1,6,4,0.5858878,1,0,0,1,2,160,2,0
0,16.331455,0.216068,2,6,4,0.12580253,0,0,0,0,2,200,1,0
1,29.443409,1.2528911,2,9,4,1.7473856,0,0,0,0,2,200,1,0
1,22.57929,1.5101802,1,6,4,0.5461885,0,0,0,1,2,120,74,0
0,20.437658,10.496935,1,14,8,0.0,0,0,0,1,2,154,35,0
1,22.504993,0.11753676,1,4,4,0.12674262,0,0,0,0,2,200,69,0
0,31.734428,2.997027,1,5,3,0.0,0,0,0,0,2,160,33,0
0,29.58478,1.7548118,1,4,4,1.247826,0,0,0,1,2,280,1,0
1,18.688957,4.999664,2,11,4,0.37728098,1,1,2,0,2,0,39,0
1,34.0863,6.491875,2,6,4,0.12306454,1,0,0,1,2,443,1,0
1,29.809961,3.5028818,2,8,4,0.17150189,0,0,0,0,2,216,1,0
1,22.258713,0.46861956,2,4,4,0.12791158,0,0,0,1,2,280,67,0
1,44.258522,0.5072615,2,7,4,10.742557,1,0,0,0,1,400,1,0
1,18.836088,0.42577955,1,8,4,0.16804029,0,1,1,0,2,200,3,0
1,49.16276,2.300391,2,1,1,0.29547158,0,0,0,0,2,200,1,0
1,31.259672,2.8327217,2,1,1,0.0037853937,0,1,5,0,2,176,147,0
1,19.34935,10.913509,2,8,5,0.58616984,0,1,2,1,2,200,10,0
0,16.947033,0.50133014,2,3,4,0.16930701,0,1,6,1,2,240,41,0
0,23.59564,11.491255,1,4,8,2.9980729,0,0,0,1,2,20,18,0
1,23.061419,2.5150082,2,1,1,0.0913439,0,0,0,1,2,100,4217,0
1,21.529766,9.7411,2,8,4,0.25488845,1,0,0,0,2,140,1,0
1,33.56164,0.33358023,1,13,4,0.086273454,0,0,0,0,2,180,4,0
1,20.030607,1.244266,1,4,4,0.120837234,0,0,0,0,2,140,2,0
0,26.173052,2.0048816,2,5,3,0.0037050466,0,0,0,1,2,276,4,0
1,31.410946,15.487504,2,8,4,0.5010563,1,0,0,0,2,120,1,0
0,25.25525,12.492018,2,2,4,0.99952984,0,0,0,1,2,180,1059,0
1,21.440365,0.7526624,1,12,7,0.7505468,0,0,0,1,2,132,8,0
1,26.925209,2.253092,2,3,5,0.49841025,0,0,0,1,2,640,3992,0
1,20.416586,0.006506181,2,8,4,0.0073652486,0,0,0,0,3,184,1,0
0,22.989841,1.8322566,2,5,3,0.0,0,1,1,0,2,200,48,0
1,35.563866,0.7626002,2,4,4,1.5004084,0,0,0,1,2,231,1,0
1,23.573687,1.7865057,2,8,4,0.5421046,0,0,0,1,2,136,3,0
1,29.82998,3.4970326,2,8,4,0.17519905,0,0,0,0,2,216,1,0
0,57.04857,0.34122154,2,3,5,0.9971478,1,0,0,1,2,252,2190,0
0,52.14864,0.009001469,1,1,1,0.0,0,0,0,0,2,0,1,0
1,25.003586,11.991339,2,4,4,2.2442126,1,1,2,1,2,120,6,0
1,33.682724,1.2491214,2,9,4,1.1709073,0,0,0,0,2,120,1,0
1,62.73339,6.9883847,2,10,9,0.0017328482,0,0,0,0,2,0,8,0
1,26.898626,2.250464,2,3,5,0.49498227,0,0,0,1,2,639,3998,0
1,44.809566,6.995529,1,8,4,1.628883,0,0,0,0,2,160,4,0
1,19.363106,10.905033,2,8,5,0.58994234,0,1,2,1,2,200,7,0
0,31.569954,3.5053153,2,2,4,2.9991093,1,0,0,1,2,300,2,0
0,26.512592,2.7229447,1,8,4,0.087672256,0,0,0,0,1,80,2,0
1,34.990772,2.5086312,2,3,4,0.9965519,0,0,0,1,2,210,1,0
1,23.926348,0.5960028,1,13,8,0.12987615,0,0,0,0,2,240,1,0
1,28.023302,3.0059466,2,9,4,0.74928224,0,0,0,1,2,300,72,0
0,57.552025,2.0003836,2,1,1,6.492565,0,1,1,0,2,0,16,0
0,28.506289,1.0022082,2,11,4,1.0018582,1,1,2,1,2,167,504,0
1,52.38168,1.5148723,2,2,4,3.7476063,0,0,0,1,2,0,350,0
1,18.356688,1.2172308,1,10,2,0.0,0,0,0,0,2,100,7,0
1,22.932402,0.1731331,2,7,4,0.08344176,0,0,0,0,1,0,1,0
1,62.710773,6.989593,2,10,9,0.0,0,0,0,0,2,0,19,0
1,23.07703,2.4978437,2,1,1,0.08555915,0,0,0,1,2,100,4209,0
0,27.586336,2.9994571,2,7,4,2.7854915,0,1,1,1,2,280,14,0
1,34.81279,2.4989374,1,9,4,3.001336,0,0,0,0,1,200,1,0
0,23.487175,1.4975724,2,9,4,0.86401606,0,0,0,1,2,160,1,0
1,34.82537,2.5018868,1,9,4,3.0000598,0,0,0,0,1,200,1,0
1,18.843733,3.5380566,1,1,1,0.0030033807,0,0,0,1,2,180,1,0
1,36.165565,0.4299743,1,9,4,0.29181197,0,0,0,1,2,309,2,0
0,55.706356,7.075511,2,4,8,6.744193,1,1,3,1,2,100,59,0
1,29.424809,1.2577724,2,9,4,1.745399,0,0,0,0,2,200,4,0
1,16.255539,0.8370807,2,7,4,0.090666555,1,0,0,0,1,200,5,0
1,36.48751,4.2526093,2,11,4,3.4955754,0,0,0,0,2,453,55,0
1,44.239872,0.50550866,2,7,4,10.742756,1,0,0,0,1,400,2,0
1,29.423101,1.2540054,2,9,4,1.7451619,0,0,0,0,2,200,2,0
0,21.752626,1.7574003,1,5,3,0.006348632,0,0,0,0,2,160,1,0
1,19.995817,0.0059163333,2,2,4,0.4883552,0,0,0,0,2,144,4,0
1,27.984423,3.0025005,2,9,4,0.7433845,0,0,0,1,2,300,73,0
0,25.24142,12.481433,2,2,4,1.0049942,0,0,0,1,2,180,1055,0
1,22.59983,1.5065131,1,6,4,0.54238355,0,0,0,1,2,120,67,0
1,16.258883,0.84666085,2,7,4,0.09899595,1,0,0,0,1,200,7,0
0,22.671623,0.7960868,2,3,4,0.08986213,0,0,0,0,2,144,1,0
1,37.29533,2.6681216,2,13,4,0.16937305,0,0,0,1,2,0,501,0
1,26.835653,0.5407798,2,4,1,0.0,0,0,0,0,2,100,1,0
1,44.231297,10.997232,1,2,4,1.4976742,1,0,0,0,1,1,1,0
1,29.442467,1.2670026,2,9,4,1.7477392,0,0,0,0,2,200,7,0
1,25.926884,0.877928,2,4,4,0.3790411,0,1,2,1,2,174,8,0
1,31.596416,0.042477824,1,2,4,4.2449436,0,0,0,1,2,460,8,0
0,16.942612,0.4967229,2,3,4,0.16402723,0,1,6,1,2,240,43,0
1,18.845587,0.41997215,1,8,4,0.16397454,0,1,1,0,2,200,1,0
0,19.769985,0.7519698,2,8,4,0.79365325,1,1,5,1,2,140,3,0
0,69.454704,5.99335,2,1,1,0.0027976255,0,0,0,0,1,0,3,0
1,24.754517,0.55022836,2,7,4,1.0030179,0,0,0,1,2,120,5,0
1,18.813725,3.5342278,1,1,1,0.0031113843,0,0,0,1,2,180,1,0
1,26.766136,1.9866314,2,2,4,0.75034285,0,0,0,1,2,80,1,0
1,41.142025,1.3377244,2,2,4,0.16579272,0,0,0,0,2,168,5,0
1,40.90331,0.4998586,1,7,4,0.50974953,0,0,0,1,2,130,1,0
0,32.25598,1.4925184,2,8,4,0.25080636,0,0,0,1,2,372,120,0
1,29.568748,4.748685,2,7,4,2.0039299,0,1,1,1,2,460,75,0
1,33.571102,0.25157806,2,3,5,3.997516,0,0,0,1,1,420,4,0
1,18.669641,4.999782,2,11,4,0.38184074,1,1,2,0,2,0,38,0
1,32.928017,2.5024538,2,6,4,1.7497835,0,1,2,1,2,720,3,0
1,17.101776,0.085540034,1,8,4,0.03879883,0,0,0,0,2,140,719,0
1,28.593912,3.6213038,2,6,4,0.25662604,0,0,0,1,2,100,5,0
1,31.238138,1.1296599,2,1,1,0.0024860124,0,1,1,0,2,96,19,0
1,19.989088,1.2539859,1,4,4,0.117259525,0,0,0,0,2,140,3,0
0,24.350164,2.5004575,1,3,5,4.4970975,0,0,0,0,2,200,454,0
1,26.165312,12.486507,1,4,8,1.2472252,0,0,0,1,2,0,20,0
0,26.183355,2.0181284,2,5,3,0.0040586214,0,0,0,1,2,276,6,0
0,40.290173,8.113356,1,4,4,0.1627977,0,1,2,0,2,184,19,0
0,33.23079,3.0024533,1,6,4,2.001125,0,0,0,0,2,180,1,0
1,22.678679,0.7576134,2,3,4,1.5918591,0,1,1,1,2,400,7,0
1,21.50283,9.7524185,2,8,4,0.25218692,1,0,0,0,2,140,1,0
1,30.673813,2.5013096,2,13,8,2.2496064,0,0,0,1,1,340,1,0
1,27.449265,12.499558,2,6,5,0.24846627,0,0,0,1,2,719,1,0
0,22.942266,1.2526329,2,11,4,0.24687125,0,0,0,1,2,120,810,0
0,16.349754,0.21837637,2,6,4,0.12552406,0,0,0,0,2,200,6,0
1,16.517752,0.12343476,2,8,4,0.16410805,0,0,0,0,2,132,2,0
0,34.826485,1.249203,1,3,8,0.5031854,0,0,0,1,2,160,1,0
1,29.415537,1.2519453,2,8,8,0.25185397,0,1,2,1,2,400,108,0
1,25.666536,0.2985179,1,8,4,1.4963514,0,0,0,1,2,160,6,0
0,53.320618,0.17015764,2,1,1,0.0027587633,0,0,0,1,1,62,27,0
0,25.322739,2.091083,2,8,8,2.7483687,1,0,0,1,2,360,1,0
1,19.42919,7.2455144,2,7,4,0.03889229,0,1,1,0,2,100,1,0
1,22.178585,2.246678,2,3,4,0.13374068,0,0,0,0,2,161,15,0
0,40.81429,3.4990501,2,3,5,0.5049914,0,0,0,0,1,1159,1,0
1,19.449932,7.235185,2,7,4,0.044876598,0,1,1,0,2,100,15,0
1,25.663752,2.215871,1,6,4,3.994303,1,0,0,0,2,188,1,0
1,32.32664,3.4997342,2,4,4,0.501796,0,0,0,1,2,232,2,0
1,31.245485,1.1243794,2,1,1,0.0,0,1,1,0,2,96,15,0
1,44.234303,10.99557,1,2,4,1.5037655,1,0,0,0,1,0,4,0
0,50.211506,0.843045,2,6,4,0.4939442,0,0,0,1,2,240,112,0
1,26.778784,1.9863756,2,2,4,0.750882,0,0,0,1,2,80,1,0
0,25.275988,12.500127,2,2,4,0.9963467,0,0,0,1,2,180,1052,0
0,69.46266,6.0041995,2,1,1,0.008487247,0,0,0,0,1,0,1,0
1,22.786663,11.487885,2,3,4,0.4125109,0,0,0,0,2,0,7,0
1,29.815527,2.0323832,1,14,8,0.040114187,0,0,0,0,2,128,1,0
1,23.590082,0.46326658,1,9,4,2.6274805,1,1,6,1,2,208,346,0
1,17.937847,0.2149894,2,6,4,0.041076444,0,0,0,0,2,280,753,0
1,20.01095,1.2532079,1,4,4,0.12955548,0,0,0,0,2,140,11,0
0,29.483437,1.0932741,1,14,4,0.9959098,0,0,0,0,2,280,13,0
0,17.938004,10.198987,2,1,1,0.0,0,0,0,0,2,0,53,0
1,28.57059,3.6279733,2,6,4,0.25228336,0,0,0,1,2,100,1,0
1,31.081532,3.0879204,2,8,4,2.5033185,0,1,2,1,2,160,48,0
1,23.08061,0.0033509491,2,4,4,0.99849033,0,1,11,0,1,0,1,0
1,21.426477,0.74642754,1,12,7,0.7499579,0,0,0,1,2,132,12,0
0,19.584866,0.6650171,1,8,4,1.0014558,0,1,1,0,2,1998,2,0
0,31.904285,3.1235218,2,1,1,3.0419157,0,1,2,1,2,200,7,0
1,24.513796,13.315668,1,6,4,0.04215505,0,0,0,1,2,120,471,0
0,57.549183,1.9995987,2,1,1,6.497029,0,1,1,0,2,0,17,0
1,36.09361,2.5363865,2,1,1,0.0,0,0,0,0,2,1,1001,0
1,38.41161,0.71177673,2,8,4,0.38120618,0,1,2,0,2,225,498,0
1,24.506355,13.316398,1,6,4,0.043862842,0,0,0,1,2,120,479,0
1,17.60154,9.986042,2,9,8,0.16715814,0,1,1,0,2,120,2,0
1,28.672144,14.486582,2,2,4,0.13098241,0,0,0,0,2,0,290,0
0,27.685535,1.5032735,2,7,4,1.9970355,1,0,0,0,1,368,1,0
1,32.319683,3.4986556,2,4,4,0.49865034,0,0,0,1,2,232,8,0
1,39.1679,2.4991713,1,3,8,9.991382,0,0,0,1,1,200,1,0
1,22.666895,0.7605138,2,3,4,1.5830711,0,1,1,1,2,400,11,0
0,27.1594,1.2475495,2,1,1,0.00030638985,0,1,1,0,2,92,306,0
1,22.945719,0.17591068,2,7,4,0.088846944,0,0,0,0,1,0,1,0
0,18.257458,9.99511,2,9,4,1.0005654,0,1,1,0,2,120,6,0
1,34.660057,1.0836496,2,7,4,1.1689292,0,0,0,0,1,28,7,0
1,26.172081,12.493513,1,4,8,1.247142,0,0,0,1,2,0,12,0
1,29.255579,12.989547,2,2,8,0.5028473,0,0,0,0,2,228,4,0
1,19.702637,9.990848,1,4,8,0.83518744,1,0,0,1,2,140,1,0
0,29.49108,1.9991271,1,10,8,2.0017917,0,0,0,0,2,256,19,0
1,41.15772,1.3425052,2,2,4,0.16741635,0,0,0,0,2,168,1,0
1,23.410782,0.5940354,2,8,8,0.08731701,1,0,0,0,2,180,6,0
1,44.244076,10.993665,1,2,4,1.4977353,1,0,0,0,1,0,3,0
1,24.524431,13.324056,1,6,4,0.040649436,0,0,0,1,2,120,476,0
1,17.915659,0.2043564,2,6,4,0.038472913,0,0,0,0,2,280,751,0
1,17.097738,0.25325987,2,11,4,0.3344306,0,1,4,0,2,160,10,0
1,30.57615,2.7162743,1,7,4,0.13885309,0,0,0,1,1,80,1,0
1,37.738487,6.994278,2,11,8,11.490485,1,1,7,1,2,300,3,0
1,37.75299,6.9973016,2,11,8,11.488724,1,1,7,1,2,300,4,0
1,34.7991,3.9969492,2,2,5,12.486709,1,0,0,1,2,184,7,0
1,35.56198,0.7619746,2,4,4,1.4967642,0,0,0,1,2,231,1,0
1,32.064426,3.9980102,1,13,4,1.5021193,0,0,0,1,2,120,9,0
1,29.427477,1.2579849,2,8,8,0.24777557,0,1,2,1,2,400,114,0
0,31.568161,3.5012908,2,2,4,2.991215,1,0,0,1,2,300,4,0
1,21.692904,1.1707332,1,4,4,2.4930558,1,1,1,0,2,180,26,0
1,41.162865,1.3419509,2,2,4,0.1717868,0,0,0,0,2,168,1,0
1,34.01674,4.5025916,2,6,4,0.9997809,1,0,0,1,2,240,1,0
0,29.495705,2.0028193,1,10,8,1.9944074,0,0,0,0,2,256,27,0
0,18.605894,9.9863825,2,2,4,0.42873624,0,0,0,0,2,80,43,0
1,31.809708,2.4977643,2,6,4,7.488842,1,0,0,1,2,522,8,0
0,23.013535,1.835937,2,5,3,0.0027411203,0,1,1,0,2,200,55,0
1,31.260649,2.8351548,2,1,1,0.0057082395,0,1,5,0,2,176,144,0
1,37.15709,3.9890687,2,8,5,4.9917,1,0,0,1,1,280,1,0
1,38.88762,1.7648864,2,4,4,0.5145261,0,0,0,1,2,300,1,0
0,29.497618,1.0918698,1,14,4,1.0003397,0,0,0,0,2,280,14,0
1,24.596529,13.484353,1,1,1,0.001634143,0,0,0,0,2,184,3,0
1,23.005972,0.7603226,2,7,4,0.4959257,0,0,0,1,1,320,1,0
1,37.49225,0.84622383,2,10,4,0.045475744,0,0,0,0,2,120,15,0
0,33.225025,3.003168,1,6,4,1.9948555,0,0,0,0,2,180,1,0
1,44.23431,10.999963,1,2,4,1.4979653,1,0,0,0,1,0,7,0
1,24.49386,13.325957,1,6,4,0.04155018,0,0,0,1,2,120,475,0
1,23.02791,0.6213579,1,6,4,0.12974836,1,0,0,0,2,181,6,0
1,20.771643,5.080811,1,5,4,0.28947023,0,0,0,0,2,140,181,0
0,31.570202,11.24468,2,1,1,0.0,0,0,0,0,2,183,5191,0
0,23.611053,0.58857965,1,1,1,0.120796464,0,0,0,0,2,120,96,0
1,34.654865,1.0836046,2,7,4,1.1686037,0,0,0,0,1,28,4,0
1,19.513668,0.29815027,2,4,4,0.28290763,0,0,0,0,2,279,363,0
1,31.052856,3.0861752,2,8,4,2.4927754,0,1,2,1,2,160,49,0
1,23.52557,2.744141,2,1,1,4.5004964,0,0,0,0,2,160,25,0
1,23.587433,1.7854965,2,8,4,0.5419189,0,0,0,1,2,136,6,0
0,19.167183,0.5855565,1,6,4,0.58894837,1,0,0,1,2,160,13,0
0,21.748169,1.762121,1,5,3,0.0010128241,0,0,0,0,2,160,1,0
1,40.56878,3.2824895,2,7,4,3.502218,0,0,0,1,1,400,1,0
1,34.162308,2.7446299,2,3,5,2.503485,0,0,0,1,2,232,202,0
1,19.52729,0.2908022,2,4,4,0.28989246,0,0,0,0,2,280,372,0
1,39.40735,1.7140627,1,7,4,0.1625321,0,0,0,0,1,400,1,0
1,31.25145,2.833823,2,1,1,0.0,0,1,5,0,2,176,144,0
1,19.01723,0.0,1,1,1,0.0,0,1,4,0,2,46,4,0
0,57.03487,0.3393161,2,3,5,0.99918854,1,0,0,1,2,252,2198,0
1,27.416239,12.486898,2,6,5,0.2516884,0,0,0,1,2,720,2,0
0,16.920986,0.50037646,2,3,4,0.16751267,0,1,6,1,2,240,37,0
0,19.768919,0.744946,2,8,4,0.7940661,1,1,5,1,2,140,4,0
0,28.156775,0.5851457,2,6,4,0.047352575,0,0,0,0,2,260,998,0
1,32.912994,2.5082233,2,6,4,1.7462802,0,1,2,1,2,720,3,0
1,20.025633,11.035647,2,8,4,1.9960096,0,0,0,1,2,136,3,0
1,23.418358,0.5808904,2,8,8,0.096030496,1,0,0,0,2,180,1,0
1,19.354427,10.907581,2,8,5,0.58307266,0,1,2,1,2,200,9,0
1,18.336369,1.2084239,1,10,2,0.0020024995,0,0,0,0,2,100,1,0
0,20.833282,0.49998352,1,10,2,1.0020555,0,0,0,0,2,260,1,0
1,33.568928,0.25527975,2,3,5,3.9938118,0,0,0,1,1,420,3,0
1,22.94888,0.17896196,2,7,4,0.087194465,0,0,0,0,1,0,5,0
0,32.234943,1.5032623,2,8,4,0.25378588,0,0,0,1,2,372,126,0
0,40.29963,8.12236,1,4,4,0.16838886,0,1,2,0,2,184,22,0
1,24.593817,13.496342,1,1,1,0.0013950091,0,0,0,0,2,184,1,0
1,23.428095,0.5865452,2,8,8,0.09145858,1,0,0,0,2,180,5,0
1,34.98014,3.3757105,2,8,8,8.287183,0,0,0,1,2,1,1,0
0,24.73878,13.648695,2,11,8,1.50681,0,0,0,0,2,280,1,0
1,62.473305,12.737453,1,8,8,4.997951,1,0,0,0,2,112,1,0
1,23.576368,0.8399265,2,3,8,0.08678343,0,0,0,1,2,220,8,0
1,32.318237,3.5078175,2,4,4,0.5014639,0,0,0,1,2,232,5,0
1,22.176573,2.2560804,2,3,4,0.12898399,0,0,0,0,2,160,8,0
1,39.502895,1.6235969,2,8,4,1.4945923,0,0,0,0,2,1,318,0
1,34.564247,0.0,2,8,4,0.0007417422,0,0,0,0,3,184,5,0
1,21.184423,0.003132081,2,8,4,0.50269043,0,0,0,1,1,0,1,0
1,21.907303,0.49676248,2,8,4,0.13387586,0,0,0,0,2,360,5,0
0,19.741774,0.7528894,2,8,4,0.7969941,1,1,5,1,2,140,6,0
0,17.354929,9.487224,2,6,4,1.7449969,0,1,10,1,2,0,13,0
0,17.937382,10.209472,2,1,1,0.0057349424,0,0,0,0,2,1,51,0
0,24.626062,0.66415954,2,6,8,1.7457058,1,0,0,0,2,400,8,0
