f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,label
0,27.96331787109375,2.214625597000122,1,1,5,1.2210633754730225,0,0,0,0,2,190,1,0
1,29.94976806640625,0.0,1,7,3,3.969151973724365,0,1,9,0,1,452,1,0
1,32.07147216796875,3.085433959960937,2,7,6,1.97474205493927,1,0,0,0,2,179,1,1
1,25.34919548034668,6.563117027282715,2,7,4,1.7884756326675415,0,0,0,1,2,256,1,1
1,25.53826332092285,8.13724422454834,2,8,4,3.0130600929260254,1,0,0,0,2,64,1,1
1,40.78871154785156,0.5673387050628662,1,11,7,6.416259765625,1,1,5,0,2,299,1,0
1,39.7979736328125,8.609396934509277,1,11,4,1.4258553981781006,0,1,2,0,2,175,142,1
1,24.70263671875,10.120464324951172,2,2,4,2.2063140869140625,1,0,0,1,2,172,743,0
1,55.62586975097656,6.67768144607544,2,7,3,13.037538528442385,1,1,7,0,2,56,348,1
1,44.90846252441406,10.472335815429688,2,4,4,4.094867706298828,1,1,8,0,2,160,742,0
1,27.928503036499023,2.575044870376587,2,10,7,1.3982505798339844,0,1,2,1,2,275,927,1
1,31.741823196411133,2.484680652618408,2,6,2,0.0004020631313323,0,0,0,0,2,8,1,0
1,25.90188789367676,3.657161712646485,1,11,8,3.0375092029571533,1,1,7,1,1,0,1238,0
1,40.26007461547852,10.669792175292969,2,3,5,1.4653913974761963,0,0,0,1,2,322,154,0
1,25.245534896850582,19.7450008392334,2,2,5,2.912381172180176,1,1,8,1,2,0,947,0
1,45.18276977539063,6.197693824768066,2,8,4,4.716758728027344,1,1,6,1,2,256,1117,0
1,31.732824325561523,6.950601577758789,2,6,5,1.1455785036087036,0,0,0,1,2,156,668,0
0,46.320411682128906,0.4427454471588135,2,10,7,1.911681652069092,1,0,0,1,1,262,1,0
1,28.31173515319824,3.9221811294555664,2,1,3,1.3472542762756348,0,0,0,0,2,198,254,1
1,27.75138664245605,0.0,2,4,1,3.524006128311157,1,0,0,0,2,178,380,1
1,18.961505889892575,0.0,2,8,5,0.1473102271556854,0,1,2,0,2,99,1,0
1,28.08893394470215,1.7616329193115234,2,9,4,0.782204270362854,1,1,6,0,2,387,997,0
1,43.51618194580078,3.8012499809265137,2,7,4,2.8237099647521973,1,1,5,1,2,313,2241,0
1,32.097755432128906,0.2145328521728515,2,9,3,0.243265300989151,0,1,4,0,1,191,143,1
0,24.15214157104492,2.987946033477783,2,13,2,0.3461724519729614,0,1,2,0,2,43,1,0
1,23.911426544189453,0.8345975875854492,2,8,3,2.6336889266967773,1,1,5,0,2,132,247,1
1,32.85841369628906,0.0,1,8,6,0.513617992401123,1,0,0,0,2,121,224,0
1,24.113615036010746,10.929332733154297,2,1,1,0.0,0,0,0,0,1,117,1,1
1,38.133399963378906,11.391927719116213,2,4,5,3.811596393585205,1,1,10,0,2,740,16,0
0,41.26499176025391,11.289314270019531,2,13,6,4.729057312011719,1,1,11,0,2,110,293,0
0,30.743152618408203,0.0,2,1,1,0.0,0,1,2,1,2,153,1,1
1,46.6734619140625,8.747830390930176,1,12,7,9.415839195251465,1,1,8,1,2,112,823,1
1,38.40805816650391,10.054515838623049,2,3,4,1.6023703813552856,0,0,0,1,1,71,1428,0
1,29.650634765625,4.344167232513428,2,8,5,3.0350842475891118,1,0,0,0,1,361,544,0
0,25.8671817779541,5.373111724853516,2,9,4,0.0,0,0,0,1,2,268,1,1
1,25.82697868347168,2.802328109741211,2,9,6,0.5245108604431152,0,1,16,1,2,221,221,0
1,19.917613983154297,10.95877742767334,2,8,5,2.08219051361084,1,1,7,0,1,78,1252,0
0,29.10491943359375,9.393067359924316,1,7,4,1.0958726406097412,0,0,0,1,2,144,88,1
0,41.28404998779297,2.039172410964966,1,14,7,1.7878148555755615,1,1,2,1,2,481,871,1
1,29.977697372436523,3.355315923690796,2,10,5,1.2789409160614014,0,0,0,1,2,390,203,0
1,44.1318588256836,1.8278446197509768,2,7,4,1.4445542097091677,0,0,0,0,1,479,880,1
1,30.81102180480957,4.903288841247559,2,8,6,3.769894361495972,1,1,9,1,1,261,3025,0
0,36.762962341308594,11.134785652160645,2,12,3,1.7640700340270996,1,0,0,1,2,0,315,0
1,24.14559936523437,3.220977783203125,2,7,4,0.0,0,1,16,0,2,178,6,1
1,21.92132377624512,2.554758787155152,2,5,5,1.279343843460083,1,1,3,1,2,306,1051,0
1,31.146276473999023,1.266667723655701,2,8,4,1.5830458402633667,0,1,3,1,1,25,1,1
1,27.49191093444824,0.0,2,12,7,0.4371713995933532,1,0,0,0,2,410,351,0
0,25.736629486083984,5.259896755218506,2,4,4,1.934231519699097,0,0,0,1,2,136,1,0
0,15.960800170898438,1.8760104179382324,1,7,5,0.5021778345108032,0,1,3,1,2,51,1,0
1,45.92009353637695,2.7482357025146484,2,7,3,0.9020135402679444,1,1,4,0,2,129,79,0
1,28.99971389770508,0.0,2,7,8,2.0557854175567627,0,0,0,0,2,143,1,1
0,36.286415100097656,3.754939079284668,2,4,5,2.4802703857421875,0,0,0,0,2,130,1,1
1,20.942716598510746,3.903162002563477,2,8,4,1.3700988292694092,1,0,0,1,2,88,514,1
0,28.385433197021484,0.0,2,10,7,0.527367115020752,0,0,0,1,2,251,1,1
0,23.431997299194336,0.0,2,13,4,0.1476656198501587,0,0,0,0,2,235,23,0
1,50.97752380371094,0.0392501354217529,2,2,1,0.1100731790065765,0,1,10,0,2,0,278,1
0,29.201311111450195,2.4128222465515137,2,10,4,0.448060393333435,1,0,0,1,2,326,1,0
0,28.14107322692871,0.3576266765594482,2,2,1,0.0291907787322998,0,0,0,1,2,79,1,0
1,26.910541534423828,1.5581333637237549,2,7,4,1.8166146278381348,0,0,0,1,2,316,136,1
1,19.773956298828125,11.373950958251951,2,14,7,0.30825936794281,1,0,0,0,2,151,1727,1
0,19.280532836914062,0.0,2,11,4,7.8321356773376465,0,1,2,1,2,108,1,1
1,23.886829376220703,10.628833770751951,2,3,4,4.003000259399414,1,1,3,0,2,123,65,1
1,21.61673927307129,0.5856156349182129,2,3,4,0.0,0,0,0,0,2,0,14,1
0,29.440282821655277,4.456477165222168,1,8,4,2.3463027477264404,1,1,7,0,1,173,1382,0
1,29.87217712402344,4.659825325012207,2,6,4,0.5542856454849243,1,0,0,1,2,138,1,1
1,25.736791610717773,2.297901391983032,1,10,5,0.0,1,0,0,0,2,288,1,1
1,36.17491912841797,9.002910614013672,2,7,2,7.951518535614014,0,0,0,1,2,112,310,0
0,30.67059135437012,2.6768910884857178,1,6,3,0.3716676831245422,0,1,3,0,2,191,1,0
0,39.69010925292969,5.322660446166992,2,4,8,5.797128200531006,1,1,5,1,2,236,1,1
1,64.16150665283203,12.119558334350586,2,10,9,12.327250480651855,1,1,7,1,2,0,45,1
1,36.0883674621582,0.2205641269683838,1,7,4,0.0,1,0,0,0,2,216,541,1
0,44.87437438964844,5.129973411560059,2,8,4,2.555226802825928,1,0,0,0,2,311,85,0
1,26.70130729675293,0.0,1,6,4,1.0490862131118774,0,0,0,1,2,79,1,1
0,34.0235710144043,4.425083160400391,2,8,4,10.217036247253418,1,1,7,0,2,180,966,1
1,27.6500244140625,1.171703577041626,2,12,5,0.2429792881011963,1,1,6,0,2,250,851,0
1,37.7974853515625,14.504364013671877,2,2,5,3.1642422676086426,1,0,0,0,2,100,640,0
1,28.75367927551269,3.500138282775879,2,4,4,0.1199196577072143,0,0,0,0,2,65,3786,0
0,31.366079330444336,4.063506126403809,2,11,8,2.903003692626953,0,0,0,1,2,25,263,1
1,39.256961822509766,3.7068066596984863,2,4,5,5.314968585968018,1,1,11,0,2,160,1089,0
0,23.944581985473636,7.511884689331055,1,13,7,0.6866517066955566,1,1,6,1,2,79,249,0
1,55.24375534057617,7.294986248016357,2,8,4,8.74042797088623,1,1,9,1,2,93,13737,0
1,26.50929069519043,1.638089656829834,1,8,4,0.4455447196960449,0,1,16,1,1,383,102,1
1,25.547191619873047,2.3698766231536865,2,8,4,1.5301378965377808,1,1,5,0,2,169,1,1
1,41.02425765991211,4.190412521362305,2,6,4,4.946744441986084,1,1,7,1,2,390,844,0
1,22.116479873657227,13.258607864379885,2,10,8,2.7088022232055664,1,0,0,1,2,0,678,0
1,36.76089859008789,4.089510917663574,2,6,5,5.603429794311523,1,0,0,0,2,150,666,1
1,28.485448837280277,9.185481071472168,2,10,7,0.9653775095939636,0,0,0,0,2,278,1,0
1,20.74026298522949,3.749185562133789,2,11,8,0.6514512300491333,0,1,4,0,2,137,286,1
0,44.5201416015625,3.2989394664764404,2,12,9,6.845830917358398,1,0,0,1,2,186,4994,0
1,42.9644660949707,3.4637160301208496,1,8,5,5.0063157081604,1,1,7,1,2,597,1650,0
0,35.99633026123047,2.1470706462860107,2,6,5,3.030603170394897,1,1,5,0,2,196,8,0
0,49.52023315429688,11.240123748779297,2,6,5,5.107960224151611,0,1,12,0,2,0,1998,0
1,35.09659576416016,2.742115974426269,1,5,5,3.866078615188599,1,1,7,0,2,261,1107,1
0,29.33411026000977,1.359379529953003,1,11,4,0.0,0,0,0,1,1,283,1,0
1,17.689699172973633,2.365718364715576,2,10,7,0.0,0,0,0,1,2,182,1,0
0,15.960800170898438,2.476750612258911,2,6,5,0.4431912302970886,1,0,0,1,2,373,98,1
1,18.06761932373047,1.385663628578186,2,9,8,0.3853585720062256,0,0,0,0,2,332,66,0
1,27.424894332885746,9.1493558883667,2,6,3,0.2766995429992676,0,1,2,1,2,20,1,1
1,43.56597137451172,2.006810426712036,2,7,5,2.800032377243042,0,1,2,0,2,250,1,1
1,21.212141036987305,1.3515969514846802,1,9,4,1.6549413204193115,0,1,2,0,2,363,130,0
1,54.98931503295898,3.104353189468384,2,5,4,8.473265647888184,1,1,6,1,2,122,232,0
1,28.41919708251953,0.7339818477630615,2,6,4,0.0,0,0,0,1,2,123,1,0
1,24.41307830810547,0.0474772453308105,2,1,1,0.4510881602764129,0,0,0,1,2,263,6,1
1,23.23232650756836,11.972164154052734,2,1,3,6.971560001373291,1,1,7,0,2,12,1106,1
0,33.23429870605469,2.47859787940979,2,8,4,0.8409625291824341,0,0,0,1,2,173,199,1
1,19.90721702575684,3.4418833255767822,2,9,4,11.96254539489746,1,1,6,1,2,79,1023,0
1,25.008251190185547,4.209115028381348,2,8,8,1.9076287746429443,0,0,0,0,2,0,1,1
1,32.31379699707031,4.19317626953125,2,4,4,7.111560821533203,1,1,9,1,2,116,3244,1
0,44.78308868408203,3.266113758087158,2,8,3,5.567869186401367,0,0,0,0,2,142,2202,1
0,32.640777587890625,2.5640618801116943,2,5,1,0.0,0,0,0,0,2,162,24,0
0,22.383691787719727,5.298977851867676,2,5,3,4.3945841789245605,1,1,3,0,2,46,1,1
1,30.77281379699707,8.631589889526367,2,7,4,2.0226545333862305,0,0,0,1,2,276,31,1
1,32.11761474609375,1.6715052127838137,2,1,4,0.0,0,0,0,0,2,545,1,0
0,36.3098258972168,0.7879922389984131,2,7,4,0.6920825839042664,0,0,0,0,2,282,1,1
1,28.798168182373047,2.426332473754883,2,7,4,0.9818965196609496,0,0,0,1,1,231,1,1
1,24.26120376586914,0.0,2,6,5,0.0,0,0,0,0,2,0,110,1
1,38.91851043701172,2.594942808151245,1,14,4,3.246368885040283,1,1,7,1,2,237,878,1
0,30.593629837036133,2.4614357948303223,2,13,7,2.363010168075561,1,0,0,1,2,115,4,1
0,29.191143035888672,0.4791932106018066,2,11,7,13.014531135559082,1,1,5,0,1,310,1121,1
0,28.47571182250977,2.2766730785369877,2,9,4,3.278074026107788,1,1,5,1,2,638,325,1
0,20.22854804992676,0.0,1,6,4,1.8842074871063232,0,0,0,1,2,70,11,1
0,23.55708312988281,3.827102899551392,2,11,4,2.3421077728271484,1,1,6,1,2,417,1154,1
0,30.63793182373047,4.762200832366943,2,7,5,0.0,1,1,6,0,2,208,533,0
0,19.497041702270508,0.0,2,7,4,3.387422561645508,1,1,6,0,2,228,1018,1
0,27.82132148742676,1.7999215126037598,2,10,5,1.728735327720642,1,1,6,1,2,354,998,1
0,27.897035598754883,0.0,2,8,5,0.1169260442256927,0,0,0,1,2,237,454,0
1,47.93752670288086,8.825263977050781,2,7,5,8.75091552734375,1,1,4,1,2,0,965,0
1,28.777130126953125,0.8313970565795898,1,10,8,0.919365406036377,0,0,0,1,2,256,1,1
1,27.619733810424805,1.0721747875213623,2,4,4,0.4470755457878113,0,0,0,1,2,428,1,0
1,27.04062843322754,12.241689682006836,1,6,8,13.354619026184082,0,0,0,0,2,69,207,0
0,32.19758987426758,8.618081092834473,2,7,6,0.913720726966858,0,1,2,0,2,145,2148,1
1,39.13529968261719,7.833722114562988,2,3,4,5.146182537078857,1,1,8,0,2,147,1321,1
1,33.03260803222656,0.4529266357421875,2,6,9,3.5758280754089355,1,1,6,0,2,196,535,1
1,39.65190887451172,5.833354949951172,2,7,6,7.117706298828125,1,1,10,0,2,156,118,0
1,30.685379028320312,10.69868278503418,1,1,4,5.638919830322266,1,1,3,1,2,229,1,1
0,35.12910461425781,1.2954366207122805,2,4,5,1.554434061050415,1,1,6,0,2,239,1570,1
1,27.892881393432617,1.9775102138519287,2,12,5,2.158872604370117,1,1,12,1,2,388,111,0
1,23.16801071166992,4.178587913513184,1,8,4,1.6970691680908203,0,0,0,0,2,275,1,0
1,21.976150512695312,16.86385726928711,2,4,4,2.460333824157715,1,1,6,0,2,0,325,0
0,23.85483932495117,6.07243537902832,1,3,4,0.2330936193466186,1,1,6,0,2,117,844,0
0,22.63130187988281,5.888811111450195,2,6,8,12.743009567260742,0,0,0,1,2,218,466,1
0,24.32843399047852,5.818991661071777,2,9,6,1.5835188627243042,0,0,0,1,2,139,1,0
0,16.560230255126953,2.762481451034546,2,11,4,2.061091423034668,0,0,0,0,1,174,1,1
1,40.06881713867188,7.628523349761963,2,14,7,7.376207828521728,1,1,7,1,2,0,507,1
0,27.110240936279297,2.5826640129089355,1,9,4,1.024111032485962,1,0,0,0,2,179,471,1
1,27.399112701416016,0.1896090507507324,2,6,3,1.3826169967651367,0,1,5,1,2,198,4288,1
1,27.814388275146484,5.244206428527832,2,7,4,0.5590882301330566,0,0,0,1,2,232,5,0
1,24.772571563720703,5.393421649932861,2,4,5,2.447426080703736,1,1,7,0,2,32,1064,0
1,37.56581115722656,6.956805229187012,2,9,5,9.139104843139648,0,0,0,0,2,224,5428,0
1,25.327760696411133,0.1433651447296142,2,2,4,1.0697983503341677,0,1,2,1,2,169,1,0
0,32.18251419067383,1.5161807537078855,2,3,8,0.0,0,0,0,0,2,247,1,1
0,28.447925567626957,2.493013858795166,2,8,8,1.6513173580169678,0,0,0,1,2,232,92,0
1,31.96250915527344,0.0,2,7,8,2.5552854537963867,1,1,3,1,2,308,134,1
0,22.534730911254883,0.7738480567932129,2,8,4,0.0,0,0,0,0,2,342,1,1
0,24.545812606811523,3.1100518703460693,2,7,4,0.5842858552932739,0,0,0,1,2,168,311,1
1,28.19532012939453,0.4601767063140869,2,8,2,0.6111009120941162,0,0,0,1,2,236,1323,0
0,19.74915885925293,11.708824157714844,2,8,4,0.3501476049423218,1,0,0,0,2,328,493,1
1,40.07980346679688,8.779338836669922,1,11,4,0.9299578666687012,0,1,6,0,2,127,2266,0
1,22.472156524658203,0.6693391799926758,2,2,4,0.0,0,1,2,1,2,350,1,0
1,31.54009246826172,2.45873761177063,1,7,4,2.110693454742432,1,1,4,0,2,317,1195,1
1,40.21063995361328,9.273167610168455,2,11,8,9.06240177154541,1,1,6,1,2,0,1235,0
0,36.26127624511719,1.5984220504760742,2,8,4,2.9342808723449707,1,1,2,0,2,370,1563,0
1,18.37081718444824,7.703155040740967,2,7,4,0.0,0,1,2,0,2,289,49,0
1,22.786884307861328,3.1258914470672607,2,13,4,0.0,0,1,1,0,2,108,104,1
1,29.297452926635746,0.0,2,13,7,0.0,0,0,0,0,2,77,14,0
0,24.89501953125,1.9643089771270752,2,8,3,0.3144145607948303,0,0,0,1,2,197,1,1
1,37.07560729980469,2.57007384300232,2,2,1,0.0,0,1,2,0,2,38,86,0
1,36.04561233520508,9.139755249023438,2,10,4,6.750494956970215,1,1,7,0,2,295,1044,0
0,21.807292938232425,3.076537132263184,2,9,5,1.3188340663909912,1,1,6,0,2,337,692,1
1,39.21023178100586,2.4823226928710938,2,8,3,7.332308292388916,1,1,7,0,2,52,551,0
1,39.005184173583984,9.10617733001709,2,1,5,5.355004787445068,1,0,0,1,2,0,4043,0
0,20.662900924682617,0.7088661193847656,2,12,7,2.77496600151062,0,0,0,1,2,214,1,0
1,32.8808708190918,8.348004341125488,2,5,5,1.7765579223632812,0,0,0,1,2,114,1,1
1,56.514068603515625,0.3468999862670898,2,1,1,1.0608127117156982,0,1,3,0,1,183,1,0
1,27.66225814819336,0.2711145877838135,2,2,3,0.0,0,0,0,1,2,287,1,1
0,45.43821716308594,5.014553070068359,1,12,8,9.774852752685549,1,1,7,0,2,204,1502,0
0,28.710620880126957,0.4162607192993164,2,9,5,0.5630626678466797,1,1,2,0,2,377,118,1
1,27.617795944213867,0.1309795379638672,2,5,4,0.0,1,0,0,0,2,368,13340,1
1,36.74435806274414,3.3290841579437256,1,6,5,4.402537822723389,1,1,8,1,1,276,2266,0
1,15.960800170898438,0.1949284076690673,2,3,4,0.2482289671897888,0,0,0,0,2,192,1,1
1,23.654844284057617,14.455720901489258,2,9,4,2.239007472991944,1,1,8,0,2,129,1441,1
1,34.65492630004883,3.9946699142456055,1,8,8,11.207839012145996,1,1,17,1,2,0,1149,0
0,23.92843437194824,0.0,1,6,4,0.3604822754859924,1,1,5,1,2,353,555,1
1,35.93693161010742,0.954721212387085,2,8,5,3.4947304725646973,1,1,5,0,2,327,104,0
0,55.07611083984375,4.562034606933594,2,8,4,12.513509750366213,0,1,2,1,2,118,12936,1
1,41.20689392089844,2.9880528450012207,2,5,5,2.146446704864502,0,0,0,0,2,228,28,1
1,34.158203125,1.3457493782043457,2,7,4,0.1589552164077758,0,1,1,0,2,339,1,1
1,27.688127517700195,0.0,1,11,7,0.9931432008743286,1,1,3,1,2,249,19,0
1,25.013378143310547,0.9135777950286864,2,6,2,0.5878524780273438,1,1,1,0,2,325,814,1
1,29.19642639160156,3.464500665664673,1,4,5,2.4122135639190674,1,1,7,1,2,107,1413,0
1,31.229053497314453,1.0722756385803225,2,1,1,0.0,1,0,0,1,2,115,1,1
0,38.260292053222656,6.280730247497559,2,9,3,0.0,1,0,0,0,2,370,573,0
1,38.77579498291016,0.7496461868286133,2,10,7,0.3748739361763,0,1,5,0,2,38,1,0
1,39.932106018066406,4.12152910232544,2,12,9,0.3856904506683349,0,0,0,0,2,188,1,1
1,24.442630767822266,3.668405055999756,2,12,4,1.4091792106628418,1,1,5,1,2,48,341,0
0,28.13704872131348,4.260416030883789,2,7,4,0.218900442123413,0,0,0,0,2,0,180,0
0,19.830202102661133,15.57240867614746,2,3,4,1.0466065406799316,1,1,4,1,2,307,831,1
1,27.6871280670166,0.0,2,7,4,0.7648545503616333,0,0,0,1,1,121,1,1
1,39.64472579956055,4.990962028503418,2,7,5,8.05716323852539,1,1,8,1,2,176,1224,0
1,24.899951934814453,6.892551898956299,2,12,2,3.781125545501709,0,1,2,0,2,131,1,0
0,45.92932891845703,7.476080894470215,2,13,5,5.29567813873291,1,1,8,0,2,109,1182,0
1,21.470800399780277,0.6328125,1,3,4,0.3359394073486328,0,0,0,1,2,165,134,1
1,34.080169677734375,8.727554321289062,2,8,6,4.239631652832031,1,1,7,0,2,181,581,1
0,23.632482528686523,11.04516315460205,2,11,8,0.2178708910942077,0,0,0,0,2,321,222,0
0,35.481300354003906,15.374637603759766,2,9,3,1.0843377113342283,1,1,8,0,2,114,1083,0
1,25.13053131103516,5.2577900886535645,2,8,8,2.705222845077514,0,0,0,0,2,261,134,1
1,23.624238967895508,3.0676841735839844,2,11,4,1.0452195405960083,0,0,0,1,2,249,1,0
1,32.909751892089844,3.156416654586792,1,8,4,0.8728036880493164,0,0,0,1,2,257,1,0
1,23.90464210510254,0.1339762210845947,2,13,4,0.3221792876720428,1,0,0,0,2,200,146,0
1,35.6171989440918,0.6263217926025391,2,7,5,1.495731234550476,1,1,6,1,2,188,1450,1
1,31.72806167602539,8.394039154052734,2,3,3,0.4115293622016907,0,0,0,0,2,115,1,0
0,23.27830696105957,2.076514720916748,2,6,5,2.937962532043457,0,0,0,1,2,299,67,0
0,21.82323265075684,3.216662645339966,1,4,4,0.0,0,0,0,0,2,0,8,0
0,42.7860107421875,3.201714277267456,2,10,6,2.825791835784912,0,1,2,1,2,107,107,0
0,37.51732635498047,1.902456283569336,2,9,4,1.44146728515625,1,0,0,1,2,247,661,0
1,43.3043212890625,3.681973457336426,1,9,3,2.820648670196533,0,1,2,1,2,215,140,0
1,25.397729873657227,4.332169532775879,2,8,4,1.6186206340789795,1,1,12,1,2,139,939,0
0,38.99056625366211,5.569676399230957,2,1,3,2.3505043983459477,1,1,9,1,2,136,1267,0
1,40.067230224609375,3.36673641204834,1,7,4,2.521078824996948,0,0,0,1,2,740,237,0
0,35.28483200073242,8.672906875610352,2,9,4,2.235568761825561,1,0,0,0,1,146,14618,0
0,40.71402359008789,0.0,1,11,9,1.6173352003097534,0,0,0,1,2,346,147,0
1,24.81783866882324,13.79970359802246,2,5,2,1.0728707313537598,1,1,9,1,2,306,4390,1
1,26.09586524963379,11.501121520996094,2,8,5,3.1573212146759038,1,0,0,1,2,218,589,0
1,29.788942337036133,14.405795097351074,2,7,3,1.066782832145691,1,0,0,0,2,675,191,1
1,30.277856826782227,3.29343581199646,2,5,4,1.7697904109954834,0,1,2,1,2,241,238,1
1,27.891088485717773,1.948112964630127,2,10,4,1.3348941802978516,0,0,0,0,2,277,232,0
1,32.9696159362793,3.793032169342041,2,7,4,2.978529214859009,0,1,7,1,2,117,118,1
1,28.5854606628418,3.5586090087890625,2,11,7,1.2634541988372805,0,0,0,0,2,245,1,0
1,31.531877517700195,3.351957321166992,1,1,5,8.668046951293945,1,1,14,1,2,125,3399,0
1,29.43522071838379,1.3284282684326172,2,14,7,0.8348171710968018,1,1,6,1,2,224,1094,1
1,23.721433639526367,0.0,2,4,4,0.3203208148479461,0,1,2,1,2,88,20,1
1,52.71565246582031,11.956665992736816,2,7,3,6.6690778732299805,1,1,8,1,2,32,969,1
1,30.065074920654297,2.329134464263916,1,1,3,0.103592038154602,0,0,0,1,2,135,150,0
0,18.511505126953125,1.6955289840698242,2,11,4,1.8541126251220703,1,1,5,1,2,30,508,1
0,39.3065185546875,7.343128681182861,2,6,1,0.4432032108306885,0,0,0,0,2,274,1,0
1,30.3568172454834,13.78816032409668,2,8,4,0.7244449853897095,0,0,0,1,2,61,1,0
0,30.42678642272949,0.4743192195892334,1,3,8,0.7760435342788696,0,1,2,0,2,238,110,0
0,34.40795135498047,12.367301940917969,2,10,4,0.0,1,0,0,0,2,372,38,1
0,34.68132019042969,1.8340773582458496,2,8,8,2.2227940559387207,1,1,5,0,2,242,1,0
0,30.44617080688477,6.537634372711182,2,12,5,7.492431640625,1,1,6,1,2,130,995,1
1,29.75604057312012,3.760750770568848,2,7,4,0.5429263114929199,0,0,0,1,2,321,1,0
1,29.93820571899414,2.2693986892700195,1,3,4,0.750408411026001,0,0,0,0,2,126,1,1
1,15.960800170898438,1.0208423137664795,2,5,3,1.631302833557129,1,1,2,0,2,182,1088,0
1,35.89116668701172,5.271464347839356,2,9,4,3.459073305130005,1,1,6,0,2,174,318,0
1,36.36445617675781,4.825006484985352,2,6,5,3.3456177711486816,1,0,0,0,2,168,623,0
0,33.435035705566406,4.596521854400635,2,7,4,4.291522026062012,0,0,0,1,2,201,4022,0
1,30.917076110839844,0.0,2,11,4,2.020968198776245,0,0,0,0,2,280,1,0
1,37.004493713378906,4.453434944152832,1,8,4,2.121620178222656,0,0,0,1,2,182,5163,1
0,30.74587631225586,9.495129585266112,2,7,4,0.5702212452888489,0,0,0,1,2,121,170,0
1,40.05474090576172,10.12851905822754,2,8,5,4.825441360473633,1,1,6,0,2,393,1050,0
0,28.76571273803711,1.9594402313232424,2,1,1,0.5986847281455994,0,0,0,1,2,114,1,0
