f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,label
0,13.75,1.098,2,5,4,0.0,0,0,0,0,2,232,706,1
0,17.53,2.763,2,1,1,0.0,0,0,1,0,2,24,603,1
1,14.97,3.155,1,11,4,0.0,1,0,0,1,2,120,6914,1
1,13.75,19.077,1,1,4,15.901,1,0,0,1,2,104,660,0
1,19.4,15.49,2,1,8,0.0,0,0,0,1,2,166,485,0
1,13.75,1.22,2,10,4,11.282,1,0,4,1,2,301,699,0
1,14.51,2.924,2,5,4,0.0,0,0,0,1,2,0,157,0
1,17.92,0.562,2,11,5,0.0,1,0,1,1,2,15,391,1
1,39.43,0.0,2,7,8,0.0,0,0,0,1,2,179,471,0
1,14.05,1.531,1,1,4,0.0,0,0,1,0,2,52,326,0
1,13.75,3.173,2,4,2,0.0,1,0,0,0,2,4,708,1
0,27.67,7.495,1,5,8,0.0,0,0,0,0,2,158,396,0
0,13.75,2.753,2,13,4,0.0,0,0,0,0,2,349,628,0
0,13.75,3.412,2,1,4,0.0,1,1,0,1,2,30,111,0
1,13.75,2.332,2,1,8,1.05,0,0,4,0,2,159,930,1
1,39.84,1.893,2,7,1,0.312,1,0,0,0,2,12,739,1
1,22.11,3.61,1,1,4,0.002,0,0,1,0,2,38,996,1
0,20.64,0.274,2,7,4,0.0,1,0,0,0,2,332,652,0
1,13.75,1.568,2,10,5,0.0,1,0,1,1,3,24,1,1
1,24.06,0.0,2,10,4,2.157,0,0,0,0,2,198,101,0
1,13.75,0.0,2,6,4,0.0,0,1,0,0,2,2,533,1
1,13.75,0.722,1,10,4,0.0,0,0,0,1,1,1,899,0
1,23.63,0.55,2,1,4,0.306,0,0,0,0,2,28,528,1
0,13.75,1.719,2,1,4,0.0,0,0,0,1,2,69,51101,1
1,27.24,0.0,2,6,4,0.0,1,0,0,1,2,326,998,1
1,13.75,0.256,1,7,4,0.0,1,0,4,0,1,0,472,1
1,52.73,1.273,1,6,1,0.0,0,0,4,1,2,14,456,1
0,30.37,1.332,2,1,4,4.49,0,0,0,0,1,83,350,1
1,23.64,1.33,2,14,7,0.0,1,1,0,1,2,0,1,0
0,20.84,2.587,1,8,1,0.129,1,0,0,1,2,65,694,0
0,37.85,1.517,1,2,1,4.513,0,0,0,0,2,0,406,0
1,25.14,1.566,2,6,4,0.812,0,0,0,1,2,494,935,1
1,13.75,3.215,1,2,4,0.731,1,1,1,1,2,19,401,1
1,13.75,1.404,1,13,1,1.246,1,1,1,1,2,26,303,1
0,16.27,0.0,2,8,5,0.0,1,0,6,0,1,484,14,1
1,19.99,3.762,2,3,4,10.313,0,0,0,1,2,0,412,1
1,24.79,0.0,2,1,4,0.0,0,0,0,1,2,348,556,0
1,15.69,1.159,2,6,8,0.0,0,0,0,1,2,520,416,1
1,18.32,2.767,2,4,4,2.109,1,0,3,0,2,252,797,1
0,24.88,0.0,2,1,4,2.791,1,1,0,0,2,151,407,1
0,17.69,1.636,1,2,4,0.0,1,0,0,1,2,46,619,1
0,13.75,0.0,1,9,9,0.0,0,0,0,1,2,0,685,0
1,13.75,0.005,2,1,4,0.0,1,0,0,1,2,30,822,1
0,29.97,14.916,1,11,1,0.0,0,0,3,1,3,0,611,1
1,41.23,1.937,2,11,2,5.462,0,0,1,1,2,58,625,1
1,30.88,10.713,2,10,4,0.519,1,0,0,0,2,0,600,0
1,20.69,17.259,2,9,1,0.047,1,1,0,0,2,5,20507,0
0,13.75,0.56,2,2,8,0.0,1,0,0,1,2,0,461,0
1,21.66,12.424,2,9,4,0.242,0,0,0,1,2,44,385,0
1,20.99,3.268,1,1,4,0.0,0,0,0,0,2,144,848,1
0,13.75,1.763,2,9,4,7.76,1,0,0,1,2,0,600,0
0,39.26,1.994,1,9,8,0.0,1,1,0,0,2,0,799,0
1,14.94,0.965,2,8,8,0.0,1,0,1,0,2,0,592,1
1,23.44,2.527,1,11,8,0.0,0,1,0,1,2,151,293,1
1,50.41,0.0,2,1,4,0.0,0,0,2,0,1,0,900,1
0,39.78,0.0,2,9,8,0.0,0,0,0,1,1,46,236,1
1,23.98,13.59,2,1,4,1.513,0,0,0,0,2,36,145,0
1,19.97,0.0,2,1,9,0.0,1,1,0,1,3,171,384,0
1,13.75,5.298,2,1,5,0.0,0,1,1,0,2,409,583,1
1,13.75,0.853,1,7,9,0.0,1,0,1,1,2,0,516,1
1,28.69,21.082,1,14,4,0.0,0,0,0,0,2,0,579,0
0,17.85,1.772,1,8,4,3.936,1,0,0,0,2,14,901,1
0,24.99,0.0,2,7,1,0.0,1,1,0,0,1,146,151,0
1,16.86,0.926,2,1,4,0.802,0,0,0,1,2,221,1014,1
1,13.75,0.0,2,11,9,0.0,1,0,0,0,2,0,232,1
0,13.75,0.365,1,5,4,3.008,1,1,5,0,2,40,501,1
0,13.75,0.0,2,1,4,0.0,1,1,0,1,2,0,368,0
1,13.75,1.954,2,1,4,0.0,0,0,0,1,2,5,691,0
1,19.6,1.842,2,3,8,0.081,0,0,0,0,2,66,596,1
1,23.96,0.425,2,1,8,0.0,0,0,0,1,1,220,592,0
1,19.62,20.831,2,6,8,0.0,1,0,0,0,2,320,1,0
1,17.27,4.16,2,1,5,0.083,0,0,0,0,2,399,292,1
0,30.35,0.226,2,8,7,0.0,0,0,1,0,2,260,20953,1
1,13.75,0.459,2,8,7,0.659,0,0,5,1,2,161,1,1
1,19.54,2.52,1,8,4,0.0,1,0,0,0,2,39,840,0
1,26.7,19.003,2,9,4,7.532,0,0,0,0,1,307,482,1
1,13.75,0.0,1,1,5,0.0,1,1,0,0,1,552,609,0
1,13.75,3.02,2,6,4,0.253,0,0,16,0,2,34,866,0
1,18.89,2.942,2,10,4,0.0,0,0,0,0,2,20,560,1
0,13.75,0.745,2,4,1,0.0,0,0,0,0,2,32,773,0
0,13.75,3.043,2,1,2,0.0,0,0,12,1,2,285,687,1
1,35.7,4.093,2,12,8,0.0,1,0,0,0,2,53,423,0
1,13.75,0.654,2,1,4,0.0,0,1,0,1,2,493,297,0
1,16.72,3.916,2,3,4,0.0,1,1,16,1,2,51,761,1
0,64.6,2.513,2,1,4,0.0,0,0,0,1,1,24,823,1
1,13.97,0.881,2,1,4,0.0,1,0,0,1,2,77,300,0
0,13.75,3.005,2,7,4,0.814,1,0,0,1,1,115,752,1
1,13.93,1.169,2,6,7,0.0,0,0,0,0,2,234,1,0
0,13.75,1.545,2,5,1,0.0,1,0,0,0,2,303,561,0
0,29.06,7.222,2,11,4,0.0,0,0,0,0,2,331,257,0
1,44.93,1.743,1,6,4,0.0,0,1,1,1,2,140,449,0
0,18.37,0.0,3,1,1,0.0,0,1,0,1,2,232,674,0
1,19.73,5.521,1,1,4,0.0,1,0,0,1,2,422,834,0
1,13.75,1.149,2,7,4,0.325,0,0,0,0,2,613,733,1
1,19.9,1.616,2,6,4,0.0,0,1,1,0,2,172,249,1
1,13.75,0.01,1,6,5,0.409,1,0,0,0,2,0,761,0
1,13.75,5.165,1,3,4,0.0,0,1,1,1,3,235,589,0
0,13.75,0.0,2,7,4,0.0,0,0,0,0,2,0,592,0
1,33.09,1.953,2,9,9,1.848,0,0,0,1,2,410,389,0
0,36.73,8.041,2,1,4,0.0,1,0,1,0,2,95,939,0
0,17.12,6.098,2,4,4,0.0,1,0,0,0,2,105,1,1
1,36.62,5.55,2,3,1,0.0,0,0,1,0,2,339,490,1
1,30.72,1.664,2,1,4,0.142,0,1,0,0,2,14,861,0
1,45.76,0.77,2,6,4,0.0,0,0,0,1,1,0,580,1
0,16.63,0.0,2,1,1,0.0,1,1,0,0,2,32,116,0
0,13.76,0.0,2,9,8,0.0,0,1,0,1,1,3,185,0
1,45.19,4.857,1,1,4,0.0,0,0,0,0,2,1,618,0
1,20.13,0.671,2,2,9,0.0,0,0,0,0,2,394,697,0
1,13.75,0.0,1,6,5,0.0,1,0,0,1,2,0,784,0
1,13.75,1.112,2,14,8,0.0,1,1,0,1,3,224,712,1
0,13.75,3.572,2,9,3,0.642,1,0,0,1,3,75,313,0
1,20.95,0.34,2,8,4,0.0,0,0,9,0,2,0,815,0
1,17.45,0.469,2,1,4,0.0,0,0,0,0,2,137,257,1
1,30.01,2.655,1,5,4,0.0,0,1,1,1,1,107,201,0
0,25.79,0.0,1,1,8,0.0,0,0,1,1,2,459,1,1
1,18.08,2.812,2,1,4,3.967,0,0,0,1,1,0,716,0
0,36.57,0.593,2,3,4,0.721,0,1,0,1,2,26,357,0
0,13.75,0.0,2,1,4,0.0,0,0,1,1,2,50,469,1
1,17.66,0.805,1,7,4,0.0,1,0,0,1,2,51,51,1
1,22.53,2.348,3,1,8,0.633,0,0,0,1,2,178,347,1
1,13.75,13.908,2,5,3,0.194,1,1,0,1,2,0,549,0
1,20.06,0.738,2,1,4,0.425,1,0,0,1,2,34,772,0
1,13.75,1.822,1,2,8,0.517,0,1,23,1,2,32,699,0
1,15.45,3.417,2,1,5,0.0,1,0,0,1,2,127,354,1
1,14.56,3.579,2,6,4,0.0,0,0,0,1,2,12,723,0
0,18.33,0.343,1,14,4,2.541,1,1,0,1,1,0,296,0
1,52.05,0.0,1,3,2,0.0,0,0,0,0,1,172,66,0
1,23.67,3.471,1,14,4,0.925,1,0,0,1,2,21,443,0
0,15.29,4.787,1,9,8,0.0,0,0,0,0,2,124,488,1
1,21.62,0.529,2,8,4,2.564,1,1,0,0,2,162,627,0
1,16.64,1.033,1,10,4,0.0,0,0,1,1,2,8,8919,0
0,28.36,0.454,2,1,4,0.251,0,0,0,0,2,476,799,0
1,13.75,1.848,2,1,4,2.178,0,1,1,0,2,180,767,0
1,13.75,0.0,2,1,4,0.0,1,0,0,1,2,203,921,1
1,23.65,2.0,1,1,5,0.0,1,0,0,0,3,17,818,0
1,13.75,1.049,2,2,5,0.0,1,0,0,1,2,172,556,0
1,18.08,2.708,2,8,2,0.0,1,1,0,0,3,146,494,1
0,18.23,0.892,1,8,4,0.0,0,1,1,0,1,95,24003,0
1,26.28,26.292,2,1,5,0.0,1,0,0,1,2,217,887,1
0,24.86,6.537,2,11,4,4.52,1,0,5,0,2,0,738,1
1,44.58,1.857,2,8,4,0.0,1,0,0,0,2,111,1,0
0,14.51,2.255,2,11,1,3.364,1,0,0,0,2,0,970,1
1,35.26,1.784,2,10,4,0.0,0,0,0,1,2,253,654,0
0,46.98,1.207,2,1,5,0.0,1,1,1,1,2,119,458,0
0,13.75,2.748,1,6,4,0.0,1,0,0,0,2,342,776,1
1,13.75,1.165,2,5,4,0.0,1,0,0,0,2,90,837,0
0,15.64,0.0,2,1,4,0.0,1,1,0,1,2,20,223,1
0,23.27,0.0,2,9,4,0.128,0,0,0,0,2,241,782,0
0,13.75,0.429,2,1,5,6.8,0,0,0,1,2,102,223,0
1,13.75,3.331,1,1,4,0.0,1,0,0,0,2,0,761,0
0,18.48,2.05,1,8,4,4.042,1,0,0,1,2,0,568,1
0,34.91,1.799,2,1,4,0.0,0,0,3,1,1,40,852,1
1,24.93,3.349,2,8,1,0.0,0,0,15,0,2,21,451,0
1,25.01,1.331,2,1,1,10.382,1,0,2,1,3,285,184,1
1,16.89,0.0,2,6,2,8.354,0,0,0,0,2,48,117,1
0,13.75,11.571,2,7,7,0.0,0,0,0,1,2,1064,558,1
1,16.15,1.253,2,1,8,0.0,1,0,0,0,2,10,875,0
0,13.75,0.0,2,1,8,0.041,0,0,9,1,2,94,619,0
0,13.75,4.356,2,1,4,0.738,0,0,0,0,2,0,754,1
1,13.75,2.521,1,9,8,0.237,1,0,0,0,2,553,620,1
0,14.57,0.0,1,1,4,1.147,0,0,0,1,2,106,557,1
1,24.93,2.176,2,3,4,0.0,0,0,0,0,2,127,288,0
1,63.45,1.907,2,1,4,0.0,0,1,1,1,2,20,599,0
1,34.21,0.0,2,1,4,0.0,1,1,9,1,2,171,1,1
0,28.73,2.078,2,8,4,0.109,0,0,0,0,2,136,482,1
1,17.16,3.639,2,14,4,0.0,1,0,0,0,2,19,409,0
0,18.56,5.547,2,1,5,19.239,1,0,7,0,2,0,274,0
1,27.84,2.234,1,4,1,0.0,1,0,0,0,2,44,514,0
1,13.75,1.723,1,9,7,0.0,0,1,0,0,2,11,1,1
1,14.14,0.202,2,6,4,0.0,1,0,0,1,2,97,722,0
1,20.6,1.268,1,8,4,0.599,0,0,0,1,2,168,765,0
1,13.75,2.177,1,9,2,0.0,1,0,0,1,2,95,18,0
0,14.95,0.0,2,8,4,0.0,0,0,0,0,2,376,467,1
1,13.75,2.856,1,6,8,0.0,1,0,0,1,2,105,545,1
1,14.85,10.997,2,9,3,0.0,1,0,11,1,2,226,1,0
0,35.03,0.601,2,8,4,0.0,0,1,0,1,2,10,525,1
1,15.93,6.36,2,10,9,0.0,0,1,0,0,2,197,856,1
1,21.9,4.158,2,4,4,0.047,0,0,0,1,2,6,195,0
1,21.3,3.255,2,5,9,6.948,0,0,1,0,2,0,773,0
1,36.85,1.467,2,1,4,0.0,0,0,0,0,1,0,549,1
1,36.51,0.0,2,7,4,3.395,1,1,0,0,2,0,277,0
1,26.47,0.0,2,2,5,0.0,1,1,0,1,2,115,1,1
1,20.76,2.177,2,2,8,0.26,1,1,0,0,2,0,810,1
1,13.75,0.0,1,6,4,0.0,1,0,0,1,2,320,732,0
0,13.75,3.03,2,7,4,9.902,1,0,0,1,1,0,788,1
1,19.96,0.527,2,7,5,0.144,1,0,0,0,2,259,449,1
1,13.75,0.0,2,9,4,0.328,1,0,0,1,2,165,629,1
1,13.75,16.649,1,3,4,0.0,1,1,0,1,2,70,524,1
0,41.62,12.877,2,10,4,0.0,1,0,11,1,2,28,517,0
0,13.75,19.25,2,4,1,0.123,1,0,0,0,1,0,706,0
0,24.23,5.804,2,1,1,0.0,0,0,0,1,2,367,959,0
0,17.85,2.713,1,6,4,0.0,0,0,1,0,2,65,736,0
1,15.65,1.85,1,2,4,0.0,0,1,0,0,2,99,787,0
1,13.75,0.482,2,7,4,0.0,1,0,1,0,2,452,581,0
0,41.19,1.88,2,6,9,0.0,0,0,0,1,2,55,742,1
1,17.7,0.0,2,6,8,1.031,0,0,0,1,2,566,1,0
1,49.33,6.203,2,6,4,0.0,1,0,13,1,2,29,570,0
1,21.29,1.323,2,1,8,1.126,0,0,0,1,2,384,545,0
0,22.94,1.27,2,1,4,0.0,1,0,0,0,2,26,891,0
1,40.54,0.0,2,1,5,0.0,0,1,0,0,2,0,438,1
1,26.0,2.164,2,7,4,0.0,0,0,0,1,2,29,676,0
1,24.78,0.0,2,6,4,0.0,1,0,1,1,1,0,656,1
1,13.75,1.609,2,2,4,0.224,1,0,0,1,2,500,460,1
0,30.6,1.388,2,8,1,0.0,1,0,8,0,2,210,770,0
0,33.35,14.981,3,1,8,0.0,1,1,4,0,1,232,454,0
1,20.22,15.622,2,4,4,14.185,1,1,0,1,2,531,181,0
1,13.75,0.13,2,6,4,0.0,0,0,0,1,1,21,349,0
1,13.75,0.0,2,1,4,0.0,1,0,0,0,1,6,681,1
1,13.75,0.0,2,1,4,0.0,1,1,0,0,2,125,372,0
1,33.56,0.594,2,7,4,0.0,1,0,0,0,2,362,575,0
1,13.75,0.0,2,1,4,0.0,1,0,0,0,2,103,2775,0
1,16.04,0.0,2,14,9,0.0,0,0,0,1,2,322,466,1
1,23.95,1.364,1,1,4,0.0,0,1,2,1,2,108,917,0
1,24.19,2.989,2,1,4,0.223,1,0,0,1,2,77,660,1
0,15.58,0.266,2,1,4,0.0,0,0,0,1,2,0,909,0
1,13.75,4.505,2,6,4,0.0,1,1,4,0,2,25,4706,0
1,17.09,6.004,2,9,4,0.944,1,0,0,0,2,143,691,1
0,21.85,0.0,2,1,4,0.0,0,0,0,0,2,27,741,0
0,29.4,2.778,2,5,8,0.0,0,0,0,0,2,74,361,0
1,18.95,0.0,2,9,4,0.0,0,0,0,1,2,0,65,0
1,24.45,0.389,1,11,4,0.0,0,0,0,1,2,0,208,0
1,24.69,7.016,2,2,3,0.0,0,1,3,1,2,114,412,0
0,19.5,3.574,2,9,8,0.61,1,1,1,0,2,236,554,0
1,14.31,0.0,2,2,4,0.0,1,0,0,0,2,67,762,1
1,13.75,2.129,2,11,4,0.0,1,0,0,1,2,0,817,1
1,21.55,0.072,2,2,9,0.0,0,1,0,0,2,19,692,0
0,17.4,1.303,2,4,4,3.031,0,0,0,1,1,0,622,1
1,37.66,0.0,2,1,1,0.0,1,0,0,0,2,303,597,1
1,13.75,3.135,1,1,8,3.442,1,0,0,0,2,292,867,1
1,17.15,0.772,2,1,2,0.0,1,0,0,1,2,322,222,1
0,30.52,13.477,1,4,4,0.495,1,0,1,1,2,67,739,1
0,25.89,2.055,2,13,4,0.0,0,0,0,0,2,0,29,0
1,45.74,1.668,2,3,4,0.0,0,0,1,1,2,0,266,1
0,13.75,6.803,1,14,4,0.0,0,0,1,1,2,249,118,0
1,19.34,5.802,2,1,4,0.0,1,0,0,1,2,415,711,1
0,46.42,4.32,2,10,8,0.0,1,1,0,0,2,96,703,1
0,27.85,1.001,2,10,4,9.252,0,0,0,1,2,4,1,1
0,13.75,8.969,2,1,5,0.0,1,0,1,1,2,159,929,0
1,13.75,2.151,2,1,4,0.0,1,0,1,0,2,0,678,1
1,13.75,0.56,1,1,4,0.223,1,0,0,0,2,0,616,0
1,18.08,6.236,2,2,4,0.0,0,0,0,1,2,0,327,0
0,24.36,6.013,2,8,1,0.0,0,0,0,1,2,113,153,1
0,16.6,0.0,2,8,4,0.474,0,0,0,1,2,496,544,0
0,13.75,3.589,2,8,4,1.94,0,1,0,0,2,0,784,0
1,13.75,0.0,1,7,4,0.0,0,1,0,1,2,491,732,1
1,13.75,1.299,2,1,8,0.0,1,1,0,0,2,69,850,1
0,13.75,0.511,2,5,4,0.0,0,1,0,1,2,5,573,0
1,19.6,1.978,2,1,4,0.0,0,0,1,1,2,10,303,0
1,13.75,1.92,2,12,8,0.0,0,1,0,1,2,26,326,0
0,13.75,2.894,2,8,4,0.0,1,1,0,0,2,214,442,0
0,23.69,1.817,2,8,7,0.234,1,0,0,0,2,47,427,0
1,30.41,0.805,3,8,7,0.0,1,0,0,1,2,110,320,0
0,23.32,3.265,2,6,5,0.791,1,0,14,0,2,198,277,1
1,33.13,0.0,1,1,3,0.0,1,1,0,0,1,0,51101,1
1,13.75,0.178,2,7,4,0.0,1,0,1,0,2,84,647,1
1,15.87,25.315,1,2,1,0.0,1,0,0,1,2,95,144,0
0,13.75,7.037,2,1,4,8.444,0,0,0,1,2,30,550,1
0,30.54,2.806,2,1,8,2.91,0,0,0,1,2,0,953,1
1,17.47,1.807,2,14,8,2.364,1,0,0,1,2,25,345,0
1,23.56,1.51,2,2,4,2.833,0,1,0,1,2,0,461,0
1,25.1,7.524,1,7,4,0.0,1,1,1,0,2,191,748,1
0,24.9,0.036,2,3,4,2.809,1,0,0,1,2,61,1,1
1,22.69,0.0,1,1,4,0.0,1,0,0,1,2,226,265,1
0,16.2,1.112,2,9,9,0.0,0,0,0,1,2,412,860,0
0,21.92,2.684,2,1,4,1.078,0,0,0,1,1,0,703,0
1,48.31,1.65,2,6,4,0.766,1,0,0,0,2,325,329,1
0,29.49,4.786,2,2,1,0.0,1,1,0,0,2,174,394,0
1,37.28,2.815,2,4,2,4.626,0,0,0,0,2,56,793,1
0,16.03,1.496,2,5,8,0.051,0,0,0,1,2,128,451,1
1,13.86,0.925,2,6,1,0.0,1,1,0,1,2,56,531,0
1,16.04,0.099,2,1,4,0.0,1,0,1,0,1,59,560,0
1,13.75,1.27,2,7,1,0.0,1,1,0,0,3,5,305,0
1,15.97,1.231,2,3,8,0.0,0,0,0,0,2,285,1,1
1,23.08,1.215,2,3,4,0.935,1,1,0,0,2,431,18018,1
1,18.17,1.35,2,8,8,0.74,1,0,0,0,2,121,1007,1
1,13.75,0.973,2,11,4,0.0,0,0,0,1,2,152,353,1
1,28.99,0.0,2,5,1,0.0,1,1,0,0,2,220,207,0
1,14.48,3.057,1,2,8,0.681,1,0,2,1,2,31,707,1
1,13.75,2.269,1,6,4,0.0,0,1,0,0,2,519,329,0
1,18.68,3.949,2,1,4,0.0,1,0,0,0,2,0,693,1
0,13.75,0.915,2,3,8,0.0,0,0,2,0,2,25,203,1
1,22.96,3.186,2,6,1,0.0,1,0,2,1,1,76,247,1
1,28.69,1.194,2,11,4,0.0,0,0,0,1,2,183,102,0
1,31.16,3.227,2,13,4,0.0,0,0,1,1,2,132,186,1
1,18.01,0.0,2,2,8,0.0,1,0,0,0,2,344,623,1
1,14.69,0.0,2,1,5,5.311,0,0,0,0,1,311,170,0
1,13.75,1.326,1,10,5,0.0,0,0,0,1,2,0,2989,0
0,13.75,1.154,2,8,8,0.126,1,0,0,1,2,315,548,1
0,61.76,0.0,2,1,4,0.0,1,0,0,1,2,504,473,0
1,13.75,0.0,2,1,4,0.269,0,1,10,0,2,308,695,1
1,16.87,3.612,1,3,1,0.0,1,0,5,0,2,78,565,1
0,13.75,1.639,1,1,4,0.0,1,0,1,1,2,60,189,0
0,16.43,0.0,1,1,5,0.0,0,1,0,1,2,102,880,1
1,16.04,1.23,2,1,4,0.398,1,0,0,1,2,133,557,1
0,13.75,2.52,1,12,1,0.231,1,0,0,0,2,247,707,1
0,13.75,2.889,2,8,4,0.089,0,0,0,0,1,186,633,0
0,15.62,3.892,2,7,4,0.978,1,0,0,1,2,299,504,0
0,32.55,0.766,3,5,4,0.0,0,1,0,0,2,299,36,1
1,13.75,0.292,1,10,8,8.879,0,0,0,0,2,0,431,0
1,29.01,1.154,1,2,1,0.0,1,0,1,0,2,73,754,1
1,13.75,2.328,1,4,4,0.0,1,0,1,1,2,161,573,1
1,23.15,0.0,2,2,4,0.0,0,0,0,1,2,0,855,0
1,32.45,7.579,2,1,4,0.0,1,0,0,1,2,64,360,1
1,13.75,1.063,2,11,8,0.0,1,1,0,0,2,0,923,1
0,13.75,1.174,2,1,8,0.0,1,0,1,0,2,216,752,0
1,19.82,7.918,2,8,4,0.786,0,0,0,1,2,15,1,0
1,29.26,3.787,2,4,4,1.05,1,0,0,1,2,0,426,0
0,13.75,1.874,1,1,4,0.0,1,0,0,1,2,300,603,0
1,28.07,15.133,2,1,8,0.0,0,0,12,1,2,210,410,1
0,19.43,8.269,2,9,8,0.0,1,0,1,0,2,282,218,0
1,13.75,12.739,2,1,4,0.0,0,0,6,0,2,317,859,0
1,31.49,0.677,2,1,1,0.0,1,0,1,0,1,39,744,0
1,33.54,0.0,2,7,4,0.0,0,0,0,0,2,342,601,1
1,19.06,0.0,3,8,4,8.561,0,1,0,1,2,71,823,1
0,25.05,1.056,2,6,4,0.0,1,1,1,0,1,0,323,0
1,13.9,0.942,2,8,1,0.0,0,0,1,0,1,132,525,1
0,25.09,2.024,2,7,4,0.0,1,1,0,1,2,170,302,0
1,13.75,4.03,1,2,4,8.506,0,0,0,0,1,104,647,0
1,22.05,8.208,2,3,4,0.0,1,0,0,0,2,385,127,1
1,14.27,2.319,1,1,4,0.0,1,0,0,0,1,143,528,1
0,23.88,9.488,2,7,4,0.0,1,0,0,1,2,28,339,0
1,19.11,0.765,2,4,4,0.0,1,0,0,0,2,0,597,0
1,13.75,1.264,1,9,8,0.0,1,1,0,1,2,141,381,0
1,16.13,0.0,2,9,4,0.0,0,1,0,1,2,24,258,1
1,26.38,2.856,2,12,4,7.373,0,0,0,1,2,2,527,0
1,13.75,26.335,2,1,4,5.489,0,0,0,0,2,0,481,0
1,16.39,2.406,2,2,8,0.272,1,0,0,1,2,0,747,0
1,21.58,1.3,2,1,1,0.0,0,0,1,0,2,176,699,0
0,14.47,0.0,3,1,8,0.0,1,0,1,0,2,183,850,0
1,22.07,3.573,1,7,4,0.0,0,0,1,0,2,1,269,0
1,13.79,1.652,2,7,4,0.0,1,1,0,0,2,387,44,0
1,34.62,21.87,2,9,8,0.0,1,1,0,1,2,156,402,1
1,22.37,0.393,1,5,4,0.0,1,0,0,1,1,6,967,1
1,33.04,11.297,1,7,4,0.0,0,1,0,0,2,7,243,0
1,24.28,2.052,3,1,4,0.0,0,0,1,0,2,235,598,0
1,21.46,3.054,2,7,4,0.19,1,0,0,1,2,134,729,0
1,22.04,2.755,2,1,9,0.0,0,0,0,0,2,118,376,0
0,13.75,19.795,2,1,2,0.514,1,1,0,0,2,130,960,1
0,13.75,0.0,2,8,4,0.0,1,0,1,0,1,185,118,0
1,19.42,0.916,1,7,4,0.0,0,1,0,0,2,56,1,0
1,15.92,3.461,1,10,4,0.0,1,1,0,1,2,22,6,0
1,13.75,2.839,2,8,4,0.0,1,0,1,1,2,242,232,1
1,13.75,0.0,1,6,5,0.0,1,0,0,0,2,87,507,1
0,32.86,1.666,2,7,3,0.0,1,0,0,1,2,31,526,1
0,13.99,2.161,1,7,4,0.108,0,0,0,1,2,0,798,1
0,20.86,0.222,2,7,4,0.0,0,0,1,1,2,34,283,0
0,20.02,14.608,2,6,4,0.247,0,0,0,1,2,0,782,1
0,19.79,0.0,1,1,4,0.0,0,0,0,1,2,4,705,1
1,13.75,13.204,2,5,3,9.414,0,0,0,1,2,64,668,1
