f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,label
1,36.063446,2.5429316,2,1,1,0.0038922052,0,0,0,0,2,1,1002,0
1,43.155766,2.2579923,2,3,5,0.7510854,1,0,0,0,2,560,1,0
1,31.249704,1.1406951,2,1,1,0.000100396195,0,1,1,0,2,96,24,0
0,57.56249,2.0029192,2,1,1,6.497777,0,1,1,0,2,0,11,0
0,22.681566,0.7512412,2,8,4,1.9984405,0,1,2,1,2,200,400,0
1,19.45537,7.248115,2,7,4,0.044820093,0,1,1,0,2,100,1,0
0,28.16351,0.58106637,2,6,4,0.045196794,0,0,0,0,2,260,999,0
1,20.006533,0.012371277,2,2,4,0.50594175,0,0,0,0,2,144,1,0
1,21.085434,4.1296086,1,3,8,0.039640926,0,0,0,0,2,140,93,0
1,23.087957,2.5030012,2,1,1,0.08969953,0,0,0,1,2,100,4208,0
1,20.445478,0.008333897,2,8,4,0.0015309077,0,0,0,0,3,184,2,0
0,21.7451,1.7601719,1,5,3,0.0,0,0,0,0,2,160,2,0
0,17.322725,9.493577,2,6,4,1.7511159,0,1,10,1,2,1,12,0
0,21.754488,1.7443686,1,5,3,0.0,0,0,0,0,2,160,3,0
0,17.340023,9.497312,2,6,4,1.7514787,0,1,10,1,2,0,13,0
1,33.57488,0.33745643,1,13,4,0.08849027,0,0,0,0,2,180,1,0
0,32.00149,6.0017843,2,2,4,1.2570413,0,0,0,0,2,272,5,0
0,31.572939,3.5002081,2,2,4,2.9991007,1,0,0,1,2,300,1,0
1,31.263254,1.1309938,2,1,1,0.004893563,0,1,1,0,2,96,16,0
1,18.860413,0.0,2,11,4,0.6619054,0,0,0,0,2,160,3,0
1,52.294415,1.3774164,1,8,8,9.4490795,1,0,0,1,2,200,101,0
1,33.989628,4.5058775,2,6,4,0.9944235,1,0,0,1,2,240,1,0
1,21.190311,0.2515442,1,8,8,0.24913336,0,0,0,0,2,280,198,0
0,16.346474,0.21856663,2,6,4,0.12902857,0,0,0,0,2,200,1,0
0,25.434359,1.126451,2,11,4,1.2883325,1,1,2,0,2,200,1,0
1,34.684807,1.0822468,2,7,4,1.1684866,0,0,0,0,1,28,3,0
1,43.253017,25.188265,2,11,8,0.20931555,1,1,1,0,2,760,88,0
1,28.66994,14.4858265,2,2,4,0.12370064,0,0,0,0,2,1,282,0
1,40.578247,1.4934146,2,3,5,0.011367343,0,0,0,0,1,300,13,0
0,17.339798,9.490728,2,6,4,1.7509041,0,1,10,1,2,0,7,0
0,16.913643,0.4970834,2,3,4,0.16877891,0,1,6,1,2,240,36,0
1,50.721912,0.5846391,2,1,1,0.0029654722,0,0,0,0,2,145,9,0
1,21.507927,9.74847,2,8,4,0.2531791,1,0,0,0,2,140,1,0
1,18.200659,10.236634,2,8,8,1.0769948,0,0,0,0,2,320,14,0
1,20.443947,0.011642193,2,8,4,0.0,0,0,0,0,3,184,1,0
0,42.25075,1.7523394,1,8,4,0.0,0,0,0,1,2,150,1,0
0,19.497612,0.18014452,2,11,4,0.050531887,0,0,0,1,2,380,1,0
1,36.483013,4.2435374,2,11,4,3.4997082,0,0,0,0,2,454,60,0
1,19.600784,0.5904093,2,1,1,0.0038864831,0,1,3,0,2,350,774,0
1,23.431345,0.59480906,2,8,8,0.09006669,1,0,0,0,2,180,7,0
0,37.32464,2.5074556,2,3,8,0.21256997,0,0,0,0,2,260,249,0
1,33.005753,2.4986038,1,9,4,6.9925437,0,0,0,1,2,280,1,0
0,16.342497,0.20868608,2,6,4,0.1268797,0,0,0,0,2,200,10,0
0,32.00062,5.9935226,2,2,4,1.2507151,0,0,0,0,2,272,3,0
1,25.036648,11.989079,2,4,4,2.2489028,1,1,2,1,2,120,9,0
0,45.309776,1.0049355,2,11,4,0.12750126,0,0,0,1,2,263,3,0
1,31.2533,1.1219702,2,1,1,0.008380197,0,1,1,0,2,96,16,0
0,36.573753,0.29503176,2,1,1,0.00047733597,0,1,10,0,2,200,16,0
0,31.57481,11.248627,2,1,1,0.005603812,0,0,0,0,2,184,5192,0
1,32.411545,2.1772199,1,4,1,0.0057270746,0,0,0,0,2,120,3,0
0,22.659891,0.33928034,2,11,4,0.7563578,0,0,0,0,1,160,1,0
0,20.856306,0.5054214,1,10,2,0.99980736,0,0,0,0,2,260,4,0
1,18.819784,0.0074445964,2,11,4,0.65887344,0,0,0,0,2,160,1,0
0,31.582943,11.238775,2,1,1,0.0,0,0,0,0,2,184,5196,0
0,27.351336,1.6739774,2,1,1,0.003961108,0,0,0,0,2,340,2,0
1,50.721603,0.5876472,2,1,1,0.0011029463,0,0,0,0,2,145,1,0
1,34.82329,3.9998913,2,2,5,12.486233,1,0,0,1,2,184,3,0
1,34.011707,4.4995937,2,6,4,1.006435,1,0,0,1,2,240,6,0
0,27.663946,1.5016162,2,7,4,2.0031948,1,0,0,0,1,368,1,0
1,49.544086,18.984663,2,1,1,0.0,1,1,1,0,2,94,1,0
1,35.53874,0.7542498,2,4,4,1.4963249,0,0,0,1,2,231,7,0
1,36.04514,2.5447454,2,1,1,0.0048742513,0,0,0,0,2,0,989,0
1,36.14681,0.43168518,1,9,4,0.2905313,0,0,0,1,2,309,2,0
0,19.51394,0.16828749,2,11,4,0.040740274,0,0,0,1,2,380,5,0
0,27.260063,0.29750463,2,7,8,0.12180545,0,1,1,1,2,272,104,0
0,22.905067,1.246958,2,11,4,0.2545791,0,0,0,1,2,120,815,0
1,36.18917,0.42454264,1,9,4,0.28768972,0,0,0,1,2,309,4,0
1,27.44692,12.497852,2,6,5,0.25320438,0,0,0,1,2,720,1,0
0,20.831264,0.50756097,1,10,2,0.9990827,0,0,0,0,2,260,1,0
1,21.185434,0.009539342,2,8,4,0.49545375,0,0,0,1,1,0,1,0
1,37.163994,3.9985087,2,8,5,4.995093,1,0,0,1,1,280,1,0
1,43.170948,2.2567902,2,3,5,0.7473731,1,0,0,0,2,560,4,0
0,51.888424,6.4880314,2,3,5,3.0867147,0,0,0,1,2,73,3,0
0,27.586573,2.9973135,2,7,4,2.793943,0,1,1,1,2,280,12,0
0,15.844144,7.6273813,2,11,4,0.123919986,0,1,1,1,2,0,160,0
1,31.408512,15.480191,2,8,4,0.49707893,1,0,0,0,2,120,5,0
0,31.747162,3.005904,1,5,3,0.00057914073,0,0,0,0,2,160,15,0
0,34.83857,1.2561104,1,3,8,0.5053059,0,0,0,1,2,160,1,0
1,39.897587,5.0063677,2,3,5,0.2083316,0,0,0,0,2,550,2,0
1,49.536724,18.987228,2,1,1,0.0018406134,1,1,1,0,2,94,1,0
0,42.218838,1.7575436,1,8,4,0.008073591,0,0,0,1,2,150,6,0
0,31.974165,6.001869,2,2,4,1.251899,0,0,0,0,2,272,1,0
1,20.658003,5.2847824,2,11,4,0.37396482,1,1,1,0,2,161,1,0
1,32.08754,4.0014205,1,13,4,1.5016664,0,0,0,1,2,120,1,0
1,48.033432,3.7410307,2,3,5,0.99768174,0,0,0,0,2,100,1,0
0,28.559786,3.7395995,2,8,4,0.25003496,0,1,1,1,2,40,158,0
1,28.65778,14.4846945,2,2,4,0.12225845,0,0,0,0,2,0,279,0
1,27.432379,12.503797,2,6,5,0.2509345,0,0,0,1,2,719,1,0
1,33.584583,0.25700304,2,3,5,3.995905,0,0,0,1,1,420,1,0
1,31.21921,2.8366864,2,1,1,0.0114534125,0,1,5,0,2,176,150,0
1,39.810856,0.51185155,2,7,4,0.2583826,1,0,0,0,1,288,5,0
1,36.484535,4.2462144,2,11,4,3.4985597,0,0,0,0,2,454,49,0
1,19.5224,0.29316065,2,4,4,0.29708925,0,0,0,0,2,280,366,0
0,53.304676,0.17412159,2,1,1,0.00076653773,0,0,0,1,1,62,29,0
1,31.4185,15.479444,2,8,4,0.50321674,1,0,0,0,2,120,1,0
1,34.842205,2.4983792,1,9,4,2.9977257,0,0,0,0,1,200,10,0
1,22.18185,2.25482,2,3,4,0.12837006,0,0,0,0,2,160,15,0
0,45.318027,1.0148697,2,11,4,0.13875033,0,0,0,1,2,263,1,0
1,39.439514,1.7108016,1,7,4,0.16603376,0,0,0,0,1,400,5,0
0,25.25557,13.490984,1,1,1,1.9910032,0,1,1,1,2,200,1,0
1,23.423326,0.99775696,2,8,4,0.50761867,0,0,0,1,1,280,1,0
1,22.49662,0.122016646,1,4,4,0.1288345,0,0,0,0,2,200,66,0
0,37.3089,2.5098612,2,3,8,0.21442224,0,0,0,0,2,260,246,0
1,62.700466,6.989406,2,10,9,0.0,0,0,0,0,2,0,13,0
1,40.914055,0.5102341,1,7,4,0.50733423,0,0,0,1,2,130,1,0
0,24.915419,1.2595961,2,1,1,0.008033775,1,0,0,0,2,80,4,0
1,21.174906,0.00291512,2,8,4,0.49967805,0,0,0,1,1,0,3,0
1,42.806847,1.2547841,2,7,4,13.85873,0,1,1,1,2,352,121,0
1,17.10337,0.08948491,1,8,4,0.05102422,0,0,0,0,2,140,713,0
0,28.497013,1.0035472,2,11,4,1.0020922,1,1,2,1,2,168,505,0
1,34.094383,6.4876804,2,6,4,0.12447383,1,0,0,1,2,443,11,0
1,74.77663,18.980448,1,1,1,0.035133384,0,1,2,0,2,0,355,0
0,31.99027,6.004476,2,2,4,1.2474248,0,0,0,0,2,271,6,0
0,53.29675,0.16079113,2,1,1,0.0026865224,0,0,0,1,1,62,21,0
0,31.763138,3.0029974,1,5,3,0.0045268754,0,0,0,0,2,160,22,0
0,21.086195,5.0031066,1,1,1,0.0,0,0,0,0,2,0,1,0
1,25.932114,0.88590145,2,4,4,0.37311128,0,1,2,1,2,174,6,0
1,23.007513,0.7517853,2,7,4,0.5054848,1,0,0,1,1,320,7,0
1,37.161404,4.0012994,2,8,5,4.991137,1,0,0,1,1,280,1,0
1,18.094915,6.7486515,1,7,4,0.038694642,0,0,0,0,2,140,5,0
1,31.065548,1.4973221,1,9,4,0.042185806,0,0,0,0,1,160,1,0
1,26.337963,12.973453,2,10,2,0.003979705,0,0,0,1,2,140,1109,0
1,29.423132,1.2559578,2,9,4,1.7529318,0,0,0,0,2,200,6,0
0,16.93399,0.5051396,2,3,4,0.16105701,0,1,6,1,2,240,36,0
1,47.797512,4.1673207,2,14,5,0.08950522,0,0,0,1,2,520,1,0
1,33.589497,0.34982607,1,13,4,0.08874943,0,0,0,0,2,180,5,0
1,25.819622,12.8237,2,13,4,0.49293366,0,0,0,0,2,0,5,0
1,19.51562,0.29729673,2,4,4,0.29687968,0,0,0,0,2,280,366,0
1,37.481987,0.8458688,2,10,4,0.050886653,0,0,0,0,2,120,2,0
1,37.311462,2.666207,2,13,4,0.16778971,0,0,0,1,2,0,499,0
1,23.75076,11.9927435,2,8,4,2.082321,0,0,0,0,1,80,1,0
1,62.702503,6.9949555,2,10,9,0.0,0,0,0,0,2,0,15,0
1,17.112816,3.287799,2,3,4,0.34299687,0,0,0,1,2,140,9,0
0,21.763943,11.751027,2,8,4,0.2529613,0,0,0,1,2,180,5,0
0,29.500679,1.9984875,1,10,8,1.9969623,0,0,0,0,2,256,21,0
0,22.994095,1.8429279,2,5,3,0.0,0,1,1,0,2,200,56,0
1,23.552773,3.176921,1,4,4,0.41683403,0,1,1,1,2,280,78,0
1,16.313917,2.75909,2,6,4,0.66582215,0,1,1,0,2,80,15,0
1,22.788458,11.492219,2,3,4,0.41281214,0,0,0,0,2,0,2,0
1,27.578743,3.2553823,1,11,8,5.0722356,0,1,2,1,2,369,6,0
0,33.164993,2.2531953,1,13,4,3.4969654,0,0,0,1,2,200,146,0
0,32.015507,6.001045,2,2,4,1.2538569,0,0,0,0,2,272,3,0
1,31.569883,3.006103,1,3,5,6.986248,0,0,0,0,2,0,2,0
1,20.66479,5.27623,2,11,4,0.37744632,1,1,1,0,2,160,2,0
1,21.856117,1.5330577,2,4,4,0.085424684,0,0,0,1,2,356,3,0
1,19.025087,1.7522635,1,8,4,2.330954,0,0,0,1,2,112,13,0
1,34.99191,3.3766272,2,8,8,8.280198,0,0,0,1,2,0,3,0
1,20.765326,5.0771904,1,5,4,0.28653637,0,0,0,0,2,140,186,0
1,22.970158,0.62769747,1,6,4,0.13102938,1,0,0,0,2,180,1,0
1,19.453173,7.2444754,2,7,4,0.045018457,0,1,1,0,2,100,12,0
1,39.492405,1.6303635,2,8,4,1.5008659,0,0,0,0,2,0,316,0
1,22.27006,0.46321175,2,4,4,0.1270528,0,0,0,1,2,280,56,0
0,15.938646,2.8786275,2,11,4,0.08673265,0,0,0,0,2,120,1,0
1,23.427677,0.9971895,2,8,4,0.49911633,0,0,0,1,1,280,4,0
0,19.186388,0.58451176,1,6,4,0.5849241,1,0,0,1,2,160,1,0
1,33.97918,4.5038066,2,6,4,0.9986665,1,0,0,1,2,240,8,0
0,17.92945,10.193535,2,1,1,0.0,0,0,0,0,2,0,51,0
1,23.242071,12.612446,2,8,4,0.12957193,0,1,2,0,2,0,5549,0
0,19.587313,0.6669309,1,8,4,0.9977615,0,1,1,0,2,1998,7,0
1,23.101137,2.506035,2,1,1,0.09485819,0,0,0,1,2,100,4198,0
0,33.248898,2.9912527,1,6,4,1.9989473,0,0,0,0,2,180,3,0
0,24.92546,1.2450895,2,1,1,0.00092174823,1,0,0,0,2,80,4,0
0,42.259396,1.7581344,1,8,4,0.0,0,0,0,1,2,150,10,0
1,22.001703,0.79492235,2,9,4,0.29143813,0,1,1,0,2,420,280,0
0,57.5505,1.9930341,2,1,1,6.492367,0,1,1,0,2,0,15,0
1,36.08437,2.5455184,2,1,1,0.0,0,0,0,0,2,0,995,0
1,31.246477,2.833005,2,1,1,0.0002994757,0,1,5,0,2,176,146,0
0,22.64703,0.323724,2,11,4,0.7435312,0,0,0,0,1,160,3,0
1,31.064573,3.087531,2,8,4,2.4955719,0,1,2,1,2,160,42,0
1,32.918636,2.5009606,2,6,4,1.7455434,0,1,2,1,2,719,1,0
1,26.363354,12.987244,2,10,2,0.0032811384,0,0,0,1,2,140,1112,0
0,18.271763,9.991387,2,9,4,1.0049435,0,1,1,0,2,120,3,0
1,16.00751,3.1231096,2,9,4,0.08612015,0,1,1,0,2,0,10,0
1,29.83869,3.5016437,2,8,4,0.16869189,0,0,0,0,2,216,1,0
0,48.992725,1.5055351,2,5,3,0.0051534395,1,0,0,1,2,100,29,0
1,22.921024,0.16870901,2,7,4,0.08019116,0,0,0,0,1,1,2,0
1,34.01284,5.4900846,1,8,4,1.5028057,0,0,0,1,2,60,3,0
0,36.559658,0.2937381,2,1,1,0.0,0,1,10,0,2,200,12,0
1,34.834923,2.495877,1,9,4,2.992305,0,0,0,0,1,200,1,0
0,52.14156,0.012821889,1,1,1,0.004210017,0,0,0,0,2,0,1,0
0,24.83481,4.500851,2,9,4,1.0016887,0,0,0,1,2,360,3,0
1,31.815765,2.4964914,2,6,4,7.4932933,1,0,0,1,2,523,6,0
0,21.750647,11.741709,2,8,4,0.25473168,0,0,0,1,2,180,1,0
1,23.015614,0.63102674,1,6,4,0.12930919,1,0,0,0,2,181,2,0
1,21.180592,0.0061886073,2,8,4,0.5021173,0,0,0,1,1,0,1,0
1,19.439789,7.2422037,2,7,4,0.04372766,0,1,1,0,2,100,4,0
1,52.31013,1.3687449,1,8,8,9.451418,1,0,0,1,2,200,101,0
1,52.29792,1.3768859,1,8,8,9.449315,1,0,0,1,2,200,100,0
0,22.930166,1.2475793,2,11,4,0.25627115,0,0,0,1,2,120,798,0
0,57.538044,1.9920216,2,1,1,6.495782,0,1,1,0,2,0,10,0
1,31.409897,15.483804,2,8,4,0.49992827,1,0,0,0,2,120,3,0
0,55.71161,7.087154,2,4,8,6.7418475,1,1,3,1,2,101,51,0
0,27.24773,0.28939602,2,7,8,0.12866904,0,1,1,1,2,272,113,0
0,18.59519,9.985257,2,2,4,0.41058937,0,0,0,0,2,80,46,0
0,53.32423,0.16705438,2,1,1,0.002977393,0,0,0,1,1,62,28,0
1,19.575724,0.5832541,2,1,1,0.0017593127,0,1,3,0,2,350,761,0
1,23.506155,3.1653154,1,4,4,0.4189234,0,1,1,1,2,280,83,0
1,50.710434,0.59271264,2,1,1,0.0,0,0,0,0,2,145,1,0
0,21.773766,1.7487748,1,5,3,0.0034852247,0,0,0,0,2,160,1,0
1,18.842033,0.0023653267,2,11,4,0.6686481,0,0,0,0,2,160,1,0
1,22.965929,0.7629852,2,7,4,0.5046861,1,0,0,1,1,320,1,0
1,17.092203,0.24514982,2,11,4,0.33692303,0,1,4,0,2,160,9,0
0,48.98133,1.5064492,2,5,3,0.00046922974,1,0,0,1,2,100,25,0
0,38.73721,1.4995797,2,1,1,0.0053191404,0,0,0,0,2,77,2,0
1,25.246708,1.0083315,2,6,4,0.49733534,0,0,0,0,2,200,1,0
1,25.162468,2.9935772,2,8,4,1.2507793,0,1,1,0,2,0,25,0
1,20.037994,6.999574,2,8,4,0.49861053,0,0,0,0,2,0,1,0
0,33.158237,2.2497697,1,13,4,3.4946296,0,0,0,1,2,200,140,0
1,34.573425,0.010339474,2,8,4,0.0064299325,0,0,0,0,3,184,2,0
1,34.954445,2.5178924,2,3,4,1.0009799,0,0,0,1,2,210,1,0
1,20.740446,5.0925527,1,5,4,0.29003206,0,0,0,0,2,140,190,0
1,21.579628,0.7908385,1,13,4,0.66516376,0,0,0,0,2,160,2,0
0,38.736057,1.5096548,2,1,1,0.0,0,0,0,0,2,77,6,0
0,24.579834,0.6793611,2,6,8,1.7563683,1,0,0,0,2,400,1,0
0,33.25046,2.9969811,1,6,4,1.9930468,0,0,0,0,2,180,1,0
1,34.97576,3.3668132,2,8,8,8.277434,0,0,0,1,2,0,6,0
0,32.25053,1.5164213,2,8,4,0.26118627,0,0,0,1,2,372,121,0
1,49.564438,18.981323,2,1,1,0.0038261632,1,1,1,0,2,94,1,0
1,29.48886,0.58144593,2,9,4,0.2860643,0,1,1,0,2,340,2794,0
1,30.66182,2.4922569,2,13,8,2.2534566,0,0,0,1,1,340,1,0
1,22.578957,1.5063415,1,6,4,0.54150164,0,0,0,1,2,120,60,0
1,31.556252,0.7627249,1,6,4,3.4954312,0,0,0,1,2,320,7,0
0,19.758467,0.7564192,2,8,4,0.7957202,1,1,5,1,2,140,3,0
1,36.408535,0.7541733,1,2,4,0.58555937,0,0,0,0,2,240,9,0
1,26.737768,4.492351,1,8,5,2.4983678,0,0,0,0,2,199,1206,0
1,32.338882,3.4974685,2,4,4,0.50149417,0,0,0,1,2,232,10,0
1,37.32552,2.663238,2,13,4,0.1669829,0,0,0,1,2,0,497,0
1,38.253796,10.121714,1,4,4,0.12866856,0,0,0,0,2,160,1,0
1,33.680264,1.2614107,2,9,4,1.1643289,0,0,0,0,2,120,1,0
1,18.848343,0.41173002,1,8,4,0.16956307,0,1,1,0,2,200,8,0
0,31.976175,5.9840446,2,2,4,1.2566059,0,0,0,0,2,272,1,0
1,23.52112,2.7423577,2,1,1,4.495685,0,0,0,0,2,160,21,0
1,20.08312,0.2587025,2,11,4,0.13153316,0,0,0,0,2,200,1,0
1,32.078636,4.0046716,1,13,4,1.5009803,0,0,0,1,2,120,8,0
1,51.80593,2.9883833,1,1,1,1.4970176,0,0,0,0,2,180,5,0
1,74.78901,18.989841,1,1,1,0.040205263,0,1,2,0,2,0,352,0
1,28.742725,1.1735971,2,4,4,0.49810794,1,0,0,0,1,280,1,0
0,16.101175,0.33181402,2,1,1,0.001396678,0,1,1,0,2,160,122,0
0,29.58352,1.7509649,1,4,4,1.2504501,0,0,0,1,2,280,5,0
1,20.038843,0.0,2,2,4,0.49770024,0,0,0,0,2,144,3,0
0,24.514664,1.74108,1,8,4,0.16835214,0,0,0,0,2,132,1,0
1,35.01329,2.4938648,2,3,4,1.0007293,0,0,0,1,2,209,5,0
1,33.6546,1.2511866,2,9,4,1.1631168,0,0,0,0,2,120,4,0
1,52.299774,1.3819861,1,8,8,9.445275,1,0,0,1,2,200,97,0
0,21.731092,11.723996,2,8,4,0.25239435,0,0,0,1,2,180,1,0
0,27.662903,2.0507677,2,9,4,0.24720289,0,0,0,1,2,180,49,0
0,23.602057,0.8358519,2,11,4,0.41547802,0,1,1,1,2,200,10,0
1,28.555614,3.6204426,2,6,4,0.2547708,0,0,0,1,2,100,1,0
1,26.842184,0.55680585,2,4,1,0.0011956912,0,0,0,0,2,100,6,0
0,20.084467,1.2551963,2,8,4,0.0,0,0,0,0,2,0,2,0
1,21.987444,0.79666734,2,9,4,0.29217783,0,1,1,0,2,420,288,0
1,40.553757,1.5030906,2,3,5,0.0041110734,0,0,0,0,1,300,6,0
1,33.65865,1.2613077,2,9,4,1.1617692,0,0,0,0,2,120,3,0
1,25.926783,0.8718612,2,4,4,0.38432053,0,1,2,1,2,174,12,0
0,38.305946,4.4110613,2,8,4,0.138433,0,0,0,0,2,160,1,0
0,31.577295,11.237107,2,1,1,0.0024047117,0,0,0,0,2,184,5201,0
1,33.99842,5.498761,1,8,4,1.4976058,0,0,0,1,2,60,1,0
1,34.055023,6.5040812,2,6,4,0.12643935,1,0,0,1,2,443,1,0
1,27.80605,4.005408,1,3,8,5.742132,1,1,2,1,2,75,2,0
1,41.144108,1.3302057,2,2,4,0.16323139,0,0,0,0,2,168,1,0
1,19.029736,1.7636342,1,8,4,2.3264804,0,0,0,1,2,112,1,0
0,18.293743,9.996391,2,9,4,1.0031426,0,1,1,0,2,120,1,0
0,33.22321,3.0013986,1,6,4,2.0022502,0,0,0,0,2,180,1,0
1,36.16368,0.4215133,1,9,4,0.2905803,0,0,0,1,2,309,1,0
1,35.73963,2.421022,2,9,4,0.12908341,0,1,2,0,2,220,6,0
1,40.59322,3.3007946,2,7,4,3.4996562,0,0,0,1,1,400,1,0
1,23.6049,0.4571769,1,9,4,2.627445,1,1,6,1,2,208,340,0
1,22.182684,12.123431,2,8,4,3.33208,0,1,2,1,2,181,185,0
1,36.152386,0.4156296,1,9,4,0.29095224,0,0,0,1,2,309,1,0
1,34.157066,2.7531188,2,3,5,2.5011046,0,0,0,1,2,232,197,0
0,18.252222,9.987116,2,9,4,1.0010613,0,1,1,0,2,120,1,0
0,24.940144,1.256475,2,1,1,0.0,1,0,0,0,2,80,1,0
1,25.245708,1.000129,2,6,4,0.4972917,0,0,0,0,2,200,5,0
1,35.570755,0.7553632,2,4,4,1.4965641,0,0,0,1,2,231,7,0
1,19.458078,7.255168,2,7,4,0.030227207,0,1,1,0,2,100,4,0
1,21.185392,0.8823137,1,8,8,0.25210086,0,0,0,0,2,280,206,0
1,22.095905,11.443582,2,4,4,1.5905526,0,0,0,1,2,100,1205,0
1,34.570103,0.0,2,8,4,0.0,0,0,0,0,3,184,1,0
1,22.192217,2.2503293,2,3,4,0.1261666,0,0,0,0,2,160,17,0
1,22.188927,2.2507653,2,3,4,0.12893035,0,0,0,0,2,160,4,0
1,26.748598,4.4920454,1,8,5,2.495469,0,0,0,0,2,200,1208,0
1,42.80647,1.258491,2,7,4,13.859793,0,1,1,1,2,352,112,0
1,37.490906,0.841799,2,10,4,0.042703174,0,0,0,0,2,121,1,0
1,21.41557,0.7504611,1,12,7,0.74944794,0,0,0,1,2,132,6,0
0,53.29297,0.16984484,2,1,1,0.002943776,0,0,0,1,1,62,26,0
1,17.104143,3.29089,2,3,4,0.33714965,0,0,0,1,2,140,11,0
1,19.589258,0.5880246,2,1,1,0.0007093173,0,1,3,0,2,350,771,0
1,22.664675,0.7556398,2,3,4,1.5868672,0,1,1,1,2,400,9,0
1,31.561586,0.49999163,2,8,5,0.83900297,1,0,0,1,1,320,1,0
1,34.756927,2.5061438,2,13,5,0.49971536,0,0,0,0,2,348,1,0
1,74.77363,18.984596,1,1,1,0.038479827,0,1,2,0,2,0,359,0
0,28.462507,1.0066135,2,11,4,0.9973911,1,1,2,1,2,167,492,0
0,27.3127,1.664566,2,1,1,0.0041191797,0,0,0,0,2,340,6,0
1,36.140804,5.496274,2,3,5,4.9933653,0,0,0,0,2,210,686,0
0,20.092129,1.2586267,2,8,4,0.0073242406,0,0,0,0,2,0,5,0
0,31.576536,3.5015645,2,2,4,2.998395,1,0,0,1,2,300,1,0
0,22.667711,0.7536869,2,8,4,1.9964144,0,1,2,1,2,200,386,0
1,19.434124,7.23346,2,7,4,0.04733684,0,1,1,0,2,100,2,0
1,54.796886,15.491304,2,10,9,0.0011329871,1,1,20,0,2,152,128,0
0,57.541172,1.9953115,2,1,1,6.4935055,0,1,1,0,2,1,13,0
1,20.008411,0.0056874515,2,2,4,0.5021802,0,0,0,0,2,144,1,0
1,36.15268,5.5012,2,3,5,4.987909,0,0,0,0,2,210,682,0
1,47.793804,4.157872,2,14,5,0.08114269,0,0,0,1,2,519,12,0
1,52.292816,1.3804977,1,8,8,9.452869,1,0,0,1,2,200,102,0
1,18.69859,4.9882307,2,11,4,0.37854937,1,1,2,0,2,0,34,0
1,47.283104,6.4947343,2,8,4,1.0022106,0,0,0,1,2,1,231,0
1,52.311142,1.3689611,1,8,8,9.449391,1,0,0,1,2,200,100,0
1,44.226635,0.50783277,2,7,4,10.738944,1,0,0,0,1,400,1,0
0,50.22205,0.83477044,2,6,4,0.5051371,0,0,0,1,2,240,116,0
1,34.18051,2.7562604,2,3,5,2.4949908,0,0,0,1,2,232,205,0
0,15.933112,2.8786364,2,11,4,0.091620944,0,0,0,0,2,120,11,0
1,37.732487,7.001586,2,11,8,11.485863,1,1,7,1,2,300,15,0
