f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,label
0,37.31266403198242,2.4992306232452393,2,3,8,0.21314693987369537,0,0,0,0,2,260,249,0
1,34.071327209472656,2.5144245624542236,2,8,4,1.0073943138122559,0,0,0,0,2,459,8,0
1,25.185592651367188,2.9900786876678467,2,8,4,1.251702070236206,0,1,1,0,2,1,31,0
1,29.840574264526367,1.259809970855713,1,4,4,0.24622131884098053,0,0,0,0,2,224,1,0
1,33.52497482299805,0.2675177752971649,2,3,5,3.9849066734313965,0,0,0,1,1,419,2,0
0,53.28852462768555,0.17114993929862976,2,1,1,0.00953509658575058,0,0,0,1,1,62,25,0
0,28.617725372314453,3.753715991973877,2,8,4,0.2508658468723297,0,1,1,1,2,40,144,0
1,28.777931213378906,1.1699416637420654,2,4,4,0.5058196783065796,1,0,0,0,1,280,1,0
1,20.404428482055664,0.006965851876884699,2,8,4,0.008168719708919525,0,0,0,0,3,184,1,0
0,40.83137130737305,3.5219969749450684,2,3,5,0.500981330871582,0,0,0,0,1,1158,8,0
0,23.78908920288086,0.7189021110534668,2,9,4,0.251981645822525,0,1,1,1,2,240,1,0
0,21.732152938842773,1.7391910552978516,1,5,3,0.0,0,0,0,0,2,160,7,0
1,31.41511344909668,15.46218490600586,2,8,4,0.49733391404151917,1,0,0,0,2,120,10,0
1,20.43649673461914,1.0950031280517578,2,11,4,1.4993469715118408,0,0,0,0,2,108,7,0
1,21.198169708251953,0.25899049639701843,1,8,8,0.24871386587619781,0,0,0,0,2,279,201,0
0,23.59843635559082,0.8340952396392822,2,11,4,0.4194996654987335,0,1,1,1,2,200,6,0
1,27.825944900512695,3.9968807697296143,1,3,8,5.746397018432617,1,1,2,1,2,75,2,0
0,52.122100830078125,0.009528851136565208,1,1,1,0.0021159867756068707,0,0,0,0,2,0,1,0
1,20.772785186767578,5.081135272979736,1,5,4,0.28272154927253723,0,0,0,0,2,140,186,0
1,40.903499603271484,0.5071446895599365,1,7,4,0.5069756507873535,0,0,0,1,2,130,1,0
0,31.573028564453125,1.5015053749084473,2,1,1,0.0,0,1,2,1,2,200,110,0
0,22.952417373657227,1.2605338096618652,2,11,4,0.25563135743141174,0,0,0,1,2,120,817,0
0,17.962017059326172,0.5575592517852783,2,8,4,1.7501087188720703,0,1,1,1,2,80,7,0
0,29.50069808959961,1.0770235061645508,1,14,4,1.0019978284835815,0,0,0,0,2,280,11,0
0,24.505643844604492,2.414154052734375,1,8,4,0.0,0,0,0,0,2,120,6,0
1,33.9740104675293,4.502681255340576,2,6,4,0.9991822242736816,1,0,0,1,2,240,1,0
0,27.662874221801758,1.49198317527771,2,7,4,2.0026845932006836,1,0,0,0,1,369,1,0
0,16.49251937866211,1.245163917541504,2,11,4,0.2562388479709625,0,1,1,0,2,108,98,0
0,15.942900657653809,2.8849844932556152,2,11,4,0.08774878829717636,0,0,0,0,2,120,1,0
0,27.68586540222168,1.5086658000946045,2,7,4,1.990923285484314,1,0,0,0,1,368,1,0
0,19.574417114257812,0.6661839485168457,1,8,4,1.0043771266937256,0,1,1,0,2,1996,6,0
0,18.592716217041016,9.989666938781738,2,2,4,0.41941311955451965,0,0,0,0,2,80,41,0
1,31.827058792114258,2.504838466644287,2,6,4,7.482676982879639,1,0,0,1,2,523,1,0
1,20.015357971191406,11.026322364807129,2,8,4,1.9991871118545532,0,0,0,1,2,136,5,0
1,27.60456085205078,3.241027593612671,1,11,8,5.079756736755371,0,1,2,1,2,369,6,0
1,29.822404861450195,2.0435924530029297,1,14,8,0.03969099372625351,0,0,0,0,2,128,1,0
1,31.559581756591797,3.9935173988342285,1,3,4,0.08310224860906601,0,0,0,1,2,411,1,0
1,22.164697647094727,2.248303174972534,2,3,4,0.12992502748966217,0,0,0,0,2,161,29,0
1,21.19542121887207,0.004011368844658136,2,8,4,0.5029032230377197,0,0,0,1,1,1,9,0
1,43.151309967041016,2.25970458984375,2,3,5,0.7532757520675659,1,0,0,0,2,560,4,0
1,24.078516006469727,8.989012718200684,2,6,4,0.251272588968277,0,0,0,1,2,1,1,0
1,17.95342445373535,0.22216245532035828,2,6,4,0.04668571799993515,0,0,0,0,2,280,758,0
1,39.38002014160156,1.7120707035064697,1,7,4,0.16260387003421783,0,0,0,0,1,400,1,0
1,36.17451477050781,5.490851879119873,2,3,5,4.978547096252441,0,0,0,0,2,210,682,0
1,21.18337059020996,0.8760559558868408,1,8,8,0.2564148008823395,0,0,0,0,2,280,203,0
1,25.601388931274414,0.33447620272636414,2,4,8,3.5062713623046875,0,0,0,1,2,339,1,0
0,20.803068161010742,9.519186019897461,2,3,4,0.03787638992071152,0,0,0,0,2,200,1002,0
1,49.5736198425293,18.964937210083008,2,1,1,0.0007643919670954347,1,1,1,0,2,94,1,0
0,27.578824996948242,2.9965615272521973,2,7,4,2.7816224098205566,0,1,1,1,2,280,11,0
1,16.990249633789062,0.34119483828544617,1,4,4,0.2937254011631012,0,0,0,0,1,200,4,0
1,20.682209014892578,0.8289833068847656,1,8,4,1.9987785816192627,0,0,0,1,1,240,1,0
1,31.234460830688477,2.856257677078247,2,1,1,0.006750843953341246,0,1,5,0,2,176,156,0
0,16.103178024291992,0.33691808581352234,2,1,1,0.0037307958118617535,0,1,1,0,2,160,116,0
0,23.75286865234375,0.7085933685302734,2,9,4,0.255433589220047,0,1,1,1,2,240,4,0
1,30.185283660888672,1.094719409942627,1,8,4,0.03734876960515976,0,0,0,0,2,170,173,0
0,27.168001174926758,1.2628059387207031,2,1,1,0.006465456914156675,0,1,1,0,2,92,304,0
1,18.05421257019043,6.7442545890808105,1,7,4,0.05688359588384628,0,0,0,0,2,140,1,0
1,31.241504669189453,2.841046094894409,2,1,1,0.0,0,1,5,0,2,176,152,0
1,16.95249366760254,0.34114333987236023,1,4,4,0.28867319226264954,0,0,0,0,1,200,1,0
1,18.70411491394043,4.999321937561035,2,11,4,0.3789643347263336,1,1,2,0,2,0,44,0
1,31.58759307861328,3.0090179443359375,1,3,5,6.9810872077941895,0,0,0,0,2,0,3,0
1,29.56218719482422,4.7550950050354,2,7,4,2.004096508026123,0,1,1,1,2,460,68,0
1,28.6352596282959,14.4757080078125,2,2,4,0.12257983535528183,0,0,0,0,2,0,284,0
1,23.544269561767578,3.1677987575531006,1,4,4,0.4208243191242218,0,1,1,1,2,280,76,0
0,51.87135696411133,6.497419357299805,2,3,5,3.0852742195129395,0,0,0,1,2,74,1,0
0,17.348060607910156,9.487985610961914,2,6,4,1.7481143474578857,0,1,10,1,2,0,13,0
1,36.062049865722656,2.5380241870880127,2,1,1,0.006078265141695738,0,0,0,0,2,0,995,0
1,22.674894332885742,0.7576758861541748,2,3,4,1.583776831626892,0,1,1,1,2,400,6,0
1,31.233972549438477,2.832625150680542,2,1,1,0.00677134795114398,0,1,5,0,2,176,150,0
1,23.527698516845703,2.750861406326294,2,1,1,4.491533279418945,0,0,0,0,2,160,33,0
1,18.685060501098633,4.988018989562988,2,11,4,0.3790326416492462,1,1,2,0,2,0,36,0
1,23.067358016967773,2.5014240741729736,2,1,1,0.08610203117132187,0,0,0,1,2,100,4207,0
1,21.183515548706055,0.009329056367278099,2,8,4,0.508979082107544,0,0,0,1,1,1,1,0
1,16.345117568969727,4.087955951690674,2,3,8,0.4156537353992462,0,0,0,1,2,120,1,0
0,52.11256790161133,0.004012799356132746,1,1,1,0.0,0,0,0,0,2,0,1,0
1,22.201751708984375,12.113849639892578,2,8,4,3.3281662464141846,0,1,2,1,2,180,175,0
0,20.833850860595703,0.5050270557403564,1,10,2,1.004395604133606,0,0,0,0,2,260,1,0
0,23.026857376098633,1.835451364517212,2,5,3,0.004776738118380308,0,1,1,0,2,200,70,0
0,28.605884552001953,3.7565786838531494,2,8,4,0.2447211891412735,0,1,1,1,2,40,147,0
0,52.14537048339844,0.002452587941661477,1,1,1,0.0033138017170131207,0,0,0,0,2,0,1,0
1,44.81103515625,6.994330883026123,1,8,4,1.618109107017517,0,0,0,0,2,160,1,0
1,32.951602935791016,2.4845974445343018,1,9,4,6.989623546600342,0,0,0,1,2,279,6,0
1,40.56705093383789,3.2869601249694824,2,7,4,3.497286081314087,0,0,0,1,1,400,8,0
0,42.20432662963867,1.7506296634674072,1,8,4,0.003862879704684019,0,0,0,1,2,150,1,0
0,50.19160079956055,0.8326706886291504,2,6,4,0.5040513277053833,0,0,0,1,2,240,110,0
1,22.713613510131836,0.7629866600036621,2,3,4,1.5794365406036377,0,1,1,1,2,399,15,0
1,37.161956787109375,4.000510215759277,2,8,5,4.985404968261719,1,0,0,1,1,281,3,0
1,40.56846237182617,1.5176851749420166,2,3,5,0.0028670052997767925,0,0,0,0,1,300,3,0
1,31.590871810913086,0.06798670440912247,1,2,4,4.251291275024414,0,0,0,1,2,459,11,0
1,49.5337028503418,18.966691970825195,2,1,1,0.001240990706719458,1,1,1,0,2,94,3,0
1,23.746259689331055,11.984662055969238,2,8,4,2.0783207416534424,0,0,0,0,1,80,3,0
0,20.82811737060547,0.5022780895233154,1,10,2,0.9999340772628784,0,0,0,0,2,260,2,0
1,26.761463165283203,4.503358364105225,1,8,5,2.500009298324585,0,0,0,0,2,200,1208,0
0,20.747106552124023,9.523199081420898,2,3,4,0.049475930631160736,0,0,0,0,2,199,1008,0
0,48.96794891357422,1.496502161026001,2,5,3,0.0024788598529994488,1,0,0,1,2,100,31,0
1,18.10025405883789,6.734176158905029,1,7,4,0.041821740567684174,0,0,0,0,2,140,10,0
1,22.10672378540039,2.3341469764709473,2,4,4,0.7541148662567139,0,0,0,0,2,180,3,0
1,36.078094482421875,2.5364179611206055,2,1,1,0.01021578162908554,0,0,0,0,2,0,1003,0
1,17.454471588134766,6.4921345710754395,2,3,4,0.13207079470157623,0,0,0,0,2,60,109,0
1,34.08253479003906,2.515639305114746,2,8,4,1.0022127628326416,0,0,0,0,2,459,11,0
0,17.702611923217773,0.010234570130705833,1,5,1,0.010932229459285736,0,0,0,0,2,86,1,0
1,31.586647033691406,0.5079119205474854,2,8,5,0.8373194932937622,1,0,0,1,1,320,1,0
1,21.203712463378906,0.0,2,8,4,0.5055230855941772,0,0,0,1,1,0,2,0
1,44.21563720703125,10.983267784118652,1,2,4,1.5014541149139404,1,0,0,0,1,0,1,0
1,19.993438720703125,6.9874043464660645,2,8,4,0.5045976638793945,0,0,0,0,2,0,3,0
0,29.777198791503906,0.6741969585418701,2,9,4,0.25296464562416077,0,0,0,1,2,300,3,0
1,43.232662200927734,25.18172836303711,2,11,8,0.2028958946466446,1,1,1,0,2,759,85,0
1,16.9178466796875,0.34378740191459656,1,4,4,0.2937183678150177,0,0,0,0,1,199,7,0
1,34.389564514160156,1.3376336097717285,2,3,5,0.13032104074954987,0,0,0,1,2,440,4493,0
1,26.898969650268555,2.256399393081665,2,3,5,0.49250438809394836,0,0,0,1,2,639,3995,0
0,28.601173400878906,3.7666049003601074,2,8,4,0.25093939900398254,0,1,1,1,2,41,158,0
1,31.8193359375,2.507059097290039,2,6,4,7.486512184143066,1,0,0,1,2,523,3,0
0,28.46938705444336,1.0076613426208496,2,11,4,0.9985284805297852,1,1,2,1,2,167,508,0
1,26.75765037536621,4.504555702209473,1,8,5,2.4901394844055176,0,0,0,0,2,200,1211,0
1,24.761428833007812,0.5394537448883057,2,7,4,0.9976791143417358,0,0,0,1,2,120,1,0
0,17.939990997314453,10.205554962158203,2,1,1,0.0,0,0,0,0,2,1,57,0
1,31.22673988342285,1.1300132274627686,2,1,1,0.0,0,1,1,0,2,96,28,0
1,19.620882034301758,0.5919404029846191,2,1,1,0.009722016751766205,0,1,3,0,2,349,778,0
1,26.740222930908203,4.501121520996094,1,8,5,2.4932124614715576,0,0,0,0,2,200,1213,0
1,31.06148910522461,1.4959886074066162,1,9,4,0.040355704724788666,0,0,0,0,1,160,1,0
1,23.011178970336914,0.7582271099090576,2,7,4,0.5037683248519897,0,0,0,1,1,320,1,0
0,38.5577278137207,4.994741439819336,2,13,4,13.476499557495117,1,0,0,1,2,979,9,0
1,20.64567756652832,5.2781476974487305,2,11,4,0.3762568533420563,1,1,1,0,2,160,4,0
1,32.74092483520508,2.328714370727539,2,2,8,5.736113548278809,0,0,0,1,2,292,6,0
1,19.02165412902832,0.003646588185802102,1,1,1,0.00129773432854563,0,1,4,0,2,45,5,0
1,44.790985107421875,6.9969000816345215,1,8,4,1.6229461431503296,0,0,0,0,2,160,3,0
1,40.53168869018555,3.2935256958007812,2,7,4,3.4944419860839844,0,0,0,1,1,399,1,0
0,20.09099578857422,1.25258469581604,2,8,4,0.013652347028255463,0,0,0,0,2,1,3,0
1,32.0699577331543,4.0137810707092285,1,13,4,1.5035568475723267,0,0,0,1,2,120,1,0
1,22.157228469848633,12.109081268310547,2,8,4,3.324859857559204,0,1,2,1,2,180,175,0
1,31.83332633972168,2.4971425533294678,2,6,4,7.483998775482178,1,0,0,1,2,522,9,0
0,22.24736976623535,1.2503461837768555,1,1,1,3.2515976428985596,0,0,0,0,2,280,1,0
0,22.69692039489746,0.33963367342948914,2,11,4,0.7552369832992554,0,0,0,0,1,160,2,0
1,62.42027282714844,12.733878135681152,1,8,8,4.990752696990967,1,0,0,0,2,112,3,0
1,19.36095428466797,10.898855209350586,2,8,5,0.5973464250564575,0,1,2,1,2,200,1,0
1,36.39275360107422,0.7512786388397217,1,2,4,0.5830426216125488,0,0,0,0,2,240,9,0
1,19.962244033813477,0.0,2,2,4,0.5010193586349487,0,0,0,0,2,144,11,0
1,31.553123474121094,0.6342074871063232,2,4,4,0.25283315777778625,0,0,0,0,2,379,2000,0
1,21.500375747680664,9.745920181274414,2,8,4,0.25073233246803284,1,0,0,0,2,140,3,0
0,17.694902420043945,0.0,1,5,1,0.0038740853779017925,0,0,0,0,2,87,1,0
1,24.612157821655273,1.2649381160736084,2,8,4,0.24724318087100983,0,0,0,0,2,110,1,0
1,36.499629974365234,4.239282131195068,2,11,4,3.5004076957702637,0,0,0,0,2,454,57,0
0,30.57639503479004,10.648983001708984,2,11,8,0.08832576125860214,0,1,12,1,2,129,9,0
1,24.07965087890625,8.986128807067871,2,6,4,0.24686755239963531,0,0,0,1,2,0,1,0
1,34.003414154052734,5.4786176681518555,1,8,4,1.5024808645248413,0,0,0,1,2,60,1,0
1,20.69258689880371,0.8270955085754395,1,8,4,1.9988290071487427,0,0,0,1,1,240,1,0
0,69.41337585449219,5.9967241287231445,2,1,1,0.0,0,0,0,0,1,1,1,0
1,32.31052780151367,2.5181000232696533,2,8,4,1.256004810333252,0,0,0,1,2,280,7,0
0,27.59145736694336,3.015429735183716,2,7,4,2.780918836593628,0,1,1,1,2,280,4,0
0,57.02658462524414,0.34145089983940125,2,3,5,0.9975253343582153,1,0,0,1,2,252,2195,0
0,17.93365478515625,0.5594589710235596,2,8,4,1.7487822771072388,0,1,1,1,2,80,6,0
0,30.577110290527344,10.670114517211914,2,11,8,0.08686067909002304,0,1,12,1,2,129,7,0
1,18.322582244873047,1.2227747440338135,1,10,2,0.0,0,0,0,0,2,100,9,0
1,21.212203979492188,0.25240060687065125,1,8,8,0.2669976055622101,0,0,0,0,2,280,209,0
1,20.422382354736328,0.014143204316496849,2,8,4,0.003194354008883238,0,0,0,0,3,184,4,0
0,24.33144760131836,2.499616861343384,1,3,5,4.486605644226074,0,0,0,0,2,200,451,0
0,51.862186431884766,6.493304252624512,2,3,5,3.080030679702759,0,0,0,1,2,73,4,0
1,48.06607437133789,3.748283624649048,2,3,5,1.0058858394622803,0,0,0,0,2,100,1,0
0,16.543203353881836,1.2639777660369873,2,11,4,0.2568296492099762,0,1,1,0,2,108,102,0
0,16.127756118774414,0.33844682574272156,2,1,1,0.0,0,1,1,0,2,160,131,0
1,34.12464904785156,2.742379903793335,2,3,5,2.4906556606292725,0,0,0,1,2,232,213,0
1,41.172698974609375,1.3475651741027832,2,2,4,0.16042782366275787,0,0,0,0,2,168,3,0
1,18.858905792236328,3.540367364883423,1,1,1,0.005702040623873472,0,0,0,1,2,180,9,0
1,22.62675666809082,1.5090734958648682,1,6,4,0.5358879566192627,0,0,0,1,2,120,69,0
1,23.240447998046875,12.59914493560791,2,8,4,0.12366416305303574,0,1,2,0,2,0,5554,0
1,22.484107971191406,0.12674924731254578,1,4,4,0.12620259821414948,0,0,0,0,2,200,59,0
1,54.8000602722168,15.482871055603027,2,10,9,0.0,1,1,20,0,2,152,126,0
0,25.263744354248047,13.479540824890137,1,1,1,2.0025339126586914,0,1,1,1,2,200,4,0
0,19.631908416748047,0.6729860305786133,1,8,4,1.0024274587631226,0,1,1,0,2,1995,1,0
1,38.92718505859375,1.7503952980041504,2,4,4,0.4929596483707428,0,0,0,1,2,300,2,0
1,18.354957580566406,1.2230224609375,1,10,2,0.009928248822689056,0,0,0,0,2,100,2,0
0,23.79418182373047,0.7113902568817139,2,9,4,0.24818111956119537,0,1,1,1,2,240,9,0
0,57.53890609741211,1.996410608291626,2,1,1,6.490841865539551,0,1,1,0,2,0,8,0
0,29.486757278442383,2.005260944366455,1,10,8,1.9975827932357788,0,0,0,0,2,256,28,0
1,23.92152976989746,0.5959212779998779,1,13,8,0.1161964163184166,0,0,0,0,2,240,2,0
0,18.592573165893555,9.9898681640625,2,2,4,0.4154914915561676,0,0,0,0,2,80,51,0
1,34.72585678100586,2.5040781497955322,2,13,5,0.49747708439826965,0,0,0,0,2,348,11,0
0,52.12989044189453,0.0,1,1,1,0.008472703397274017,0,0,0,0,2,0,3,0
0,31.5493221282959,3.5018763542175293,2,2,4,2.987710952758789,1,0,0,1,2,300,7,0
1,34.02091979980469,5.4931111335754395,1,8,4,1.491015076637268,0,0,0,1,2,60,5,0
0,27.66929817199707,2.038719654083252,2,9,4,0.24955607950687408,0,0,0,1,2,180,43,0
1,16.284500122070312,0.8356356620788574,2,7,4,0.08877541869878769,1,0,0,0,1,200,2,0
0,16.348167419433594,0.21848461031913757,2,6,4,0.12446000427007675,0,0,0,0,2,200,1,0
1,50.74906921386719,0.5769481658935547,2,1,1,0.0,0,0,0,0,2,145,7,0
0,48.932613372802734,1.4872126579284668,2,5,3,0.0,1,0,0,1,2,100,32,0
1,30.16802978515625,1.0810165405273438,1,8,4,0.04426553100347519,0,0,0,0,2,170,186,0
1,21.174776077270508,0.25267669558525085,1,8,8,0.2467515617609024,0,0,0,0,2,280,205,0
1,19.50360679626465,0.2761828601360321,2,4,4,0.2889459431171417,0,0,0,0,2,279,376,0
1,17.940128326416016,0.21655866503715515,2,6,4,0.03852345794439316,0,0,0,0,2,280,743,0
0,57.527523040771484,2.009289503097534,2,1,1,6.494268894195557,0,1,1,0,2,0,8,0
0,22.980199813842773,1.836181879043579,2,5,3,0.0,0,1,1,0,2,201,50,0
1,23.530113220214844,2.7480266094207764,2,1,1,4.48856782913208,0,0,0,0,2,160,21,0
1,34.57250213623047,0.008307194337248802,2,8,4,0.003445408772677183,0,0,0,0,3,184,8,0
1,44.233001708984375,10.997754096984863,1,2,4,1.5026267766952515,1,0,0,0,1,0,1,0
1,18.991764068603516,1.7561206817626953,1,8,4,2.3253774642944336,0,0,0,1,2,113,15,0
0,24.947799682617188,1.2588820457458496,2,1,1,0.005183241795748472,1,0,0,0,2,80,1,0
0,24.536508560180664,2.409515142440796,1,8,4,0.0,0,0,0,0,2,120,3,0
0,24.567169189453125,0.6796715259552002,2,6,8,1.7429640293121338,1,0,0,0,2,400,7,0
1,24.084365844726562,8.992608070373535,2,6,4,0.2521428167819977,0,0,0,1,2,0,1,0
1,33.575950622558594,0.24505159258842468,2,3,5,3.985513210296631,0,0,0,1,1,419,4,0
1,15.216480255126953,6.992001533508301,2,10,4,1.0060226917266846,0,0,0,0,2,599,4,0
1,20.762939453125,5.0700249671936035,1,5,4,0.2950827181339264,0,0,0,0,2,140,188,0
1,23.433731079101562,1.0009922981262207,2,8,4,0.5006479024887085,0,0,0,1,1,280,9,0
1,34.588951110839844,0.028261398896574974,2,8,4,0.0008652430260553956,0,0,0,0,3,184,8,0
1,32.746498107910156,2.329601764678955,2,2,8,5.7439188957214355,0,0,0,1,2,291,4,0
1,20.68745994567871,5.290558338165283,2,11,4,0.3780348598957062,1,1,1,0,2,160,12,0
0,33.09807586669922,1.629469394683838,2,2,4,0.5441430807113647,0,0,0,1,2,0,1,0
0,25.257278442382812,12.465209007263184,2,2,4,0.9945443868637085,0,0,0,1,2,180,1063,0
1,22.671873092651367,0.7495057582855225,2,3,4,1.583768367767334,0,1,1,1,2,399,3,0
0,22.71299934387207,0.7501013278961182,2,8,4,2.0012269020080566,0,1,2,1,2,200,398,0
0,37.318206787109375,2.488147258758545,2,3,8,0.21185709536075592,0,0,0,0,2,260,249,0
1,25.856454849243164,12.823994636535645,2,13,4,0.5023738145828247,0,0,0,0,2,1,5,0
0,16.151891708374023,0.35119983553886414,2,1,1,0.006668827962130308,0,1,1,0,2,160,120,0
1,24.508255004882812,13.315580368041992,1,6,4,0.04858710616827011,0,0,0,1,2,120,477,0
0,40.80845260620117,3.5029091835021973,2,3,5,0.5055499076843262,0,0,0,0,1,1158,8,0
0,22.665912628173828,0.3340727984905243,2,11,4,0.7619739770889282,0,0,0,0,1,160,4,0
1,16.348438262939453,4.0892438888549805,2,3,8,0.41430678963661194,0,0,0,1,2,120,1,0
1,28.15646743774414,0.13680383563041687,1,4,4,0.0883341059088707,0,0,0,0,2,216,2101,0
0,24.588096618652344,0.6570785045623779,2,6,8,1.7510820627212524,1,0,0,0,2,399,11,0
1,18.32590675354004,1.2125239372253418,1,10,2,0.0014887076104059815,0,0,0,0,2,100,3,0
1,43.14065933227539,2.26481032371521,2,3,5,0.739700198173523,1,0,0,0,2,559,1,0
1,27.836902618408203,1.0025198459625244,1,2,8,2.999443292617798,0,0,0,0,2,176,535,0
1,32.7541389465332,2.3317389488220215,2,2,8,5.7350969314575195,0,0,0,1,2,292,8,0
1,27.417217254638672,12.490967750549316,2,6,5,0.24878515303134918,0,0,0,1,2,719,1,0
1,27.843530654907227,3.999673366546631,1,3,8,5.733658790588379,1,1,2,1,2,75,2,0
1,47.79750442504883,4.164018154144287,2,14,5,0.07989194244146347,0,0,0,1,2,519,1,0
0,38.305198669433594,4.40238618850708,2,8,4,0.12142493575811386,0,0,0,0,2,160,4,0
0,25.30891990661621,2.0982980728149414,2,8,8,2.745715379714966,1,0,0,1,2,360,1,0
1,34.69414520263672,1.0768578052520752,2,7,4,1.1644114255905151,0,0,0,0,1,28,5,0
1,29.664093017578125,0.7474672794342041,1,8,4,0.04187919944524765,0,0,0,0,2,240,10,0
0,56.78268051147461,4.254418849945068,1,1,1,4.991860866546631,0,0,0,1,2,0,3,0
1,43.14784622192383,4.994837760925293,2,3,5,2.2482266426086426,0,0,0,1,2,141,3,0
0,15.878911972045898,7.624627113342285,2,11,4,0.12168242782354355,0,1,1,1,2,0,163,0
0,24.921545028686523,1.247455358505249,2,1,1,0.00034119896008633077,1,0,0,0,2,80,1,0
1,21.182714462280273,0.2429792582988739,1,8,8,0.24226118624210358,0,0,0,0,2,280,204,0
1,43.23836135864258,25.182662963867188,2,11,8,0.2088017612695694,1,1,1,0,2,760,86,0
0,20.434478759765625,10.488187789916992,1,14,8,0.0,0,0,0,1,2,154,28,0
1,29.801803588867188,3.4930853843688965,2,8,4,0.1671915203332901,0,0,0,0,2,216,1,0
0,26.49254608154297,2.711013078689575,1,8,4,0.08860447257757187,0,0,0,0,1,80,1,0
1,31.558799743652344,0.6369578838348389,2,4,4,0.24952758848667145,0,0,0,0,2,380,2016,0
0,57.02132034301758,0.3297974765300751,2,3,5,1.0013550519943237,1,0,0,1,2,252,2200,0
1,18.830289840698242,3.53912091255188,1,1,1,0.0009622793877497315,0,0,0,1,2,180,11,0
0,22.67238426208496,0.333999365568161,2,11,4,0.7571182250976562,0,0,0,0,1,160,8,0
1,23.01325798034668,0.7560000419616699,2,7,4,0.499845415353775,1,0,0,1,1,320,1,0
0,22.920166015625,1.2522075176239014,2,11,4,0.25415971875190735,0,0,0,1,2,120,810,0
0,20.073314666748047,1.261390209197998,2,8,4,0.0,0,0,0,0,2,0,11,0
1,29.843957901000977,1.2456386089324951,1,4,4,0.24481822550296783,0,0,0,0,2,224,1,0
1,24.520450592041016,13.308053016662598,1,6,4,0.048522256314754486,0,0,0,1,2,120,463,0
0,28.596309661865234,3.7582411766052246,2,8,4,0.24944163858890533,0,1,1,1,2,40,151,0
1,24.6008358001709,13.474120140075684,1,1,1,0.0007119398796930909,0,0,0,0,2,184,1,0
1,25.695619583129883,3.245307683944702,2,8,8,2.2929847240448,0,1,1,1,2,415,30,0
